TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
34759,32463,1000,2,0,48240.0,,
34735,31275,1000,2,0,48300.0,,
34727,32151,1000,2,0,48360.0,,
34630,31643,1000,2,0,48420.0,,
34663,32979,1000,2,0,48480.0,,
34699,30463,1000,2,0,48540.0,,
34783,31687,1000,2,0,48600.0,,
34663,31733,1000,2,0,48660.0,,
34611,32949,1000,2,0,48720.0,,
34679,32783,1000,2,0,48780.0,,
34695,41386,1000,2,0,48840.0,,
34687,33035,1000,2,0,48900.0,,
34759,29631,1000,2,0,48960.0,,
34635,31987,1000,2,0,49020.0,,
34599,31543,1000,2,0,49080.0,,
34707,31999,1000,2,0,49140.0,,
34551,33735,1000,2,0,49200.0,,
34563,31905,1000,2,0,49260.0,,
34571,32045,1000,2,0,49320.0,,
34486,32099,1000,2,0,49380.0,,
34523,31479,1000,2,0,49440.0,,
34575,32739,1000,2,0,49500.0,,
34534,22490,1000,2,0,49560.0,,blankScreen_00
34523,32767,1000,2,0,49620.0,,blankScreen_00
34551,31231,1000,2,0,49680.0,,blankScreen_00
34431,5452,1000,2,0,49740.0,,BP_00
34465,32727,1000,2,0,49800.0,,BP_00
34390,31927,1000,2,0,49860.0,,
34379,33539,1000,2,0,49920.0,,
34319,32447,1000,2,0,49980.0,,
34379,33103,1000,2,0,50040.0,,Exposure
34359,31811,1000,2,0,50100.0,,Exposure
34327,31538,1000,2,0,50160.0,,Exposure
34303,30375,1000,2,0,50220.0,,passiveViewing_01
34399,32099,1000,2,0,50280.0,,passiveViewing_01
34287,32291,1000,2,0,50340.0,,passiveViewing_01
34278,32967,1000,2,0,50400.0,,passiveViewing_01
34327,32543,1000,2,0,50460.0,,passiveViewing_01
34307,32093,1000,2,0,50520.0,,passiveViewing_01
34283,32577,1000,2,0,50580.0,,passiveViewing_01
34323,23501,1000,2,0,50640.0,,passiveViewing_01
34347,31583,1000,2,0,50700.0,,passiveViewing_01
34247,31671,1000,2,0,50760.0,,passiveViewing_01
34307,33124,1000,2,0,50820.0,,passiveViewing_01
34227,35023,1000,2,0,50880.0,,passiveViewing_01
34223,31321,1000,2,0,50940.0,,passiveViewing_01
34247,32093,1000,2,0,51000.0,,passiveViewing_01
34199,30689,1000,2,0,51060.0,,blankScreen_01
34299,33079,1000,2,0,51120.0,,blankScreen_01
34207,31943,1000,2,0,51180.0,,blankScreen_01
34151,32447,1000,2,0,51240.0,,
34135,32691,1000,2,0,51300.0,,BP_01
34159,42463,1000,2,0,51360.0,,
34173,32546,1000,2,0,51420.0,,
34127,33431,1000,2,0,51480.0,,
34075,33467,1000,2,0,51540.0,,
34007,32677,1000,2,0,51600.0,,
34031,32963,1000,2,0,51660.0,,
