TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
38172,35094,4065,1000,3,0,33360.0,
38268,33204,4556,1000,3,0,33420.0,
38213,31312,4998,1000,3,0,33480.0,
38228,31030,5180,1000,3,0,33540.0,
38218,32862,4669,1000,3,0,33600.0,
38216,33036,4332,1000,3,0,33660.0,
38198,29160,3824,1000,3,0,33720.0,
38230,28636,4294,1000,3,0,33780.0,
38218,30543,5447,1000,3,0,33840.0,
38224,29308,5553,1000,3,0,33900.0,
38152,31678,5741,1000,3,0,33960.0,
38087,32618,4578,1000,3,0,34020.0,
38054,29856,6286,1000,3,0,34080.0,
38084,35246,6438,1000,3,0,34140.0,
37936,35420,7431,1000,3,0,34200.0,
37968,31588,7664,1000,3,0,34260.0,
38068,34084,7311,1000,3,0,34320.0,
38044,31220,6961,1000,3,0,34380.0,
38094,31492,6648,1000,3,0,34440.0,
38012,37676,6636,1000,3,0,34500.0,
37994,29703,6431,1000,3,0,34560.0,
37984,30936,6862,1000,3,0,34620.0,
38004,35546,6332,1000,3,0,34680.0,
37958,31914,5814,1000,3,0,34740.0,
37964,32310,5888,1000,3,0,34800.0,
37926,31815,6389,1000,3,0,34860.0,
37952,35432,5914,1000,3,0,34920.0,
37908,30967,6396,1000,3,0,34980.0,
37860,36080,7082,1000,3,0,35040.0,
37900,29998,5918,1000,3,0,35100.0,
37904,28778,5720,1000,3,0,35160.0,blankScreen_00
37956,31150,6325,1000,3,0,35220.0,blankScreen_00
37872,64180,6199,1000,3,0,35280.0,blankScreen_00
37812,32870,6359,1000,3,0,35340.0,BP_00
37734,28840,8299,1000,3,0,35400.0,
37752,33658,7789,1000,3,0,35460.0,
37780,29510,6420,1000,3,0,35520.0,
37796,31928,7866,1000,3,0,35580.0,
37732,36968,8295,1000,3,0,35640.0,
37410,32518,9285,1000,3,0,35700.0,
37388,55238,9300,1000,3,0,35760.0,Exposure
35572,30895,8643,1000,3,0,35820.0,Exposure
37524,32196,8226,1000,3,0,35880.0,passiveViewing_01
36832,28454,6889,1000,3,0,35940.0,passiveViewing_01
36302,30881,6367,1000,3,0,36000.0,passiveViewing_01
37368,64652,5962,1000,3,0,36060.0,passiveViewing_01
37808,31762,6014,1000,3,0,36120.0,passiveViewing_01
37744,32852,5299,1000,3,0,36180.0,passiveViewing_01
37710,34122,5286,1000,3,0,36240.0,passiveViewing_01
37732,31856,5071,1000,3,0,36300.0,passiveViewing_01
37732,31344,4990,1000,3,0,36360.0,passiveViewing_01
37710,64716,5166,1000,3,0,36420.0,passiveViewing_01
37670,33036,5286,1000,3,0,36480.0,passiveViewing_01
37694,32584,5081,1000,3,0,36540.0,passiveViewing_01
37743,64360,5010,1000,3,0,36600.0,passiveViewing_01
37656,32486,4600,1000,3,0,36660.0,passiveViewing_01
37646,34196,4255,1000,3,0,36720.0,passiveViewing_01
37648,31623,4406,1000,3,0,36780.0,passiveViewing_01
37622,30036,4271,1000,3,0,36840.0,passiveViewing_01
37628,29646,5177,1000,3,0,36900.0,blankScreen_01
37558,56344,5092,1000,3,0,36960.0,blankScreen_01
37512,31911,5558,1000,3,0,37020.0,blankScreen_01
36665,30506,6824,1000,3,0,37080.0,BP_01
36150,29438,6999,1000,3,0,37140.0,
37256,31948,91,1000,3,0,37200.0,
