TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
26640,33076,1000,2,0,43740.0,,
26884,31292,1000,2,0,43800.0,,
26212,32804,1000,2,0,43860.0,,
26032,35512,1000,2,0,43920.0,,
26080,30728,1000,2,0,43980.0,,
26008,29128,1000,2,0,44040.0,,
26012,30908,1000,2,0,44100.0,,
26004,64440,1000,2,0,44160.0,,
25996,32712,1000,2,0,44220.0,,
26012,32938,1000,2,0,44280.0,,
25992,31120,1000,2,0,44340.0,,
25990,33356,1000,2,0,44400.0,,
25986,31764,1000,2,0,44460.0,,
25968,30472,1000,2,0,44520.0,,
26132,34640,1000,2,0,44580.0,,
26032,32000,1000,2,0,44640.0,,
25980,32644,1000,2,0,44700.0,,
25924,32444,1000,2,0,44760.0,,
25880,31640,1000,2,0,44820.0,,
25924,32312,1000,2,0,44880.0,,
25928,33680,1000,2,0,44940.0,,
25980,31916,1000,2,0,45000.0,,
25898,36888,1000,2,0,45060.0,,
25932,29416,1000,2,0,45120.0,,
25924,32780,1000,2,0,45180.0,,
25948,33060,1000,2,0,45240.0,,
25912,26080,1000,2,0,45300.0,,
25884,31888,1000,2,0,45360.0,,
25882,31706,1000,2,0,45420.0,,
25864,32224,1000,2,0,45480.0,,
25844,33056,1000,2,0,45540.0,,
25777,31656,1000,2,0,45600.0,,blankScreen_00
25744,25012,1000,2,0,45660.0,,blankScreen_00
25734,33028,1000,2,0,45720.0,,blankScreen_00
25745,34500,1000,2,0,45780.0,,BP_00
25980,31724,1000,2,0,45840.0,,BP_00
26338,30152,1000,2,0,45900.0,,
26864,35572,1000,2,0,45960.0,,
26640,32216,1000,2,0,46020.0,,
26320,28680,1000,2,0,46080.0,,
26232,34144,1000,2,0,46140.0,,
26780,37256,1000,2,0,46200.0,,Exposure
27280,32392,1000,2,0,46260.0,,Exposure
26124,26376,1000,2,0,46320.0,,Exposure
25908,29356,1000,2,0,46380.0,,Exposure
25912,31454,1000,2,0,46440.0,,passiveViewing_01
25856,32264,1000,2,0,46500.0,,passiveViewing_01
25612,33120,1000,2,0,46560.0,,passiveViewing_01
25554,33328,1000,2,0,46620.0,,passiveViewing_01
25624,25288,1000,2,0,46680.0,,passiveViewing_01
25596,32528,1000,2,0,46740.0,,passiveViewing_01
25585,32868,1000,2,0,46800.0,,passiveViewing_01
25620,25440,1000,2,0,46860.0,,passiveViewing_01
25572,33356,1000,2,0,46920.0,,passiveViewing_01
25574,32528,1000,2,0,46980.0,,passiveViewing_01
25540,30562,1000,2,0,47040.0,,passiveViewing_01
25540,31936,1000,2,0,47100.0,,passiveViewing_01
25556,32840,1000,2,0,47160.0,,passiveViewing_01
25548,32440,1000,2,0,47220.0,,passiveViewing_01
25556,32660,1000,2,0,47280.0,,blankScreen_01
25564,27180,1000,2,0,47340.0,,blankScreen_01
25616,30692,1000,2,0,47400.0,,blankScreen_01
25580,34060,1000,2,0,47460.0,,BP_01
25620,32292,1000,2,0,47520.0,,BP_01
25436,33524,1000,2,0,47580.0,,
25428,30056,1000,2,0,47640.0,,
25476,30352,1000,2,0,47700.0,,
25426,64992,1000,2,0,47760.0,,
25428,32372,1000,2,0,47820.0,,
25412,31896,1000,2,0,47880.0,,
25400,31852,1000,2,0,47940.0,,
25392,52632,1000,2,0,48000.0,,
25412,36952,1000,2,0,48060.0,,
25428,33060,1000,2,0,48120.0,,
25424,33780,1000,2,0,48180.0,,
25404,35696,1000,2,0,48240.0,,
25356,30012,1000,2,0,48300.0,,
25354,37120,1000,2,0,48360.0,,
25340,35208,1000,2,0,48420.0,,
25332,27696,1000,2,0,48480.0,,blankScreen_02
25350,31440,1000,2,0,48540.0,,blankScreen_02
25396,28737,1000,2,0,48600.0,,blankScreen_02
25380,34296,1000,2,0,48660.0,,BP_02
25364,34684,1000,2,0,48720.0,,
25328,30224,1000,2,0,48780.0,,
25300,32384,1000,2,0,48840.0,,
25308,33764,1000,2,0,48900.0,,
25296,34124,1000,2,0,48960.0,,
25286,38720,1000,2,0,49020.0,,
25278,32768,1000,2,0,49080.0,,
25272,37984,1000,2,0,49140.0,,
25272,32480,1000,2,0,49200.0,,
25264,34428,1000,2,0,49260.0,,
25284,34608,1000,2,0,49320.0,,
25300,32508,1000,2,0,49380.0,,
25304,30972,1000,2,0,49440.0,,
25288,25972,1000,2,0,49500.0,,
25290,32748,1000,2,0,49560.0,,
25284,33376,1000,2,0,49620.0,,
25324,30996,1000,2,0,49680.0,,
25280,36576,1000,2,0,49740.0,,
25292,30104,1000,2,0,49800.0,,
25312,32916,1000,2,0,49860.0,,
25272,31788,1000,2,0,49920.0,,
25276,31904,1000,2,0,49980.0,,
25304,31216,1000,2,0,50040.0,,
25264,33000,1000,2,0,50100.0,,
25240,31884,1000,2,0,50160.0,,
25374,38296,1000,2,0,50220.0,,
25364,26928,1000,2,0,50280.0,,
25376,36636,1000,2,0,50340.0,,
25368,35400,1000,2,0,50400.0,,
25544,26400,1000,2,0,50460.0,,blankScreen_03
25468,33124,1000,2,0,50520.0,,blankScreen_03
25428,33656,1000,2,0,50580.0,,blankScreen_03
25424,30556,1000,2,0,50640.0,,BP_03
25364,31700,1000,2,0,50700.0,,
25376,35300,1000,2,0,50760.0,,
25317,25104,1000,2,0,50820.0,,
25308,25408,1000,2,0,50880.0,,
31184,33286,1000,3,1,51120.0,4041.0,blankScreen_04
31452,32472,1000,3,1,51180.0,3576.0,blankScreen_04
31584,26638,1000,3,1,51240.0,3969.0,blankScreen_04
31716,21148,1000,3,1,51300.0,6252.0,BP_04
31760,32556,1000,3,1,51360.0,6336.0,BP_04
31412,34400,1000,3,1,51420.0,7948.0,
31290,32060,1000,3,1,51480.0,6382.0,
31190,35568,1000,3,1,51540.0,5302.0,
31164,32824,1000,3,1,51600.0,8260.0,
31112,30893,1000,3,1,51660.0,10401.0,
30888,32418,1000,3,1,51720.0,8999.0,
31024,20208,1000,3,1,51780.0,13006.0,
31130,29252,1000,3,1,51840.0,13748.0,
31268,32906,1000,3,1,51900.0,14290.0,
31192,48492,1000,3,1,51960.0,14700.0,
30908,29316,1000,3,1,52020.0,17568.0,
30752,35864,1000,3,1,52080.0,21408.0,
30220,32548,1000,3,1,52140.0,26800.0,
29968,24968,1000,3,1,52200.0,33568.0,
29840,27356,1000,3,1,52260.0,40012.0,
29653,27529,1000,3,1,52320.0,46020.0,
30412,22932,1000,3,1,52380.0,41572.0,BP_05
29848,18748,1000,3,1,52440.0,36644.0,blankScreen_05
29544,31668,1000,3,1,52500.0,31964.0,blankScreen_05
29124,63048,1000,3,1,52560.0,25648.0,blankScreen_05
29396,30062,1000,3,1,52620.0,24548.0,
29706,58324,1000,3,1,52680.0,23276.0,BP_06
29892,33112,1000,3,1,52740.0,24382.0,BP_06
30360,36110,1000,3,1,52800.0,26181.0,
30560,31813,1000,3,1,52860.0,24110.0,
30600,29612,1000,3,1,52920.0,22984.0,
30534,30284,1000,3,1,52980.0,28720.0,
30286,32596,1000,3,1,53040.0,25760.0,
