TEMP_CH3,ECG_CH4,Freq,Channels,File,t,EDA_CH5,Task
36703,34551,1000,2,0,29220.0,,
36611,31807,1000,2,0,29280.0,,
36619,36995,1000,2,0,29340.0,,
36603,35797,1000,2,0,29400.0,,
36587,36347,1000,2,0,29460.0,,
36523,34874,1000,2,0,29520.0,,
36523,33505,1000,2,0,29580.0,,
36507,36475,1000,2,0,29640.0,,
36483,32145,1000,2,0,29700.0,,
36431,32051,1000,2,0,29760.0,,
36395,30987,1000,2,0,29820.0,,
36393,32103,1000,2,0,29880.0,,
36359,32859,1000,2,0,29940.0,,
36339,33471,1000,2,0,30000.0,,
36322,32197,1000,2,0,30060.0,,
36279,32034,1000,2,0,30120.0,,
36283,30751,1000,2,0,30180.0,,
36297,37975,1000,2,0,30240.0,,
36271,31915,1000,2,0,30300.0,,
36145,36699,1000,2,0,30360.0,,
36175,32151,1000,2,0,30420.0,,
36151,32329,1000,2,0,30480.0,,
36129,36345,1000,2,0,30540.0,,
36079,32139,1000,2,0,30600.0,,
36010,32015,1000,2,0,30660.0,,
35983,32709,1000,2,0,30720.0,,
35946,33458,1000,2,0,30780.0,,
35927,32943,1000,2,0,30840.0,,
35923,30870,1000,2,0,30900.0,,
35895,34563,1000,2,0,30960.0,,
35883,30587,1000,2,0,31020.0,,
35891,30295,1000,2,0,31080.0,,
35883,29290,1000,2,0,31140.0,,
35867,31079,1000,2,0,31200.0,,
35867,31315,1000,2,0,31260.0,,
35883,32347,1000,2,0,31320.0,,
35817,36083,1000,2,0,31380.0,,blankScreen_00
35811,32471,1000,2,0,31440.0,,blankScreen_00
35743,35447,1000,2,0,31500.0,,blankScreen_00
35763,14248,1000,2,0,31560.0,,BP_00
35719,34887,1000,2,0,31620.0,,
35751,33163,1000,2,0,31680.0,,
35765,23521,1000,2,0,31740.0,,
35755,32761,1000,2,0,31800.0,,Exposure
35791,28883,1000,2,0,31860.0,,Exposure
35626,24895,1000,2,0,31920.0,,Exposure
35611,31759,1000,2,0,31980.0,,passiveViewing_01
35671,12400,1000,2,0,32040.0,,passiveViewing_01
35547,33535,1000,2,0,32100.0,,passiveViewing_01
35547,33571,1000,2,0,32160.0,,passiveViewing_01
35551,33735,1000,2,0,32220.0,,passiveViewing_01
35697,30495,1000,2,0,32280.0,,passiveViewing_01
