TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
33188,32488,1000,2,0,46140.0,,
33790,32476,1000,2,0,46200.0,,
33616,31564,1000,2,0,46260.0,,
33676,33620,1000,2,0,46320.0,,
33752,33592,1000,2,0,46380.0,,
33604,33521,1000,2,0,46440.0,,
33696,30684,1000,2,0,46500.0,,
33756,32756,1000,2,0,46560.0,,
33708,33176,1000,2,0,46620.0,,
33460,33600,1000,2,0,46680.0,,
33276,33482,1000,2,0,46740.0,,
33292,33048,1000,2,0,46800.0,,
33388,32916,1000,2,0,46860.0,,
33472,33784,1000,2,0,46920.0,,
33600,33860,1000,2,0,46980.0,,
33706,31486,1000,2,0,47040.0,,
33380,32210,1000,2,0,47100.0,,blankScreen_00
33240,33632,1000,2,0,47160.0,,blankScreen_00
33136,32844,1000,2,0,47220.0,,blankScreen_00
32924,33112,1000,2,0,47280.0,,BP_00
33096,32976,1000,2,0,47340.0,,BP_00
31986,30618,1000,2,0,47400.0,,
31448,33544,1000,2,0,47460.0,,Saliva_00
31216,32112,1000,2,0,47520.0,,Saliva_00
31660,33880,1000,2,0,47580.0,,Exposure
31620,33888,1000,2,0,47640.0,,Exposure
31650,37600,1000,2,0,47700.0,,Exposure
31860,29460,1000,2,0,47760.0,,passiveViewing_01
32260,32068,1000,2,0,47820.0,,passiveViewing_01
32364,33328,1000,2,0,47880.0,,passiveViewing_01
33590,31332,1000,2,0,47940.0,,passiveViewing_01
34122,32680,1000,2,0,48000.0,,passiveViewing_01
34196,31132,1000,2,0,48060.0,,passiveViewing_01
34196,33144,1000,2,0,48120.0,,passiveViewing_01
34196,33296,1000,2,0,48180.0,,passiveViewing_01
34040,32436,1000,2,0,48240.0,,passiveViewing_01
33796,31778,1000,2,0,48300.0,,passiveViewing_01
33748,31588,1000,2,0,48360.0,,passiveViewing_01
33694,32720,1000,2,0,48420.0,,passiveViewing_01
33648,32944,1000,2,0,48480.0,,passiveViewing_01
33652,32228,1000,2,0,48540.0,,passiveViewing_01
33596,33160,1000,2,0,48600.0,,passiveViewing_01
33548,31288,1000,2,0,48660.0,,blankScreen_01
33512,33352,1000,2,0,48720.0,,blankScreen_01
33448,33152,1000,2,0,48780.0,,blankScreen_01
31668,32716,1000,2,0,48840.0,,BP_01
30012,33392,1000,2,0,48900.0,,
29528,30712,1000,2,0,48960.0,,
29508,32916,1000,2,0,49020.0,,
29458,31994,1000,2,0,49080.0,,
29592,30726,1000,2,0,49140.0,,
29772,31872,1000,2,0,49200.0,,
30440,30418,1000,2,0,49260.0,,
30512,30668,1000,2,0,49320.0,,
30508,29872,1000,2,0,49380.0,,
30472,35096,1000,2,0,49440.0,,
30600,31420,1000,2,0,49500.0,,
30660,32576,1000,2,0,49560.0,,
30596,33808,1000,2,0,49620.0,,
30704,29956,1000,2,0,49680.0,,
30736,32586,1000,2,0,49740.0,,
30674,30790,1000,2,0,49800.0,,blankScreen_02
30582,32056,1000,2,0,49860.0,,blankScreen_02
30236,30696,1000,2,0,49920.0,,blankScreen_02
30300,33936,1000,2,0,49980.0,,BP_02
30220,33226,1000,2,0,50040.0,,BP_02
30060,32052,1000,2,0,50100.0,,
29956,30034,1000,2,0,50160.0,,
29892,31404,1000,2,0,50220.0,,
30444,31564,1000,2,0,50280.0,,
30452,34028,1000,2,0,50340.0,,
29112,34488,1000,2,0,50400.0,,
28928,31176,1000,2,0,50460.0,,
29180,33908,1000,2,0,50520.0,,
28196,33432,1000,2,0,50580.0,,
28308,31948,1000,2,0,50640.0,,
37000,32280,1000,2,0,50700.0,,
37104,28668,1000,2,0,50760.0,,
33716,35692,1000,2,0,50820.0,,
32912,31560,1000,2,0,50880.0,,
33632,32024,1000,2,0,50940.0,,
33644,32116,1000,2,0,51000.0,,
32810,32312,1000,2,0,51060.0,,
33332,31524,1000,2,0,51120.0,,
32840,31976,1000,2,0,51180.0,,
33352,31092,1000,2,0,51240.0,,
32416,33340,1000,2,0,51300.0,,
32860,32400,1000,2,0,51360.0,,
33256,33004,1000,2,0,51420.0,,
33096,33128,1000,2,0,51480.0,,
32936,32908,1000,2,0,51540.0,,
32926,32156,1000,2,0,51600.0,,
33824,31782,1000,2,0,51660.0,,blankScreen_03
33572,30842,1000,2,0,51720.0,,blankScreen_03
33780,32316,1000,2,0,51780.0,,blankScreen_03
33576,32374,1000,2,0,51840.0,,
33040,33836,1000,2,0,51900.0,,BP_03
32504,31092,1000,2,0,51960.0,,
32696,32396,1000,2,0,52020.0,,
33288,33156,1000,2,0,52080.0,,
32752,34058,1000,2,0,52140.0,,
33308,31830,1000,3,1,52320.0,508.0,blankScreen_04
33132,31264,1000,3,1,52380.0,830.0,blankScreen_04
33718,32247,1000,3,1,52440.0,572.0,blankScreen_04
33160,31806,1000,3,1,52500.0,749.0,BP_04
33644,30816,1000,3,1,52560.0,769.0,
33594,32064,1000,3,1,52620.0,804.0,
32428,32006,1000,3,1,52680.0,652.0,
33074,34524,1000,3,1,52740.0,1388.0,
34016,41036,1000,3,1,52800.0,3246.0,Exercise
33536,7439,1000,3,1,52860.0,3456.0,Exercise
33880,32640,1000,3,1,52920.0,2766.0,BP_05
35128,33556,1000,3,1,52980.0,2090.0,BP_05
35264,33984,1000,3,1,53040.0,1250.0,blankScreen_05
35390,33612,1000,3,1,53100.0,1105.0,blankScreen_05
35350,35238,1000,3,1,53160.0,976.0,blankScreen_05
35304,34012,1000,3,1,53220.0,267.0,BP_06
35312,32020,1000,3,1,53280.0,453.0,
35340,33084,1000,3,1,53340.0,357.0,
35392,33136,1000,3,1,53400.0,243.0,
35412,31300,1000,3,1,53460.0,269.0,
35452,33896,1000,3,1,53520.0,252.0,
35452,33030,1000,3,1,53580.0,26.0,
