TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
36968,35356,3364,1000,3,0,33060.0,
35600,34600,10910,1000,3,1,43680.0,
36070,34748,13,1000,3,1,43740.0,
35612,32586,11682,1000,3,1,43800.0,
35758,32812,10824,1000,3,1,43860.0,
35804,32296,9951,1000,3,1,43920.0,
35847,29230,9422,1000,3,1,43980.0,
35776,28112,9192,1000,3,1,44040.0,
35844,33110,9036,1000,3,1,44100.0,
35882,29576,9082,1000,3,1,44160.0,
35884,32076,9747,1000,3,1,44220.0,
35888,33752,11680,1000,3,1,44280.0,
35896,31312,12900,1000,3,1,44340.0,
35920,33164,14782,1000,3,1,44400.0,
35972,32836,12822,1000,3,1,44460.0,
35977,34012,13286,1000,3,1,44520.0,
35856,33108,19924,1000,3,1,44580.0,
35848,33496,17457,1000,3,1,44640.0,
35840,33448,17376,1000,3,1,44700.0,
35804,34100,17982,1000,3,1,44760.0,
35786,31942,16041,1000,3,1,44820.0,
35756,32640,18348,1000,3,1,44880.0,
35744,33734,16640,1000,3,1,44940.0,
35734,33036,17036,1000,3,1,45000.0,
35736,32657,16606,1000,3,1,45060.0,
35744,32866,16360,1000,3,1,45120.0,
35748,31282,15948,1000,3,1,45180.0,
35736,34472,15692,1000,3,1,45240.0,
35704,34148,18430,1000,3,1,45300.0,
35694,31046,18073,1000,3,1,45360.0,
35702,32888,18209,1000,3,1,45420.0,
35672,29466,21292,1000,3,1,45480.0,
35623,32880,20128,1000,3,1,45540.0,
35622,34382,20796,1000,3,1,45600.0,
35628,31016,23472,1000,3,1,45660.0,
35656,33524,22132,1000,3,1,45720.0,
35636,33892,23038,1000,3,1,45780.0,
35662,30316,24284,1000,3,1,45840.0,
35648,31596,24102,1000,3,1,45900.0,
35620,31164,24756,1000,3,1,45960.0,
35580,29232,23300,1000,3,1,46020.0,
35542,33640,22962,1000,3,1,46080.0,
35528,32864,22873,1000,3,1,46140.0,
35544,31140,21350,1000,3,1,46200.0,
35572,29112,21850,1000,3,1,46260.0,
35580,32012,21762,1000,3,1,46320.0,
35615,32684,21490,1000,3,1,46380.0,
35620,34652,22336,1000,3,1,46440.0,
35624,32830,22877,1000,3,1,46500.0,
35612,32720,22023,1000,3,1,46560.0,
35620,32884,25248,1000,3,1,46620.0,
35620,32344,23964,1000,3,1,46680.0,blankScreen_00
35638,32540,24428,1000,3,1,46740.0,blankScreen_00
35662,32644,24958,1000,3,1,46800.0,blankScreen_00
35620,32892,24500,1000,3,1,46860.0,BP_00
35604,30952,25760,1000,3,1,46920.0,
35520,32664,26732,1000,3,1,46980.0,
35498,30148,24441,1000,3,1,47040.0,
35496,29388,24288,1000,3,1,47100.0,
35516,30724,25126,1000,3,1,47160.0,
35320,30200,25562,1000,3,1,47220.0,
35917,34665,23453,1000,3,1,47280.0,Exposure
35944,29676,21933,1000,3,1,47340.0,Exposure
35972,31512,21014,1000,3,1,47400.0,
35956,31516,20325,1000,3,1,47460.0,passiveViewing_01
35998,32334,19956,1000,3,1,47520.0,passiveViewing_01
36010,33384,19476,1000,3,1,47580.0,passiveViewing_01
36008,31324,18676,1000,3,1,47640.0,passiveViewing_01
36022,31052,18138,1000,3,1,47700.0,passiveViewing_01
36020,32908,17816,1000,3,1,47760.0,passiveViewing_01
35772,31912,19138,1000,3,1,47820.0,passiveViewing_01
34768,26944,17982,1000,3,1,47880.0,passiveViewing_01
34692,32638,17330,1000,3,1,47940.0,passiveViewing_01
34830,33100,16705,1000,3,1,48000.0,passiveViewing_01
34850,31910,16148,1000,3,1,48060.0,passiveViewing_01
34756,32929,16644,1000,3,1,48120.0,passiveViewing_01
34760,33108,16068,1000,3,1,48180.0,passiveViewing_01
34872,30422,17776,1000,3,1,48240.0,passiveViewing_01
34888,33000,19900,1000,3,1,48300.0,passiveViewing_01
34942,31496,19000,1000,3,1,48360.0,passiveViewing_01
34842,33128,19340,1000,3,1,48420.0,blankScreen_01
34936,29916,20081,1000,3,1,48480.0,blankScreen_01
34950,33292,22448,1000,3,1,48540.0,blankScreen_01
34976,32935,22806,1000,3,1,48600.0,BP_01
34532,32586,22360,1000,3,1,48660.0,BP_01
34504,32774,22218,1000,3,1,48720.0,
34700,32044,20760,1000,3,1,48780.0,
34918,32716,20080,1000,3,1,48840.0,
34972,34894,18434,1000,3,1,48900.0,
35120,29926,18938,1000,3,1,48960.0,
35162,31064,20392,1000,3,1,49020.0,
35230,32800,19496,1000,3,1,49080.0,
35224,31902,18862,1000,3,1,49140.0,
35248,28832,18127,1000,3,1,49200.0,
35208,32610,17600,1000,3,1,49260.0,
35242,31614,17732,1000,3,1,49320.0,
35246,33172,19038,1000,3,1,49380.0,
35296,33080,19454,1000,3,1,49440.0,
35306,34060,24046,1000,3,1,49500.0,
35196,30516,23948,1000,3,1,49560.0,
34372,29604,25080,1000,3,1,49620.0,blankScreen_02
34410,33916,25180,1000,3,1,49680.0,blankScreen_02
34524,32852,27188,1000,3,1,49740.0,blankScreen_02
36228,26898,26485,1000,3,1,49800.0,BP_02
34292,27152,25188,1000,3,1,49860.0,BP_02
30200,33500,25132,1000,3,1,49920.0,BP_02
29800,31492,23620,1000,3,1,49980.0,
29519,32848,23132,1000,3,1,50040.0,
29156,32774,21575,1000,3,1,50100.0,
28954,32700,20392,1000,3,1,50160.0,
28820,31974,21688,1000,3,1,50220.0,
28720,32158,21753,1000,3,1,50280.0,
28816,63380,25194,1000,3,1,50340.0,
28840,29942,24838,1000,3,1,50400.0,
28798,32686,24044,1000,3,1,50460.0,
28740,32590,26332,1000,3,1,50520.0,
28900,34468,28344,1000,3,1,50580.0,
28861,32384,25958,1000,3,1,50640.0,
28750,33492,25460,1000,3,1,50700.0,
29176,33048,24950,1000,3,1,50760.0,
28810,31468,23350,1000,3,1,50820.0,
28731,35306,21746,1000,3,1,50880.0,
29822,34636,25388,1000,3,1,50940.0,
31718,32688,23928,1000,3,1,51000.0,
31968,33084,23350,1000,3,1,51060.0,
30064,32356,24342,1000,3,1,51120.0,
28728,31980,23680,1000,3,1,51180.0,
29068,31846,25724,1000,3,1,51240.0,blankScreen_03
30476,30512,24193,1000,3,1,51300.0,blankScreen_03
30660,30456,22958,1000,3,1,51360.0,blankScreen_03
30644,30180,22020,1000,3,1,51420.0,
30420,35842,23604,1000,3,1,51480.0,BP_03
29722,32420,28524,1000,3,1,51540.0,
29828,32497,28990,1000,3,1,51600.0,
30316,28750,26390,1000,3,1,51660.0,
29536,31604,24990,1000,3,1,51720.0,
29946,33708,23152,1000,3,1,51780.0,blankScreen_04
29860,29678,22360,1000,3,1,51840.0,blankScreen_04
30128,32484,22678,1000,3,1,51900.0,blankScreen_04
30204,32824,23074,1000,3,1,51960.0,BP_04
30678,53112,23330,1000,3,1,52020.0,BP_04
29900,32116,23744,1000,3,1,52080.0,
29628,30625,21966,1000,3,1,52140.0,
29958,30768,21042,1000,3,1,52200.0,
30135,32996,26636,1000,3,1,52260.0,
32329,33584,29272,1000,3,1,52320.0,Exercise
33042,33818,25761,1000,3,1,52380.0,Exercise
33784,31278,26511,1000,3,1,52440.0,Exercise
33649,34088,28276,1000,3,1,52500.0,Exercise
33352,32206,28956,1000,3,1,52560.0,Exercise
33308,36720,28964,1000,3,1,52620.0,Exercise
33352,30244,30064,1000,3,1,52680.0,Exercise
