TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
37192,30266,122,1000,3,0,31020.0,
37356,29128,133,1000,3,0,31080.0,
37417,33294,125,1000,3,0,31140.0,
37460,33618,139,1000,3,0,31200.0,
37616,32505,153,1000,3,0,31260.0,
37482,30234,159,1000,3,0,31320.0,
37500,30964,114,1000,3,0,31380.0,
37460,30106,163,1000,3,0,31440.0,
37504,33442,181,1000,3,0,31500.0,
37616,27340,211,1000,3,0,31560.0,
38248,32616,175,1000,3,0,31620.0,
38372,33984,184,1000,3,0,31680.0,
38320,32183,170,1000,3,0,31740.0,
38334,29692,243,1000,3,0,31800.0,
38392,35412,237,1000,3,0,31860.0,
38437,33807,244,1000,3,0,31920.0,
38424,33532,241,1000,3,0,31980.0,
38372,29439,259,1000,3,0,32040.0,
38300,48880,250,1000,3,0,32100.0,
38330,29976,220,1000,3,0,32160.0,
38305,33246,234,1000,3,0,32220.0,
38306,34196,231,1000,3,0,32280.0,
38276,33793,242,1000,3,0,32340.0,
38244,30108,278,1000,3,0,32400.0,
38160,33422,211,1000,3,0,32460.0,
38102,30141,275,1000,3,0,32520.0,
38176,33704,241,1000,3,0,32580.0,
38178,29796,224,1000,3,0,32640.0,
38168,48647,230,1000,3,0,32700.0,
38168,31886,227,1000,3,0,32760.0,
38152,33772,279,1000,3,0,32820.0,
38116,30562,255,1000,3,0,32880.0,
38100,33183,229,1000,3,0,32940.0,
37992,26516,325,1000,3,0,33000.0,
38104,32672,391,1000,3,0,33060.0,
38128,32782,308,1000,3,0,33120.0,
38080,30733,384,1000,3,0,33180.0,
38040,30385,375,1000,3,0,33240.0,
38076,33192,412,1000,3,0,33300.0,
37980,33880,521,1000,3,0,33360.0,
38012,29844,532,1000,3,0,33420.0,
38006,34018,517,1000,3,0,33480.0,
37972,31372,472,1000,3,0,33540.0,
38028,31854,871,1000,3,0,33600.0,
38012,30276,803,1000,3,0,33660.0,
37952,30524,717,1000,3,0,33720.0,
37904,33009,733,1000,3,0,33780.0,blankScreen_00
37964,32908,769,1000,3,0,33840.0,blankScreen_00
37992,35180,662,1000,3,0,33900.0,blankScreen_00
38080,33951,681,1000,3,0,33960.0,BP_00
38140,29284,634,1000,3,0,34020.0,BP_00
38240,30202,668,1000,3,0,34080.0,
38060,30260,639,1000,3,0,34140.0,
37906,32673,729,1000,3,0,34200.0,
37764,43768,825,1000,3,0,34260.0,
37820,35032,780,1000,3,0,34320.0,
37784,29818,664,1000,3,0,34380.0,Saliva_00
37744,32736,631,1000,3,0,34440.0,
37717,32552,553,1000,3,0,34500.0,
37716,33332,505,1000,3,0,34560.0,
37732,60437,811,1000,3,0,34620.0,
33786,31760,787,1000,3,0,34680.0,Exposure
34318,31496,737,1000,3,0,34740.0,Exposure
34412,33231,991,1000,3,0,34800.0,passiveViewing_01
34436,33080,872,1000,3,0,34860.0,passiveViewing_01
34533,32408,831,1000,3,0,34920.0,passiveViewing_01
34746,34297,827,1000,3,0,34980.0,passiveViewing_01
34892,33242,856,1000,3,0,35040.0,passiveViewing_01
34936,31568,893,1000,3,0,35100.0,passiveViewing_01
34858,30548,900,1000,3,0,35160.0,passiveViewing_01
34856,32724,1077,1000,3,0,35220.0,passiveViewing_01
34892,31796,1034,1000,3,0,35280.0,passiveViewing_01
34864,33394,1079,1000,3,0,35340.0,passiveViewing_01
37942,29516,377,1000,3,0,35400.0,passiveViewing_01
37224,32887,1163,1000,3,0,35460.0,passiveViewing_01
37796,27996,895,1000,3,0,35520.0,passiveViewing_01
37028,33060,1067,1000,3,0,35580.0,passiveViewing_01
37628,32792,1104,1000,3,0,35640.0,passiveViewing_01
37740,33239,1189,1000,3,0,35700.0,passiveViewing_01
37790,29292,1115,1000,3,0,35760.0,passiveViewing_01
37800,32752,904,1000,3,0,35820.0,blankScreen_01
37812,32769,887,1000,3,0,35880.0,blankScreen_01
37760,32276,998,1000,3,0,35940.0,blankScreen_01
37628,33072,957,1000,3,0,36000.0,BP_01
37706,29958,934,1000,3,0,36060.0,BP_01
37800,32286,1361,1000,3,0,36120.0,
37812,32508,1038,1000,3,0,36180.0,
37778,34684,1192,1000,3,0,36240.0,
37860,32772,1114,1000,3,0,36300.0,
37714,33100,1105,1000,3,0,36360.0,
37688,35580,1204,1000,3,0,36420.0,
37616,32924,1188,1000,3,0,36480.0,
37718,30074,1115,1000,3,0,36540.0,
37712,33624,1326,1000,3,0,36600.0,
37720,32746,1137,1000,3,0,36660.0,
37784,33399,1224,1000,3,0,36720.0,
37817,33046,1159,1000,3,0,36780.0,
37640,33296,1413,1000,3,0,36840.0,
37648,29472,1270,1000,3,0,36900.0,
37618,32736,1428,1000,3,0,36960.0,blankScreen_02
37624,35213,1312,1000,3,0,37020.0,blankScreen_02
37740,33156,1573,1000,3,0,37080.0,blankScreen_02
37736,29788,1541,1000,3,0,37140.0,BP_02
37484,27196,1733,1000,3,0,37200.0,BP_02
37656,30109,1509,1000,3,0,37260.0,
37684,33186,1573,1000,3,0,37320.0,
37576,32536,1582,1000,3,0,37380.0,
37580,32994,1572,1000,3,0,37440.0,
37648,32872,1454,1000,3,0,37500.0,
37704,30845,1430,1000,3,0,37560.0,
37706,28596,1468,1000,3,0,37620.0,
37732,28132,1505,1000,3,0,37680.0,
37760,34856,1266,1000,3,0,37740.0,
36964,32036,1236,1000,3,0,37800.0,
36900,27862,996,1000,3,0,37860.0,
36946,33258,1160,1000,3,0,37920.0,
