TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
33864,33204,1000,2,0,32100.0,,
33904,36046,1000,2,0,32160.0,,
34724,34320,1000,2,0,32220.0,,
34212,27144,1000,2,0,32280.0,,
33902,32688,1000,2,0,32340.0,,
33738,33504,1000,2,0,32400.0,,
33652,31648,1000,2,0,32460.0,,
33568,32660,1000,2,0,32520.0,,
33444,32396,1000,2,0,32580.0,,
33368,32348,1000,2,0,32640.0,,
33308,31744,1000,2,0,32700.0,,
33240,32004,1000,2,0,32760.0,,
33212,33772,1000,2,0,32820.0,,
34436,34016,1000,2,0,32880.0,,
34644,32504,1000,2,0,32940.0,,
33732,32236,1000,2,0,33000.0,,
35120,31724,1000,2,0,33060.0,,
34172,32980,1000,2,0,33120.0,,
33868,31788,1000,2,0,33180.0,,
33692,31176,1000,2,0,33240.0,,
33752,31100,1000,2,0,33300.0,,
33624,36132,1000,2,0,33360.0,,
33892,32524,1000,2,0,33420.0,,
34092,30920,1000,2,0,33480.0,,
34760,23082,1000,2,0,33540.0,,
34040,34400,1000,2,0,33600.0,,blankScreen_00
33752,32044,1000,2,0,33660.0,,blankScreen_00
34016,33580,1000,2,0,33720.0,,blankScreen_00
33180,30264,1000,2,0,33780.0,,BP_00
32408,32728,1000,2,0,33840.0,,BP_00
32120,27444,1000,2,0,33900.0,,
31748,32060,1000,2,0,33960.0,,Saliva_00
32384,34120,1000,2,0,34020.0,,
33140,34968,1000,2,0,34080.0,,Exposure
33068,33348,1000,2,0,34140.0,,Exposure
34468,32384,1000,2,0,34200.0,,passiveViewing_01
35260,33080,1000,2,0,34260.0,,passiveViewing_01
35224,33372,1000,2,0,34320.0,,passiveViewing_01
35316,33216,1000,2,0,34380.0,,passiveViewing_01
35056,26712,1000,2,0,34440.0,,passiveViewing_01
34864,32844,1000,2,0,34500.0,,passiveViewing_01
34768,33496,1000,2,0,34560.0,,passiveViewing_01
34896,33850,1000,2,0,34620.0,,passiveViewing_01
34992,30276,1000,2,0,34680.0,,passiveViewing_01
34936,32382,1000,2,0,34740.0,,passiveViewing_01
34948,34332,1000,2,0,34800.0,,passiveViewing_01
