TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
37620,31444,6282,1000,3,0,37740.0,
37500,30916,6184,1000,3,0,37800.0,
37473,32134,6241,1000,3,0,37860.0,
37456,32814,6160,1000,3,0,37920.0,
37509,32908,6321,1000,3,0,37980.0,
37476,32692,6613,1000,3,0,38040.0,
37464,32644,6636,1000,3,0,38100.0,
37440,33256,7208,1000,3,0,38160.0,
37500,30928,6890,1000,3,0,38220.0,
37476,31556,6756,1000,3,0,38280.0,
37456,31828,6536,1000,3,0,38340.0,
37425,33292,6848,1000,3,0,38400.0,
37392,31636,6809,1000,3,0,38460.0,
37380,33244,6808,1000,3,0,38520.0,
37344,29988,6841,1000,3,0,38580.0,
37306,33052,6792,1000,3,0,38640.0,
37264,32260,6754,1000,3,0,38700.0,
37276,32024,6599,1000,3,0,38760.0,
37242,32916,7140,1000,3,0,38820.0,
37254,31292,6888,1000,3,0,38880.0,
37228,54496,6880,1000,3,0,38940.0,
37188,33572,7199,1000,3,0,39000.0,blankScreen_00
37192,30946,8579,1000,3,0,39060.0,blankScreen_00
37156,33690,9683,1000,3,0,39120.0,blankScreen_00
37140,34124,9937,1000,3,0,39180.0,
37092,33860,9652,1000,3,0,39240.0,
37128,33816,9465,1000,3,0,39300.0,
37108,30440,10308,1000,3,0,39360.0,
37122,30045,10941,1000,3,0,39420.0,
37112,33508,11466,1000,3,0,39480.0,
37104,31636,12106,1000,3,0,39540.0,
37096,33060,11724,1000,3,0,39600.0,
37096,32846,11033,1000,3,0,39660.0,
37160,32956,11287,1000,3,0,39720.0,
37120,33589,11126,1000,3,0,39780.0,
37128,30324,11844,1000,3,0,39840.0,
37112,32013,11768,1000,3,0,39900.0,
37076,32580,11805,1000,3,0,39960.0,
37028,32572,11524,1000,3,0,40020.0,
37022,32612,11196,1000,3,0,40080.0,
36988,33652,11450,1000,3,0,40140.0,
36984,32160,13022,1000,3,0,40200.0,
36972,33480,11492,1000,3,0,40260.0,
36980,33374,12052,1000,3,0,40320.0,
36964,33208,11558,1000,3,0,40380.0,
36948,33214,11194,1000,3,0,40440.0,
36932,31039,11716,1000,3,0,40500.0,
36924,33816,11744,1000,3,0,40560.0,
36890,33280,12917,1000,3,0,40620.0,
36892,31360,12112,1000,3,0,40680.0,BP_00
36840,33000,11584,1000,3,0,40740.0,BP_00
36856,31220,12005,1000,3,0,40800.0,
36964,29544,13584,1000,3,0,40860.0,
36928,31429,12108,1000,3,0,40920.0,
35704,31464,14448,1000,3,0,40980.0,
35788,32784,12104,1000,3,0,41040.0,Exposure
35948,30688,11182,1000,3,0,41100.0,passiveViewing_01
35824,32500,11370,1000,3,0,41160.0,passiveViewing_01
36172,30533,10609,1000,3,0,41220.0,passiveViewing_01
36316,31080,11198,1000,3,0,41280.0,passiveViewing_01
36208,33476,10294,1000,3,0,41340.0,passiveViewing_01
36192,31744,10304,1000,3,0,41400.0,passiveViewing_01
36248,33062,9761,1000,3,0,41460.0,passiveViewing_01
36316,32446,9788,1000,3,0,41520.0,passiveViewing_01
36352,33340,9502,1000,3,0,41580.0,passiveViewing_01
36092,29562,9104,1000,3,0,41640.0,passiveViewing_01
35728,30956,9082,1000,3,0,41700.0,passiveViewing_01
35450,28604,9113,1000,3,0,41760.0,passiveViewing_01
35496,33084,9132,1000,3,0,41820.0,passiveViewing_01
35396,33270,9021,1000,3,0,41880.0,passiveViewing_01
35612,33136,9558,1000,3,0,41940.0,passiveViewing_01
35564,29352,9108,1000,3,0,42000.0,passiveViewing_01
35644,32812,9084,1000,3,0,42060.0,passiveViewing_01
35545,35468,13270,1000,3,0,42120.0,blankScreen_01
36740,36245,13310,1000,3,0,42180.0,blankScreen_01
34244,31868,12310,1000,3,0,42240.0,blankScreen_01
33120,30596,13713,1000,3,0,42300.0,BP_01
32632,30708,11940,1000,3,0,42360.0,BP_01
32308,30032,11563,1000,3,0,42420.0,
32122,32133,11136,1000,3,0,42480.0,
32244,28676,10820,1000,3,0,42540.0,
32228,33076,10222,1000,3,0,42600.0,
31732,32932,10348,1000,3,0,42660.0,
31552,35200,10611,1000,3,0,42720.0,
31440,31660,10762,1000,3,0,42780.0,
31356,32772,10436,1000,3,0,42840.0,
31252,32556,10180,1000,3,0,42900.0,
31564,31908,10546,1000,3,0,42960.0,
32196,30940,10753,1000,3,0,43020.0,
32540,30694,11107,1000,3,0,43080.0,
32268,32676,11318,1000,3,0,43140.0,
32380,33172,10925,1000,3,0,43200.0,
31592,33244,10009,1000,3,0,43260.0,blankScreen_02
31260,31036,11876,1000,3,0,43320.0,blankScreen_02
32032,32156,12788,1000,3,0,43380.0,blankScreen_02
31824,33188,13932,1000,3,0,43440.0,BP_02
31252,32144,13288,1000,3,0,43500.0,BP_02
31548,31012,12132,1000,3,0,43560.0,
31640,32788,11880,1000,3,0,43620.0,
33504,32408,12168,1000,3,0,43680.0,
32196,33140,11762,1000,3,0,43740.0,
31308,32904,12852,1000,3,0,43800.0,
30849,33080,11518,1000,3,0,43860.0,
33456,33676,11944,1000,3,0,43920.0,
33392,29920,11058,1000,3,0,43980.0,
31732,33432,12703,1000,3,0,44040.0,
31216,28244,11730,1000,3,0,44100.0,
31052,33552,11377,1000,3,0,44160.0,
31132,32148,13668,1000,3,0,44220.0,
31328,32260,11610,1000,3,0,44280.0,
33644,33020,14352,1000,3,0,44340.0,
33066,29904,12997,1000,3,0,44400.0,
33726,33204,12961,1000,3,0,44460.0,
33200,31380,12944,1000,3,0,44520.0,
33456,31004,13064,1000,3,0,44580.0,
33152,33808,14266,1000,3,0,44640.0,
33580,33376,11848,1000,3,0,44700.0,
32696,35492,13812,1000,3,0,44760.0,
31104,30336,14161,1000,3,0,44820.0,blankScreen_03
31944,33132,13172,1000,3,0,44880.0,blankScreen_03
31656,32224,12328,1000,3,0,44940.0,blankScreen_03
34044,32324,15440,1000,3,0,45000.0,BP_03
34160,39808,13342,1000,3,0,45060.0,
33660,33804,15896,1000,3,0,45120.0,
33308,32790,13198,1000,3,0,45180.0,
33128,30004,11541,1000,3,0,45240.0,
33004,41860,13569,1000,3,0,45300.0,
33264,33356,12740,1000,3,0,45360.0,
33912,32196,17438,1000,3,0,45420.0,blankScreen_04
37756,29548,13760,1000,3,0,45480.0,blankScreen_04
36436,30552,13970,1000,3,0,45540.0,blankScreen_04
35974,30528,13445,1000,3,0,45600.0,BP_04
35924,30440,13990,1000,3,0,45660.0,BP_04
30516,32920,14396,1000,3,0,45720.0,
28754,31160,15174,1000,3,0,45780.0,
27932,30080,15206,1000,3,0,45840.0,
27620,33012,14520,1000,3,0,45900.0,
27424,30644,16828,1000,3,0,45960.0,BP_05
27320,29552,15188,1000,3,0,46020.0,BP_05
31416,33188,14350,1000,3,0,46080.0,blankScreen_05
31476,34400,14388,1000,3,0,46140.0,blankScreen_05
29968,29616,14378,1000,3,0,46200.0,blankScreen_05
29582,33056,15804,1000,3,0,46260.0,BP_06
29696,31184,13208,1000,3,0,46320.0,BP_06
29724,32344,14758,1000,3,0,46380.0,
29676,33372,14289,1000,3,0,46440.0,
29740,34084,14540,1000,3,0,46500.0,
29674,31396,13974,1000,3,0,46560.0,
30220,32984,13602,1000,3,0,46620.0,
32344,35952,20196,1000,3,0,46680.0,
36172,32356,16200,1000,3,0,46740.0,
36268,31540,17883,1000,3,0,46800.0,
35668,31905,18862,1000,3,0,46860.0,
35548,28142,19400,1000,3,0,46920.0,
35544,15714,20506,1000,3,0,46980.0,
35408,17383,21560,1000,3,0,47040.0,
35272,41338,21996,1000,3,0,47100.0,
35244,25864,24581,1000,3,0,47160.0,
35162,26248,25800,1000,3,0,47220.0,
35704,35056,25956,1000,3,0,47280.0,
36076,42398,25128,1000,3,0,47340.0,
36224,29006,18446,1000,3,0,47400.0,
36328,27468,17706,1000,3,0,47460.0,
36344,33372,16740,1000,3,0,47520.0,
36318,34292,15774,1000,3,0,47580.0,
36240,31630,17340,1000,3,0,47640.0,
36236,29892,16628,1000,3,0,47700.0,
36280,35500,16764,1000,3,0,47760.0,
36304,32068,17380,1000,3,0,47820.0,
36328,28618,17400,1000,3,0,47880.0,
36352,31006,17434,1000,3,0,47940.0,
36250,33496,17270,1000,3,0,48000.0,
36204,50880,20156,1000,3,0,48060.0,
36200,33500,18668,1000,3,0,48120.0,
36296,31672,21956,1000,3,0,48180.0,
36344,35680,20422,1000,3,0,48240.0,
36312,39848,22700,1000,3,0,48300.0,
36280,32320,18976,1000,3,0,48360.0,
36332,29942,19050,1000,3,0,48420.0,
