TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
30468,33030,1382,1000,3,0,30720.0,
30336,32246,1337,1000,3,0,30780.0,
30152,34684,1060,1000,3,0,30840.0,
30048,33120,919,1000,3,0,30900.0,
29980,31784,859,1000,3,0,30960.0,
29932,33700,670,1000,3,0,31020.0,
29909,31692,584,1000,3,0,31080.0,
29868,32496,525,1000,3,0,31140.0,
29816,31404,445,1000,3,0,31200.0,
29776,31424,486,1000,3,0,31260.0,
29782,29574,496,1000,3,0,31320.0,
29764,30748,529,1000,3,0,31380.0,
29776,29048,499,1000,3,0,31440.0,
29776,32188,513,1000,3,0,31500.0,
29764,33404,490,1000,3,0,31560.0,
29708,29340,504,1000,3,0,31620.0,
29688,34118,632,1000,3,0,31680.0,
29620,32692,651,1000,3,0,31740.0,
29644,33012,794,1000,3,0,31800.0,
29696,31156,755,1000,3,0,31860.0,
29764,33644,1600,1000,3,0,31920.0,
29788,30424,1698,1000,3,0,31980.0,
29774,31076,1936,1000,3,0,32040.0,
29732,31976,2234,1000,3,0,32100.0,
29728,31412,1988,1000,3,0,32160.0,
29696,32154,1487,1000,3,0,32220.0,
29656,32542,1300,1000,3,0,32280.0,
29638,32661,1096,1000,3,0,32340.0,
29604,31136,1060,1000,3,0,32400.0,
29520,29184,1020,1000,3,0,32460.0,
29536,31620,1105,1000,3,0,32520.0,
29500,34210,918,1000,3,0,32580.0,
29612,32024,946,1000,3,0,32640.0,blankScreen_00
29794,30657,1381,1000,3,0,32700.0,blankScreen_00
29848,33192,1156,1000,3,0,32760.0,blankScreen_00
29816,32830,1676,1000,3,0,32820.0,BP_00
29828,32568,1444,1000,3,0,32880.0,BP_00
31168,31864,1890,1000,3,0,32940.0,
30496,29566,2995,1000,3,0,33000.0,
29994,60220,2960,1000,3,0,33060.0,
33966,34300,3181,1000,3,0,33120.0,
33250,31100,2535,1000,3,0,33180.0,Exposure
32394,32228,2126,1000,3,0,33240.0,Exposure
31724,31716,1653,1000,3,0,33300.0,Exposure
31692,30956,1400,1000,3,0,33360.0,Exposure
31508,32528,1197,1000,3,0,33420.0,Exposure
