TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH1,CUSTOM/0.5/1.0/V_CH2,CUSTOM/0.5/1.0/V_CH3,Task
36302.0,32692.0,1000,2,0,44340.0,,,,
36388.0,33008.0,1000,2,0,44400.0,,,,
36376.0,32780.0,1000,2,0,44460.0,,,,
36392.0,32656.0,1000,2,0,44520.0,,,,blankScreen_02
36364.0,32342.0,1000,2,0,44580.0,,,,blankScreen_02
36356.0,32468.0,1000,2,0,44640.0,,,,blankScreen_02
36332.0,32788.0,1000,2,0,44700.0,,,,BP_02
36264.0,32712.0,1000,2,0,44760.0,,,,
33104.0,33106.0,1000,2,0,44820.0,,,,
32800.0,31642.0,1000,2,0,44880.0,,,,
32140.0,33184.0,1000,2,0,44940.0,,,,
32448.0,32344.0,1000,2,0,45000.0,,,,
30292.0,32188.0,1000,2,0,45060.0,,,,
30136.0,33140.0,1000,2,0,45120.0,,,,
30106.0,32672.0,1000,2,0,45180.0,,,,
30192.0,31868.0,1000,2,0,45240.0,,,,
30162.0,33088.0,1000,2,0,45300.0,,,,
30144.0,32988.0,1000,2,0,45360.0,,,,
30120.0,32768.0,1000,2,0,45420.0,,,,
30116.0,32588.0,1000,2,0,45480.0,,,,
30124.0,33312.0,1000,2,0,45540.0,,,,
30124.0,31008.0,1000,2,0,45600.0,,,,
30100.0,32766.0,1000,2,0,45660.0,,,,
30104.0,32348.0,1000,2,0,45720.0,,,,
30092.0,33390.0,1000,2,0,45780.0,,,,
30748.0,32624.0,1000,2,0,45840.0,,,,
31096.0,32846.0,1000,2,0,45900.0,,,,
31028.0,32832.0,1000,2,0,45960.0,,,,
33260.0,30420.0,1000,2,0,46020.0,,,,
33508.0,32988.0,1000,2,0,46080.0,,,,
32148.0,36484.0,1000,2,0,46140.0,,,,
32336.0,32516.0,1000,2,0,46200.0,,,,
32594.0,32956.0,1000,2,0,46260.0,,,,blankScreen_03
33336.0,32600.0,1000,2,0,46320.0,,,,blankScreen_03
33368.0,32934.0,1000,2,0,46380.0,,,,blankScreen_03
33448.0,32700.0,1000,2,0,46440.0,,,,BP_03
33464.0,32418.0,1000,2,0,46500.0,,,,BP_03
33252.0,32992.0,1000,2,0,46560.0,,,,
29160.0,33092.0,1000,2,0,46620.0,,,,
29576.0,33112.0,1000,2,0,46680.0,,,,
,,1000,3,1,46980.0,31972.0,32508.0,460.0,blankScreen_04
,,1000,3,1,47040.0,32024.0,32758.0,465.0,blankScreen_04
,,1000,3,1,47100.0,32108.0,33196.0,440.0,BP_04
,,1000,3,1,47160.0,31980.0,33722.0,550.0,BP_04
,,1000,3,1,47220.0,31812.0,32612.0,837.0,
,,1000,3,1,47280.0,31416.0,32796.0,930.0,
,,1000,3,1,47340.0,31312.0,32848.0,858.0,
,,1000,3,1,47400.0,31400.0,32628.0,1054.0,
,,1000,3,1,47460.0,33170.0,33108.0,2047.0,
,,1000,3,1,47520.0,33613.0,34412.0,2755.0,
,,1000,3,1,47580.0,34264.0,33262.0,2786.0,
,,1000,3,1,47640.0,34252.0,31713.0,3136.0,
,,1000,3,1,47700.0,34234.0,34140.0,2773.0,BP_05
,,1000,3,1,47760.0,34432.0,36506.0,2706.0,blankScreen_05
,,1000,3,1,47820.0,34262.0,33158.0,2184.0,blankScreen_05
,,1000,3,1,47880.0,34232.0,33446.0,1962.0,blankScreen_05
,,1000,3,1,47940.0,34272.0,33725.0,1616.0,BP_06
,,1000,3,1,48000.0,34308.0,33224.0,1650.0,BP_06
,,1000,3,1,48060.0,34316.0,32676.0,1745.0,
,,1000,3,1,48120.0,34284.0,32932.0,1609.0,
,,1000,3,1,48180.0,34268.0,37100.0,1492.0,
,,1000,3,1,48240.0,34570.0,32924.0,1552.0,
,,1000,3,1,48300.0,34728.0,34073.0,1311.0,
,,1000,3,1,48360.0,0.0,0.0,0.0,
