TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
35024,34688,1000,2,0,45960.0,,
35092,33908,1000,2,0,46020.0,,
35176,32780,1000,2,0,46080.0,,
35116,31220,1000,2,0,46140.0,,
35108,32856,1000,2,0,46200.0,,
35152,33468,1000,2,0,46260.0,,
35180,32576,1000,2,0,46320.0,,
35156,32682,1000,2,0,46380.0,,
35188,32838,1000,2,0,46440.0,,
35200,32728,1000,2,0,46500.0,,
35184,35688,1000,2,0,46560.0,,
35204,31108,1000,2,0,46620.0,,
35216,39696,1000,2,0,46680.0,,
35264,32096,1000,2,0,46740.0,,blankScreen_00
35232,31568,1000,2,0,46800.0,,blankScreen_00
35300,33468,1000,2,0,46860.0,,blankScreen_00
35312,32724,1000,2,0,46920.0,,BP_00
35292,33700,1000,2,0,46980.0,,BP_00
35256,33466,1000,2,0,47040.0,,
35272,35200,1000,2,0,47100.0,,
35064,33764,1000,2,0,47160.0,,Exposure
35128,33256,1000,2,0,47220.0,,Exposure
35176,33388,1000,2,0,47280.0,,Exposure
35200,29640,1000,2,0,47340.0,,Exposure
35176,34752,1000,2,0,47400.0,,passiveViewing_01
35212,31588,1000,2,0,47460.0,,passiveViewing_01
35256,33590,1000,2,0,47520.0,,passiveViewing_01
35308,37944,1000,2,0,47580.0,,passiveViewing_01
35316,32260,1000,2,0,47640.0,,passiveViewing_01
35328,32752,1000,2,0,47700.0,,passiveViewing_01
35304,26860,1000,2,0,47760.0,,passiveViewing_01
35356,32385,1000,2,0,47820.0,,passiveViewing_01
35360,33712,1000,2,0,47880.0,,passiveViewing_01
35316,32932,1000,2,0,47940.0,,passiveViewing_01
35320,33312,1000,2,0,48000.0,,passiveViewing_01
35380,31012,1000,2,0,48060.0,,passiveViewing_01
35380,33350,1000,2,0,48120.0,,passiveViewing_01
35392,33840,1000,2,0,48180.0,,passiveViewing_01
35388,32920,1000,2,0,48240.0,,passiveViewing_01
35352,33031,1000,2,0,48300.0,,blankScreen_01
35372,29868,1000,2,0,48360.0,,blankScreen_01
35352,35380,1000,2,0,48420.0,,blankScreen_01
35068,35840,1000,2,0,48480.0,,BP_01
35120,31792,1000,2,0,48540.0,,
35228,34860,1000,2,0,48600.0,,
35300,31976,1000,2,0,48660.0,,
35324,31096,1000,2,0,48720.0,,
35328,30392,1000,2,0,48780.0,,
35264,31828,1000,2,0,48840.0,,
35200,31688,1000,2,0,48900.0,,
35200,32688,1000,2,0,48960.0,,
35200,32644,1000,2,0,49020.0,,
35224,32248,1000,2,0,49080.0,,
35152,31984,1000,2,0,49140.0,,
35164,30656,1000,2,0,49200.0,,
35152,36826,1000,2,0,49260.0,,
35128,32664,1000,2,0,49320.0,,
35160,33888,1000,2,0,49380.0,,
35144,32144,1000,2,0,49440.0,,blankScreen_02
35132,35456,1000,2,0,49500.0,,blankScreen_02
35112,29700,1000,2,0,49560.0,,blankScreen_02
34916,27704,1000,2,0,49620.0,,BP_02
34816,29448,1000,2,0,49680.0,,BP_02
34972,32024,1000,2,0,49740.0,,
35000,32504,1000,2,0,49800.0,,
35032,32300,1000,2,0,49860.0,,
35040,30940,1000,2,0,49920.0,,
35048,32768,1000,2,0,49980.0,,
35064,29544,1000,2,0,50040.0,,
35056,31336,1000,2,0,50100.0,,
35060,32510,1000,2,0,50160.0,,
35074,31396,1000,2,0,50220.0,,
35072,31144,1000,2,0,50280.0,,
35104,28640,1000,2,0,50340.0,,
35136,31464,1000,2,0,50400.0,,
35092,31888,1000,2,0,50460.0,,
35156,41256,1000,2,0,50520.0,,
35180,32560,1000,2,0,50580.0,,
35194,33026,1000,2,0,50640.0,,
35216,33900,1000,2,0,50700.0,,
35220,28456,1000,2,0,50760.0,,
35212,28500,1000,2,0,50820.0,,
35236,57796,1000,2,0,50880.0,,
35256,29050,1000,2,0,50940.0,,
35296,29384,1000,2,0,51000.0,,
35392,31608,1000,2,0,51060.0,,
35332,33188,1000,2,0,51120.0,,
35312,31950,1000,2,0,51180.0,,
35320,33756,1000,2,0,51240.0,,blankScreen_03
35352,29890,1000,2,0,51300.0,,blankScreen_03
35376,31208,1000,2,0,51360.0,,blankScreen_03
35124,29232,1000,2,0,51420.0,,BP_03
35156,30560,1000,2,0,51480.0,,
35324,33608,1000,2,0,51540.0,,
35320,54008,1000,2,0,51600.0,,
35388,31848,1000,2,0,51660.0,,
35370,51552,1000,3,1,51900.0,9122.0,blankScreen_04
35484,42408,1000,3,1,51960.0,8578.0,blankScreen_04
35420,27274,1000,3,1,52020.0,9106.0,BP_04
35064,34484,1000,3,1,52080.0,10209.0,
35416,33220,1000,3,1,52140.0,11822.0,
35456,32496,1000,3,1,52200.0,10902.0,
35478,33362,1000,3,1,52260.0,12417.0,
35104,32684,1000,3,1,52320.0,15033.0,Exercise
34512,16130,1000,3,1,52380.0,17826.0,Exercise
34260,28144,1000,3,1,52440.0,17350.0,Exercise
34736,32472,1000,3,1,52500.0,16120.0,BP_05
34788,30792,1000,3,1,52560.0,16058.0,blankScreen_05
34796,31492,1000,3,1,52620.0,14926.0,blankScreen_05
34880,30656,1000,3,1,52680.0,13860.0,blankScreen_05
34954,37064,1000,3,1,52740.0,14888.0,BP_06
34746,28196,1000,3,1,52800.0,15938.0,BP_06
34876,31076,1000,3,1,52860.0,15776.0,
35004,27272,1000,3,1,52920.0,14296.0,
35036,26444,1000,3,1,52980.0,13842.0,
35008,36478,1000,3,1,53040.0,14441.0,
34902,35300,1000,3,1,53100.0,20.0,
