TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
35832,31516,1000,2,0,47340.0,,
35936,30296,1000,2,0,47400.0,,
35916,27912,1000,2,0,47460.0,,
35980,32290,1000,2,0,47520.0,,
35946,33830,1000,2,0,47580.0,,
35912,33196,1000,2,0,47640.0,,
35878,33248,1000,2,0,47700.0,,
35892,33372,1000,2,0,47760.0,,
35930,30542,1000,2,0,47820.0,,
35944,30588,1000,2,0,47880.0,,
35936,32152,1000,2,0,47940.0,,
35972,30340,1000,2,0,48000.0,,
35996,30768,1000,2,0,48060.0,,
35960,33760,1000,2,0,48120.0,,
35920,31980,1000,2,0,48180.0,,
35888,33540,1000,2,0,48240.0,,
35844,33722,1000,2,0,48300.0,,
35932,33464,1000,2,0,48360.0,,
35916,30820,1000,2,0,48420.0,,
35988,31880,1000,2,0,48480.0,,
35964,31404,1000,2,0,48540.0,,
35940,31110,1000,2,0,48600.0,,
35908,33324,1000,2,0,48660.0,,
35956,33828,1000,2,0,48720.0,,blankScreen_00
35980,33376,1000,2,0,48780.0,,blankScreen_00
35980,34052,1000,2,0,48840.0,,blankScreen_00
35716,33368,1000,2,0,48900.0,,BP_00
35824,32532,1000,2,0,48960.0,,
35892,32868,1000,2,0,49020.0,,
35900,32780,1000,2,0,49080.0,,
35720,32612,1000,2,0,49140.0,,
35832,32988,1000,2,0,49200.0,,Exposure
35964,30760,1000,2,0,49260.0,,Exposure
35944,31776,1000,2,0,49320.0,,Exposure
35904,32564,1000,2,0,49380.0,,passiveViewing_01
35908,33364,1000,2,0,49440.0,,passiveViewing_01
35968,33660,1000,2,0,49500.0,,passiveViewing_01
35972,35376,1000,2,0,49560.0,,passiveViewing_01
35992,31936,1000,2,0,49620.0,,passiveViewing_01
35978,32516,1000,2,0,49680.0,,passiveViewing_01
36012,32920,1000,2,0,49740.0,,passiveViewing_01
36000,33476,1000,2,0,49800.0,,passiveViewing_01
36004,32956,1000,2,0,49860.0,,passiveViewing_01
36012,35168,1000,2,0,49920.0,,passiveViewing_01
36024,32356,1000,2,0,49980.0,,passiveViewing_01
36060,33420,1000,2,0,50040.0,,passiveViewing_01
36064,31072,1000,2,0,50100.0,,passiveViewing_01
36016,33068,1000,2,0,50160.0,,passiveViewing_01
36044,32668,1000,2,0,50220.0,,passiveViewing_01
36016,34732,1000,2,0,50280.0,,blankScreen_01
35992,32736,1000,2,0,50340.0,,blankScreen_01
36000,55592,1000,2,0,50400.0,,blankScreen_01
36036,33140,1000,2,0,50460.0,,
35792,32744,1000,2,0,50520.0,,BP_01
35864,32020,1000,2,0,50580.0,,
35964,33190,1000,2,0,50640.0,,
35968,31064,1000,2,0,50700.0,,
35968,34040,1000,2,0,50760.0,,
35988,32072,1000,2,0,50820.0,,
35984,33068,1000,2,0,50880.0,,
35988,31818,1000,2,0,50940.0,,
36044,33552,1000,2,0,51000.0,,
35952,40978,1000,2,0,51060.0,,
35948,32308,1000,2,0,51120.0,,
36024,32760,1000,2,0,51180.0,,
36012,30944,1000,2,0,51240.0,,
36008,31748,1000,2,0,51300.0,,
36000,33844,1000,2,0,51360.0,,
35984,28776,1000,2,0,51420.0,,blankScreen_02
35932,49840,1000,2,0,51480.0,,blankScreen_02
35856,33626,1000,2,0,51540.0,,blankScreen_02
35892,30974,1000,2,0,51600.0,,
35764,30680,1000,2,0,51660.0,,BP_02
35802,32380,1000,2,0,51720.0,,
35912,32772,1000,2,0,51780.0,,
35944,32524,1000,2,0,51840.0,,
35964,32320,1000,2,0,51900.0,,
35992,32928,1000,2,0,51960.0,,
35944,32524,1000,2,0,52020.0,,
36012,33004,1000,2,0,52080.0,,
36020,31784,1000,2,0,52140.0,,
36008,32792,1000,2,0,52200.0,,
36032,32232,1000,2,0,52260.0,,
36032,33172,1000,2,0,52320.0,,
36136,32448,1000,2,0,52380.0,,
36144,33424,1000,2,0,52440.0,,
36168,32952,1000,2,0,52500.0,,
36172,32612,1000,2,0,52560.0,,
36160,33170,1000,2,0,52620.0,,
36108,33264,1000,2,0,52680.0,,
36088,32824,1000,2,0,52740.0,,
35956,32340,1000,2,0,52800.0,,
35916,31420,1000,2,0,52860.0,,
35916,31368,1000,2,0,52920.0,,
35880,32232,1000,2,0,52980.0,,
34444,33096,1000,2,0,53040.0,,blankScreen_03
33752,34536,1000,2,0,53100.0,,blankScreen_03
36620,31784,1000,2,0,53160.0,,blankScreen_03
32162,28562,1000,2,0,53220.0,,BP_03
30336,34888,1000,2,0,53280.0,,
29368,51232,1000,2,0,53340.0,,
28424,32204,1000,2,0,53400.0,,
28236,33444,1000,2,0,53460.0,,
28068,32430,1000,3,1,53640.0,2079.0,blankScreen_04
29780,33412,1000,3,1,53700.0,1686.0,blankScreen_04
32192,30200,1000,3,1,53760.0,1710.0,blankScreen_04
32220,33406,1000,3,1,53820.0,1821.0,BP_04
33366,32820,1000,3,1,53880.0,2171.0,BP_04
33478,30872,1000,3,1,53940.0,2912.0,
33672,32792,1000,3,1,54000.0,3677.0,
33528,33064,1000,3,1,54060.0,3716.0,
33718,32900,1000,3,1,54120.0,3506.0,
31932,29966,1000,3,1,54180.0,3852.0,Exercise
30868,32708,1000,3,1,54240.0,3903.0,Exercise
33536,32808,1000,3,1,54300.0,3719.0,Exercise
32252,31648,1000,3,1,54360.0,3683.0,Exercise
32858,31940,1000,3,1,54420.0,4131.0,BP_05
32412,50244,1000,3,1,54480.0,4101.0,BP_05
32560,31892,1000,3,1,54540.0,4430.0,BP_05
32496,31930,1000,3,1,54600.0,4396.0,BP_05
33482,33630,1000,3,1,54660.0,4384.0,BP_05
33052,32794,1000,3,1,54720.0,4416.0,BP_05
30624,32636,1000,3,1,54780.0,3971.0,blankScreen_05
30224,34062,1000,3,1,54840.0,3089.0,blankScreen_05
31324,32888,1000,3,1,54900.0,3371.0,blankScreen_05
33088,32424,1000,3,1,54960.0,3197.0,BP_06
32434,33508,1000,3,1,55020.0,3111.0,BP_06
31452,33358,1000,3,1,55080.0,3799.0,
32432,31994,1000,3,1,55140.0,4287.0,
33448,35078,1000,3,1,55200.0,4608.0,
32834,32916,1000,3,1,55260.0,4609.0,
32410,32508,1000,3,1,55320.0,4230.0,
31936,13312,1000,3,1,55380.0,26.0,
