TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
30017,32416,1000,2,0,34680.0,,
29992,31924,1000,2,0,34740.0,,
29996,33122,1000,2,0,34800.0,,
29986,32744,1000,2,0,34860.0,,
30012,34616,1000,2,0,34920.0,,
30020,32068,1000,2,0,34980.0,,
30044,31588,1000,2,0,35040.0,,
29972,32888,1000,2,0,35100.0,,
29920,32888,1000,2,0,35160.0,,
30320,31176,1000,2,0,35220.0,,
30080,30080,1000,2,0,35280.0,,
29958,32660,1000,2,0,35340.0,,
29956,32704,1000,2,0,35400.0,,
29920,33076,1000,2,0,35460.0,,
30058,32608,1000,2,0,35520.0,,
30000,32844,1000,2,0,35580.0,,
30010,32436,1000,2,0,35640.0,,
29984,33120,1000,2,0,35700.0,,
30012,30306,1000,2,0,35760.0,,
30120,32820,1000,2,0,35820.0,,blankScreen_00
30120,32240,1000,2,0,35880.0,,blankScreen_00
30088,32996,1000,2,0,35940.0,,blankScreen_00
31864,33628,1000,2,0,36000.0,,BP_00
31926,30664,1000,2,0,36060.0,,BP_00
34022,33412,1000,2,0,36120.0,,
33420,32956,1000,2,0,36180.0,,
33532,32120,1000,2,0,36240.0,,
32708,35836,1000,2,0,36300.0,,Exposure
31952,32228,1000,2,0,36360.0,,Exposure
32468,32500,1000,2,0,36420.0,,Exposure
33058,33016,1000,2,0,36480.0,,Exposure
33524,32744,1000,2,0,36540.0,,Exposure
33108,32980,1000,2,0,36600.0,,passiveViewing_01
34184,30804,1000,2,0,36660.0,,passiveViewing_01
34136,32524,1000,2,0,36720.0,,passiveViewing_01
33420,31632,1000,2,0,36780.0,,passiveViewing_01
34208,32200,1000,2,0,36840.0,,passiveViewing_01
34068,34824,1000,2,0,36900.0,,passiveViewing_01
33568,32892,1000,2,0,36960.0,,passiveViewing_01
33144,32504,1000,2,0,37020.0,,passiveViewing_01
30634,33048,1000,2,0,37080.0,,passiveViewing_01
30132,32548,1000,2,0,37140.0,,passiveViewing_01
30368,32704,1000,2,0,37200.0,,passiveViewing_01
30412,32676,1000,2,0,37260.0,,passiveViewing_01
