TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
36284,28778,1000,2,0,32640.0,,
36428,32124,1000,2,0,32700.0,,
36588,32960,1000,2,0,32760.0,,
36588,31344,1000,2,0,32820.0,,
36720,32544,1000,2,0,32880.0,,
36776,32784,1000,2,0,32940.0,,
36676,27368,1000,2,0,33000.0,,
36544,32448,1000,2,0,33060.0,,
36530,31202,1000,2,0,33120.0,,
36488,27384,1000,2,0,33180.0,,
36532,33112,1000,2,0,33240.0,,
36616,32634,1000,2,0,33300.0,,
36620,32672,1000,2,0,33360.0,,blankScreen_00
36692,33000,1000,2,0,33420.0,,blankScreen_00
36666,29804,1000,2,0,33480.0,,blankScreen_00
36400,33240,1000,2,0,33540.0,,BP_00
36180,28172,1000,2,0,33600.0,,BP_00
36200,36080,1000,2,0,33660.0,,
36274,32900,1000,2,0,33720.0,,
36386,33388,1000,2,0,33780.0,,
36544,31620,1000,2,0,33840.0,,
34544,32508,1000,2,0,33900.0,,
34568,31906,1000,2,0,33960.0,,
34620,33872,1000,2,0,34020.0,,
34492,32952,1000,2,0,34080.0,,Exposure
34392,32988,1000,2,0,34140.0,,Exposure
34528,32200,1000,2,0,34200.0,,Exposure
34520,32434,1000,2,0,34260.0,,Exposure
34512,30788,1000,2,0,34320.0,,Exposure
34440,33228,1000,2,0,34380.0,,passiveViewing_01
34532,32924,1000,2,0,34440.0,,passiveViewing_01
34408,27790,1000,2,0,34500.0,,passiveViewing_01
34316,32170,1000,2,0,34560.0,,passiveViewing_01
34196,28604,1000,2,0,34620.0,,passiveViewing_01
34370,32128,1000,2,0,34680.0,,passiveViewing_01
34340,31192,1000,2,0,34740.0,,passiveViewing_01
34468,32668,1000,2,0,34800.0,,passiveViewing_01
34504,33216,1000,2,0,34860.0,,passiveViewing_01
34484,63840,1000,2,0,34920.0,,passiveViewing_01
34364,31966,1000,2,0,34980.0,,passiveViewing_01
34152,32956,1000,2,0,35040.0,,passiveViewing_01
34260,33720,1000,2,0,35100.0,,passiveViewing_01
34344,32124,1000,2,0,35160.0,,passiveViewing_01
34362,34084,1000,2,0,35220.0,,blankScreen_01
34708,30804,1000,2,0,35280.0,,blankScreen_01
34906,32224,1000,2,0,35340.0,,blankScreen_01
34916,28760,1000,2,0,35400.0,,
34996,28028,1000,2,0,35460.0,,BP_01
34540,33228,1000,2,0,35520.0,,
34664,30636,1000,2,0,35580.0,,
34760,35668,1000,2,0,35640.0,,
34844,28368,1000,2,0,35700.0,,
34788,33224,1000,2,0,35760.0,,
34764,27680,1000,2,0,35820.0,,
34752,48032,1000,2,0,35880.0,,
34708,30992,1000,2,0,35940.0,,
34772,32924,1000,2,0,36000.0,,
34708,41824,1000,2,0,36060.0,,
34708,32712,1000,2,0,36120.0,,
33300,33096,1000,2,0,36180.0,,
33332,32636,1000,2,0,36240.0,,
33322,32890,1000,2,0,36300.0,,
33096,29756,1000,2,0,36360.0,,
33572,32812,1000,2,0,36420.0,,blankScreen_02
33544,32900,1000,2,0,36480.0,,blankScreen_02
33468,29968,1000,2,0,36540.0,,blankScreen_02
31352,33760,1000,2,0,36600.0,,BP_02
30616,37920,1000,2,0,36660.0,,
30272,31608,1000,2,0,36720.0,,
30384,32284,1000,2,0,36780.0,,
30556,33028,1000,2,0,36840.0,,
30612,31268,1000,2,0,36900.0,,
30620,32586,1000,2,0,36960.0,,
30676,33108,1000,2,0,37020.0,,
30608,32888,1000,2,0,37080.0,,
30616,33078,1000,2,0,37140.0,,
30636,31524,1000,2,0,37200.0,,
30612,31984,1000,2,0,37260.0,,
30600,33032,1000,2,0,37320.0,,
30558,38612,1000,2,0,37380.0,,
