TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
37976,32416,1416,1000,3,0,34740.0,
38068,35399,1587,1000,3,0,34800.0,
37874,32632,1607,1000,3,0,34860.0,
37932,33166,1636,1000,3,0,34920.0,
38032,32912,1535,1000,3,0,34980.0,
38108,33716,1386,1000,3,0,35040.0,
38036,34740,1275,1000,3,0,35100.0,
37952,62762,1273,1000,3,0,35160.0,
38004,36012,1251,1000,3,0,35220.0,
38092,32948,1500,1000,3,0,35280.0,
38068,27354,1532,1000,3,0,35340.0,
38080,41424,1527,1000,3,0,35400.0,
38036,33637,1689,1000,3,0,35460.0,
37922,24167,1585,1000,3,0,35520.0,
37868,28969,1533,1000,3,0,35580.0,
37800,31796,1552,1000,3,0,35640.0,blankScreen_00
37764,34630,1392,1000,3,0,35700.0,blankScreen_00
37764,31924,1461,1000,3,0,35760.0,blankScreen_00
37872,29298,1645,1000,3,0,35820.0,BP_00
37900,33256,1652,1000,3,0,35880.0,BP_00
37840,31903,1764,1000,3,0,35940.0,
37908,38316,1853,1000,3,0,36000.0,Exposure
37868,35636,1747,1000,3,0,36060.0,Exposure
37856,33536,1804,1000,3,0,36120.0,Exposure
37844,32668,2046,1000,3,0,36180.0,Exposure
37852,32710,2119,1000,3,0,36240.0,Exposure
37444,29144,2215,1000,3,0,36300.0,Exposure
29012,31509,2281,1000,3,0,36360.0,Exposure
27824,30508,2357,1000,3,0,36420.0,Exposure
27510,32614,2463,1000,3,0,36480.0,Exposure
27102,36688,2667,1000,3,0,36540.0,
26896,32572,2580,1000,3,0,36600.0,
26912,33136,2381,1000,3,0,36660.0,
26832,28716,2460,1000,3,0,36720.0,
26750,30953,2375,1000,3,0,36780.0,
26736,36612,2348,1000,3,0,36840.0,
26702,28480,2374,1000,3,0,36900.0,
26690,33478,2367,1000,3,0,36960.0,
26670,32684,2286,1000,3,0,37020.0,
26684,31655,2300,1000,3,0,37080.0,
26660,32824,2322,1000,3,0,37140.0,
26646,31816,2189,1000,3,0,37200.0,
26572,34289,2176,1000,3,0,37260.0,
26568,31088,2197,1000,3,0,37320.0,
26528,31802,2134,1000,3,0,37380.0,
26492,32768,2204,1000,3,0,37440.0,
26528,32444,2274,1000,3,0,37500.0,
26530,33484,2190,1000,3,0,37560.0,
26510,32976,2186,1000,3,0,37620.0,
26454,32186,2254,1000,3,0,37680.0,
26436,31124,2378,1000,3,0,37740.0,
26408,30934,2346,1000,3,0,37800.0,
26384,34096,2391,1000,3,0,37860.0,
26369,31172,2648,1000,3,0,37920.0,
26366,32116,2697,1000,3,0,37980.0,passiveViewing_01
26348,32576,2593,1000,3,0,38040.0,passiveViewing_01
26344,31432,2638,1000,3,0,38100.0,passiveViewing_01
26338,31669,2446,1000,3,0,38160.0,passiveViewing_01
26322,29620,2424,1000,3,0,38220.0,passiveViewing_01
26312,33434,2334,1000,3,0,38280.0,passiveViewing_01
26292,32520,2299,1000,3,0,38340.0,passiveViewing_01
26280,32444,2174,1000,3,0,38400.0,passiveViewing_01
26264,29366,2135,1000,3,0,38460.0,passiveViewing_01
26250,29818,2087,1000,3,0,38520.0,passiveViewing_01
26244,33264,2040,1000,3,0,38580.0,passiveViewing_01
26224,30302,2235,1000,3,0,38640.0,passiveViewing_01
26220,33310,2051,1000,3,0,38700.0,passiveViewing_01
26206,34008,1985,1000,3,0,38760.0,passiveViewing_01
26210,29252,1989,1000,3,0,38820.0,passiveViewing_01
26198,32604,1994,1000,3,0,38880.0,passiveViewing_01
26178,26482,1892,1000,3,0,38940.0,passiveViewing_01
26176,33903,1948,1000,3,0,39000.0,blankScreen_01
26188,34049,1923,1000,3,0,39060.0,blankScreen_01
26178,33348,1972,1000,3,0,39120.0,blankScreen_01
26168,30713,2073,1000,3,0,39180.0,BP_01
26168,34752,2291,1000,3,0,39240.0,BP_01
26148,34080,2443,1000,3,0,39300.0,
