TEMP_CH2,ECG_CH3,Freq,Channels,File,t,EDA_CH4,Task
35804,36492,1000,2,0,32880.0,,
35920,29164,1000,2,0,32940.0,,
35896,27448,1000,2,0,33000.0,,
35984,35212,1000,2,0,33060.0,,
36008,33912,1000,2,0,33120.0,,
36008,36188,1000,2,0,33180.0,,
36040,33568,1000,2,0,33240.0,,
35908,32088,1000,2,0,33300.0,,
35964,31624,1000,2,0,33360.0,,
36016,33896,1000,2,0,33420.0,,
35852,31372,1000,2,0,33480.0,,
35888,34300,1000,2,0,33540.0,,
35844,32336,1000,2,0,33600.0,,
35776,35672,1000,2,0,33660.0,,
35844,30296,1000,2,0,33720.0,,
35712,34504,1000,2,0,33780.0,,
35444,34152,1000,2,0,33840.0,,
35828,31052,1000,2,0,33900.0,,
36068,27536,1000,2,0,33960.0,,
35644,45504,1000,2,0,34020.0,,
35989,33292,1000,2,0,34080.0,,
36084,32520,1000,2,0,34140.0,,
36100,33044,1000,2,0,34200.0,,
36068,34580,1000,2,0,34260.0,,
36140,33232,1000,2,0,34320.0,,
36120,36620,1000,2,0,34380.0,,
35996,34340,1000,2,0,34440.0,,
35928,34016,1000,2,0,34500.0,,
35908,54168,1000,2,0,34560.0,,
36000,32673,1000,2,0,34620.0,,
35676,30832,1000,2,0,34680.0,,blankScreen_00
35904,31864,1000,2,0,34740.0,,blankScreen_00
35996,35056,1000,2,0,34800.0,,blankScreen_00
35860,33504,1000,2,0,34860.0,,BP_00
36024,35678,1000,2,0,34920.0,,BP_00
35904,30540,1000,2,0,34980.0,,
35512,47664,1000,2,0,35040.0,,
37784,28448,1000,2,0,35100.0,,
36384,33872,1000,2,0,35160.0,,
35148,34848,1000,2,0,35220.0,,Exposure
35072,31188,1000,2,0,35280.0,,Exposure
33008,32734,1000,2,0,35340.0,,passiveViewing_01
31092,36128,1000,2,0,35400.0,,passiveViewing_01
29928,30832,1000,2,0,35460.0,,passiveViewing_01
31092,59668,1000,2,0,35520.0,,passiveViewing_01
30776,29648,1000,2,0,35580.0,,passiveViewing_01
31716,32980,1000,2,0,35640.0,,passiveViewing_01
34216,32708,1000,2,0,35700.0,,passiveViewing_01
35152,30432,1000,2,0,35760.0,,passiveViewing_01
30188,33264,1000,2,0,35820.0,,passiveViewing_01
28448,32074,1000,2,0,35880.0,,passiveViewing_01
28340,29348,1000,2,0,35940.0,,passiveViewing_01
28332,35390,1000,2,0,36000.0,,passiveViewing_01
28420,32668,1000,2,0,36060.0,,passiveViewing_01
28400,35428,1000,2,0,36120.0,,passiveViewing_01
28624,28468,1000,2,0,36180.0,,passiveViewing_01
29208,32992,1000,2,0,36240.0,,
30048,31000,1000,2,0,36300.0,,blankScreen_01
29336,42458,1000,2,0,36360.0,,blankScreen_01
28712,34024,1000,2,0,36420.0,,blankScreen_01
27684,34076,1000,2,0,36480.0,,BP_01
27592,31084,1000,2,0,36540.0,,
27528,34064,1000,2,0,36600.0,,
27440,33768,1000,2,0,36660.0,,
27420,34556,1000,2,0,36720.0,,
27296,34168,1000,2,0,36780.0,,
27368,32464,1000,2,0,36840.0,,
27392,31884,1000,2,0,36900.0,,
27376,31976,1000,2,0,36960.0,,
27016,32732,1000,2,0,37020.0,,
28224,34260,1000,2,0,37080.0,,
29312,33060,1000,2,0,37140.0,,
32128,32204,1000,2,0,37200.0,,
32644,30104,1000,2,0,37260.0,,
32796,32994,1000,2,0,37320.0,,
33160,33772,1000,2,0,37380.0,,
32600,35184,1000,2,0,37440.0,,blankScreen_02
32420,32208,1000,2,0,37500.0,,blankScreen_02
32112,36296,1000,2,0,37560.0,,blankScreen_02
32196,27242,1000,2,0,37620.0,,BP_02
29552,27362,1000,2,0,37680.0,,
28536,33104,1000,2,0,37740.0,,
28364,31120,1000,2,0,37800.0,,
28340,32696,1000,2,0,37860.0,,
28236,30756,1000,2,0,37920.0,,
28168,34932,1000,2,0,37980.0,,
28084,35384,1000,2,0,38040.0,,
28756,32468,1000,2,0,38100.0,,
28644,35076,1000,2,0,38160.0,,
28466,36864,1000,2,0,38220.0,,
28298,32232,1000,2,0,38280.0,,
28192,30116,1000,2,0,38340.0,,
28060,30212,1000,2,0,38400.0,,
28000,32768,1000,2,0,38460.0,,
27448,32772,1000,2,0,38520.0,,
27468,30936,1000,2,0,38580.0,,
27864,31188,1000,2,0,38640.0,,
27836,31252,1000,2,0,38700.0,,
27812,35380,1000,2,0,38760.0,,
27744,34028,1000,2,0,38820.0,,
27692,33256,1000,2,0,38880.0,,
27637,33648,1000,2,0,38940.0,,
27584,33386,1000,2,0,39000.0,,
27556,33708,1000,2,0,39060.0,,
27424,31028,1000,2,0,39120.0,,blankScreen_03
32620,35200,1000,2,0,39180.0,,blankScreen_03
37748,4332,1000,2,0,39240.0,,blankScreen_03
37024,33816,1000,2,0,39300.0,,
36448,32476,1000,2,0,39360.0,,BP_03
36448,29456,1000,2,0,39420.0,,
36432,30040,1000,2,0,39480.0,,
36540,31892,1000,2,0,39540.0,,
36504,29262,1000,2,0,39600.0,,
36612,33688,1000,2,0,39660.0,,
36440,35132,1000,2,0,39720.0,,
36516,32592,1000,3,2,40020.0,5248.0,blankScreen_04
36304,35888,1000,3,2,40080.0,5760.0,blankScreen_04
36282,33760,1000,3,2,40140.0,4851.0,
36184,32978,1000,3,2,40200.0,6225.0,BP_04
36136,33772,1000,3,2,40260.0,5328.0,BP_04
36308,32756,1000,3,2,40320.0,7818.0,
36324,34032,1000,3,2,40380.0,9584.0,
36304,29200,1000,3,2,40440.0,7352.0,
36552,29776,1000,3,2,40500.0,7124.0,
