TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
36968,35356,3364,1000,3,0,33060.0,
36988,32602,3651,1000,3,0,33120.0,
36964,31368,3666,1000,3,0,33180.0,
36962,31751,3536,1000,3,0,33240.0,
36972,37260,3364,1000,3,0,33300.0,
36980,28160,3143,1000,3,0,33360.0,
36968,29668,2859,1000,3,0,33420.0,
37000,63868,2126,1000,3,0,33480.0,
36992,29864,2183,1000,3,0,33540.0,
36928,28892,2012,1000,3,0,33600.0,
36908,29877,2274,1000,3,0,33660.0,
36916,32396,2054,1000,3,0,33720.0,
36912,32676,1933,1000,3,0,33780.0,
36884,35792,1733,1000,3,0,33840.0,
36884,31708,1617,1000,3,0,33900.0,
36896,37096,1474,1000,3,0,33960.0,
36952,29988,2018,1000,3,0,34020.0,
36844,32584,2449,1000,3,0,34080.0,
36868,31546,2626,1000,3,0,34140.0,
36868,31504,2612,1000,3,0,34200.0,
36848,32768,2986,1000,3,0,34260.0,
36828,31654,3129,1000,3,0,34320.0,
36808,59824,3509,1000,3,0,34380.0,
36832,29692,3282,1000,3,0,34440.0,
36796,30876,3935,1000,3,0,34500.0,
36828,32606,3821,1000,3,0,34560.0,
36808,33716,3594,1000,3,0,34620.0,
36800,33686,4447,1000,3,0,34680.0,
36808,29493,4600,1000,3,0,34740.0,
36793,30149,3996,1000,3,0,34800.0,
36776,35718,4219,1000,3,0,34860.0,
36802,31984,4348,1000,3,0,34920.0,blankScreen_00
36740,31226,3740,1000,3,0,34980.0,blankScreen_00
36724,31872,3284,1000,3,0,35040.0,blankScreen_00
36740,31738,4410,1000,3,0,35100.0,BP_00
36692,30912,4474,1000,3,0,35160.0,BP_00
36708,31916,4117,1000,3,0,35220.0,
36756,35236,3769,1000,3,0,35280.0,
36784,28296,3352,1000,3,0,35340.0,Saliva_00
36736,31108,4326,1000,3,0,35400.0,
36252,21418,5907,1000,3,0,35460.0,
36277,27872,5488,1000,3,0,35520.0,Exposure
36596,33036,3902,1000,3,0,35580.0,Exposure
36673,32180,4116,1000,3,0,35640.0,Exposure
36684,33116,4415,1000,3,0,35700.0,Exposure
36737,61020,4125,1000,3,0,35760.0,Exposure
36796,28744,4753,1000,3,0,35820.0,Exposure
36776,29338,5188,1000,3,0,35880.0,Exposure
36620,29486,4601,1000,3,0,35940.0,passiveViewing_01
36596,32260,4178,1000,3,0,36000.0,passiveViewing_01
36660,33352,3576,1000,3,0,36060.0,passiveViewing_01
36688,35272,3340,1000,3,0,36120.0,passiveViewing_01
36728,31060,3281,1000,3,0,36180.0,passiveViewing_01
36616,32560,2877,1000,3,0,36240.0,passiveViewing_01
36712,33302,2635,1000,3,0,36300.0,passiveViewing_01
