TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
35564,29628,6366,1000,3,0,43080.0,
35654,33698,3602,1000,3,0,43140.0,
35610,33814,7684,1000,3,0,43200.0,
35524,31936,3750,1000,3,0,43260.0,
35420,31652,2296,1000,3,0,43320.0,
35406,31936,1896,1000,3,0,43380.0,
35358,32052,1710,1000,3,0,43440.0,
35332,32396,1670,1000,3,0,43500.0,
35346,28720,3686,1000,3,0,43560.0,
35319,33361,11746,1000,3,0,43620.0,
35334,36984,9190,1000,3,0,43680.0,
35296,33904,3812,1000,3,0,43740.0,
35194,32190,2546,1000,3,0,43800.0,
35176,30993,2125,1000,3,0,43860.0,
35205,32924,2031,1000,3,0,43920.0,
35196,31276,3493,1000,3,0,43980.0,
34760,34236,2887,1000,3,0,44040.0,
34500,31624,16200,1000,3,0,44100.0,
34560,32580,12520,1000,3,0,44160.0,
34452,33384,18144,1000,3,0,44220.0,
34204,31326,23080,1000,3,0,44280.0,
34244,32086,17852,1000,3,0,44340.0,
34308,32384,16432,1000,3,0,44400.0,
34417,32928,11054,1000,3,0,44460.0,
34104,31568,6190,1000,3,0,44520.0,
34376,33138,9728,1000,3,0,44580.0,
34442,31080,9120,1000,3,0,44640.0,
34416,31152,3745,1000,3,0,44700.0,
34100,32064,2788,1000,3,0,44760.0,
33880,33940,2566,1000,3,0,44820.0,
33894,30782,2773,1000,3,0,44880.0,
34238,34248,3028,1000,3,0,44940.0,
34372,32612,2648,1000,3,0,45000.0,
34592,29720,2363,1000,3,0,45060.0,
34412,31732,8794,1000,3,0,45120.0,
34548,32282,8284,1000,3,0,45180.0,
34204,33258,3408,1000,3,0,45240.0,
34372,31758,5307,1000,3,0,45300.0,blankScreen_00
34208,33534,11861,1000,3,0,45360.0,blankScreen_00
33968,60548,14740,1000,3,0,45420.0,blankScreen_00
33638,31813,16460,1000,3,0,45480.0,BP_00
33664,32206,14719,1000,3,0,45540.0,
34004,32120,12200,1000,3,0,45600.0,
33636,32492,25494,1000,3,0,45660.0,
33476,31204,16812,1000,3,0,45720.0,
33412,32724,15230,1000,3,0,45780.0,
33428,30892,12584,1000,3,0,45840.0,
33076,27686,17138,1000,3,0,45900.0,Exposure
32852,31656,6792,1000,3,0,45960.0,Exposure
32622,31464,4308,1000,3,0,46020.0,Exposure
32492,31813,4120,1000,3,0,46080.0,
32422,32194,5612,1000,3,0,46140.0,passiveViewing_01
32320,32412,6135,1000,3,0,46200.0,passiveViewing_01
32110,33092,3603,1000,3,0,46260.0,passiveViewing_01
31852,31324,2884,1000,3,0,46320.0,passiveViewing_01
31720,32786,2492,1000,3,0,46380.0,passiveViewing_01
31592,32988,2212,1000,3,0,46440.0,passiveViewing_01
31444,31976,2058,1000,3,0,46500.0,passiveViewing_01
31324,33058,1918,1000,3,0,46560.0,passiveViewing_01
31188,33860,1791,1000,3,0,46620.0,passiveViewing_01
31096,32828,1724,1000,3,0,46680.0,passiveViewing_01
31080,31752,1678,1000,3,0,46740.0,passiveViewing_01
31054,29656,1670,1000,3,0,46800.0,passiveViewing_01
31010,31786,1635,1000,3,0,46860.0,passiveViewing_01
30961,32844,1579,1000,3,0,46920.0,passiveViewing_01
30892,32704,1581,1000,3,0,46980.0,passiveViewing_01
30816,33604,1538,1000,3,0,47040.0,passiveViewing_01
30676,30952,1513,1000,3,0,47100.0,blankScreen_01
30402,32984,1836,1000,3,0,47160.0,blankScreen_01
30508,31578,1832,1000,3,0,47220.0,blankScreen_01
30478,30984,1978,1000,3,0,47280.0,
30660,31568,4284,1000,3,0,47340.0,BP_01
30720,33108,8124,1000,3,0,47400.0,
30644,32288,8069,1000,3,0,47460.0,
30632,31496,5604,1000,3,0,47520.0,
30616,32992,4289,1000,3,0,47580.0,
30644,32076,3360,1000,3,0,47640.0,
30596,32740,2728,1000,3,0,47700.0,
30476,36157,2400,1000,3,0,47760.0,
30344,33440,3076,1000,3,0,47820.0,
30230,31484,2750,1000,3,0,47880.0,
30100,32004,2793,1000,3,0,47940.0,
30052,32448,2458,1000,3,0,48000.0,
29903,32604,3315,1000,3,0,48060.0,
29804,33770,2874,1000,3,0,48120.0,
29756,31804,2527,1000,3,0,48180.0,
29644,31776,3601,1000,3,0,48240.0,blankScreen_02
29420,30196,4278,1000,3,0,48300.0,blankScreen_02
29730,34056,6559,1000,3,0,48360.0,blankScreen_02
30188,32032,11604,1000,3,0,48420.0,BP_02
30468,32088,14460,1000,3,0,48480.0,BP_02
30634,36777,6396,1000,3,0,48540.0,
30718,33032,3768,1000,3,0,48600.0,
30872,64744,9826,1000,3,0,48660.0,
30682,32100,4586,1000,3,0,48720.0,
30424,33492,3046,1000,3,0,48780.0,
30254,32480,2676,1000,3,0,48840.0,
30120,33612,2434,1000,3,0,48900.0,
30036,32590,2302,1000,3,0,48960.0,
29974,30936,2216,1000,3,0,49020.0,
29928,33104,2247,1000,3,0,49080.0,
29894,31692,2153,1000,3,0,49140.0,
29820,32092,2217,1000,3,0,49200.0,
29328,31823,2182,1000,3,0,49260.0,
28996,32744,2047,1000,3,0,49320.0,
28776,36304,2040,1000,3,0,49380.0,
28444,34892,2133,1000,3,0,49440.0,
28622,33574,15164,1000,3,0,49500.0,
28836,31714,8310,1000,3,0,49560.0,
28968,31864,5380,1000,3,0,49620.0,
29126,32898,7401,1000,3,0,49680.0,
29360,31660,21948,1000,3,0,49740.0,blankScreen_03
29820,31976,8896,1000,3,0,49800.0,blankScreen_03
30132,32600,24336,1000,3,0,49860.0,blankScreen_03
29873,32644,21148,1000,3,0,49920.0,BP_03
29872,33344,18660,1000,3,0,49980.0,
30004,25364,25752,1000,3,0,50040.0,
30128,32302,18764,1000,3,0,50100.0,
30212,39406,18528,1000,3,0,50160.0,
30284,31638,23298,1000,3,0,50220.0,blankScreen_04
30238,32200,26877,1000,3,0,50280.0,blankScreen_04
30257,36570,19156,1000,3,0,50340.0,blankScreen_04
30332,33828,24252,1000,3,0,50400.0,BP_04
30444,57588,23902,1000,3,0,50460.0,
30490,33400,17684,1000,3,0,50520.0,
30504,33172,18902,1000,3,0,50580.0,
30540,26262,19992,1000,3,0,50640.0,
31480,31458,26228,1000,3,0,50700.0,Exercise
32032,31140,25928,1000,3,0,50760.0,Exercise
32104,29786,27088,1000,3,0,50820.0,Exercise
31956,35380,27176,1000,3,0,50880.0,Exercise
32136,42044,26574,1000,3,0,50940.0,Exercise
32236,32876,23784,1000,3,0,51000.0,BP_05
32120,38696,20704,1000,3,0,51060.0,
32092,25788,16936,1000,3,0,51120.0,blankScreen_05
32164,31804,10948,1000,3,0,51180.0,blankScreen_05
32476,31970,9686,1000,3,0,51240.0,blankScreen_05
32404,32844,9638,1000,3,0,51300.0,BP_06
32356,32362,11038,1000,3,0,51360.0,
32360,33910,9244,1000,3,0,51420.0,
32388,32860,7164,1000,3,0,51480.0,
32354,31590,6005,1000,3,0,51540.0,
32340,31676,5326,1000,3,0,51600.0,
32348,33704,4952,1000,3,0,51660.0,
32686,16909,24,1000,3,0,51720.0,
33156,13323,26,1000,3,0,51780.0,
