TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH1,CUSTOM/0.5/1.0/V_CH2,CUSTOM/0.5/1.0/V_CH3,Task
36152.0,32392.0,1000,2,0,34200.0,,,,
36032.0,33368.0,1000,2,0,34260.0,,,,
36044.0,33364.0,1000,2,0,34320.0,,,,
35996.0,32132.0,1000,2,0,34380.0,,,,
36016.0,34984.0,1000,2,0,34440.0,,,,
36032.0,33688.0,1000,2,0,34500.0,,,,
36036.0,31784.0,1000,2,0,34560.0,,,,
36048.0,33312.0,1000,2,0,34620.0,,,,
36048.0,37760.0,1000,2,0,34680.0,,,,
36020.0,33136.0,1000,2,0,34740.0,,,,
36042.0,32792.0,1000,2,0,34800.0,,,,
36040.0,32320.0,1000,2,0,34860.0,,,,
36056.0,33472.0,1000,2,0,34920.0,,,,
36056.0,32300.0,1000,2,0,34980.0,,,,
36064.0,32234.0,1000,2,0,35040.0,,,,
36052.0,32856.0,1000,2,0,35100.0,,,,blankScreen_00
36080.0,29164.0,1000,2,0,35160.0,,,,blankScreen_00
36076.0,23164.0,1000,2,0,35220.0,,,,blankScreen_00
36128.0,34476.0,1000,2,0,35280.0,,,,BP_00
36156.0,32272.0,1000,2,0,35340.0,,,,
36176.0,32652.0,1000,2,0,35400.0,,,,
36144.0,32520.0,1000,2,0,35460.0,,,,
36116.0,33044.0,1000,2,0,35520.0,,,,
36096.0,34256.0,1000,2,0,35580.0,,,,Exposure
36084.0,31944.0,1000,2,0,35640.0,,,,Exposure
36080.0,33692.0,1000,2,0,35700.0,,,,Exposure
36112.0,31264.0,1000,2,0,35760.0,,,,
36024.0,32876.0,1000,2,0,35820.0,,,,passiveViewing_01
35968.0,33148.0,1000,2,0,35880.0,,,,passiveViewing_01
35962.0,33644.0,1000,2,0,35940.0,,,,passiveViewing_01
35960.0,32548.0,1000,2,0,36000.0,,,,passiveViewing_01
35944.0,31224.0,1000,2,0,36060.0,,,,passiveViewing_01
35944.0,34712.0,1000,2,0,36120.0,,,,passiveViewing_01
35948.0,32748.0,1000,2,0,36180.0,,,,passiveViewing_01
35948.0,22900.0,1000,2,0,36240.0,,,,passiveViewing_01
35952.0,32648.0,1000,2,0,36300.0,,,,passiveViewing_01
35952.0,33544.0,1000,2,0,36360.0,,,,passiveViewing_01
35928.0,32100.0,1000,2,0,36420.0,,,,passiveViewing_01
36016.0,33248.0,1000,2,0,36480.0,,,,passiveViewing_01
35988.0,32145.0,1000,2,0,36540.0,,,,passiveViewing_01
36020.0,34776.0,1000,2,0,36600.0,,,,passiveViewing_01
36020.0,33192.0,1000,2,0,36660.0,,,,blankScreen_01
35980.0,32160.0,1000,2,0,36720.0,,,,blankScreen_01
36004.0,30736.0,1000,2,0,36780.0,,,,blankScreen_01
36012.0,32520.0,1000,2,0,36840.0,,,,BP_01
35988.0,35372.0,1000,2,0,36900.0,,,,BP_01
35916.0,32016.0,1000,2,0,36960.0,,,,
35912.0,32520.0,1000,2,0,37020.0,,,,
35904.0,32744.0,1000,2,0,37080.0,,,,
35892.0,32688.0,1000,2,0,37140.0,,,,
35888.0,34250.0,1000,2,0,37200.0,,,,
35896.0,34284.0,1000,2,0,37260.0,,,,
35944.0,32016.0,1000,2,0,37320.0,,,,
36000.0,32612.0,1000,2,0,37380.0,,,,
35996.0,34776.0,1000,2,0,37440.0,,,,
36016.0,30864.0,1000,2,0,37500.0,,,,
35988.0,32204.0,1000,2,0,37560.0,,,,
35950.0,32680.0,1000,2,0,37620.0,,,,
35936.0,23148.0,1000,2,0,37680.0,,,,
35916.0,32128.0,1000,2,0,37740.0,,,,
35764.0,32218.0,1000,2,0,37800.0,,,,blankScreen_02
35776.0,32500.0,1000,2,0,37860.0,,,,blankScreen_02
35802.0,34584.0,1000,2,0,37920.0,,,,blankScreen_02
35816.0,32608.0,1000,2,0,37980.0,,,,BP_02
35928.0,22984.0,1000,2,0,38040.0,,,,BP_02
35825.0,32032.0,1000,2,0,38100.0,,,,
35808.0,31828.0,1000,2,0,38160.0,,,,
35808.0,32864.0,1000,2,0,38220.0,,,,
35828.0,29701.0,1000,2,0,38280.0,,,,
35840.0,30424.0,1000,2,0,38340.0,,,,
35808.0,31484.0,1000,2,0,38400.0,,,,
35808.0,31956.0,1000,2,0,38460.0,,,,
35808.0,32152.0,1000,2,0,38520.0,,,,
35848.0,31568.0,1000,2,0,38580.0,,,,
35832.0,34228.0,1000,2,0,38640.0,,,,
35873.0,32976.0,1000,2,0,38700.0,,,,
35856.0,33744.0,1000,2,0,38760.0,,,,
35880.0,32360.0,1000,2,0,38820.0,,,,
35812.0,33934.0,1000,2,0,38880.0,,,,
35796.0,34900.0,1000,2,0,38940.0,,,,
35804.0,31578.0,1000,2,0,39000.0,,,,
35836.0,32728.0,1000,2,0,39060.0,,,,
35844.0,33384.0,1000,2,0,39120.0,,,,
35808.0,31940.0,1000,2,0,39180.0,,,,
35808.0,32684.0,1000,2,0,39240.0,,,,
35856.0,33780.0,1000,2,0,39300.0,,,,
35800.0,32606.0,1000,2,0,39360.0,,,,
35840.0,33772.0,1000,2,0,39420.0,,,,
35824.0,34884.0,1000,2,0,39480.0,,,,
35800.0,33584.0,1000,2,0,39540.0,,,,
35748.0,33544.0,1000,2,0,39600.0,,,,blankScreen_03
35752.0,31840.0,1000,2,0,39660.0,,,,blankScreen_03
35720.0,35132.0,1000,2,0,39720.0,,,,blankScreen_03
35748.0,31632.0,1000,2,0,39780.0,,,,BP_03
35692.0,35124.0,1000,2,0,39840.0,,,,BP_03
35660.0,32788.0,1000,2,0,39900.0,,,,
