TEMP_CH3,ECG_CH4,Freq,Channels,File,t,EDA_CH5,Task
35183,33923,1000,2,0,44340.0,,
35155,56943,1000,2,0,44400.0,,
35145,30351,1000,2,0,44460.0,,
35147,32707,1000,2,0,44520.0,,
35163,32409,1000,2,0,44580.0,,
35163,33511,1000,2,0,44640.0,,
35143,33923,1000,2,0,44700.0,,
35135,26975,1000,2,0,44760.0,,
35155,32363,1000,2,0,44820.0,,
35151,35235,1000,2,0,44880.0,,
35143,28791,1000,2,0,44940.0,,
35139,34345,1000,2,0,45000.0,,
35147,33505,1000,2,0,45060.0,,
35157,31882,1000,2,0,45120.0,,
35143,30627,1000,2,0,45180.0,,
35145,35251,1000,2,0,45240.0,,
35123,33023,1000,2,0,45300.0,,
35111,35007,1000,2,0,45360.0,,
35129,29743,1000,2,0,45420.0,,
35127,31185,1000,2,0,45480.0,,blankScreen_00
35119,28393,1000,2,0,45540.0,,blankScreen_00
35131,31703,1000,2,0,45600.0,,blankScreen_00
35126,32907,1000,2,0,45660.0,,BP_00
35123,32793,1000,2,0,45720.0,,BP_00
35087,32143,1000,2,0,45780.0,,
35091,33095,1000,2,0,45840.0,,
35091,32377,1000,2,0,45900.0,,Exposure
35083,33119,1000,2,0,45960.0,,Exposure
35083,32495,1000,2,0,46020.0,,Exposure
35081,34466,1000,2,0,46080.0,,Exposure
35039,29383,1000,2,0,46140.0,,passiveViewing_01
35051,33015,1000,2,0,46200.0,,passiveViewing_01
35071,30835,1000,2,0,46260.0,,passiveViewing_01
35083,33015,1000,2,0,46320.0,,passiveViewing_01
35075,32255,1000,2,0,46380.0,,passiveViewing_01
35075,32425,1000,2,0,46440.0,,passiveViewing_01
35075,32147,1000,2,0,46500.0,,passiveViewing_01
35067,32791,1000,2,0,46560.0,,passiveViewing_01
35067,33953,1000,2,0,46620.0,,passiveViewing_01
35079,31303,1000,2,0,46680.0,,passiveViewing_01
35063,32299,1000,2,0,46740.0,,passiveViewing_01
35067,33433,1000,2,0,46800.0,,passiveViewing_01
35059,32695,1000,2,0,46860.0,,passiveViewing_01
35071,32539,1000,2,0,46920.0,,passiveViewing_01
35061,32289,1000,2,0,46980.0,,passiveViewing_01
35062,32043,1000,2,0,47040.0,,blankScreen_01
35059,33222,1000,2,0,47100.0,,blankScreen_01
35055,31383,1000,2,0,47160.0,,blankScreen_01
35055,32211,1000,2,0,47220.0,,BP_01
35055,30299,1000,2,0,47280.0,,
35051,32530,1000,2,0,47340.0,,
35051,32987,1000,2,0,47400.0,,
35055,33891,1000,2,0,47460.0,,
35051,33347,1000,2,0,47520.0,,
35043,32065,1000,2,0,47580.0,,
35051,33214,1000,2,0,47640.0,,
35055,33217,1000,2,0,47700.0,,
35047,29411,1000,2,0,47760.0,,
35039,32001,1000,2,0,47820.0,,
35027,30079,1000,2,0,47880.0,,
35015,33875,1000,2,0,47940.0,,
35015,30978,1000,2,0,48000.0,,
35019,32751,1000,2,0,48060.0,,
35019,33138,1000,2,0,48120.0,,
35007,33019,1000,2,0,48180.0,,blankScreen_02
35007,31975,1000,2,0,48240.0,,blankScreen_02
35014,32128,1000,2,0,48300.0,,blankScreen_02
34983,32943,1000,2,0,48360.0,,BP_02
34959,33347,1000,2,0,48420.0,,
34965,48367,1000,2,0,48480.0,,
34959,32479,1000,2,0,48540.0,,
34959,31407,1000,2,0,48600.0,,
34951,32606,1000,2,0,48660.0,,
34947,30667,1000,2,0,48720.0,,
34955,35057,1000,2,0,48780.0,,
34951,32959,1000,2,0,48840.0,,
34949,29147,1000,2,0,48900.0,,
34931,31457,1000,2,0,48960.0,,
34931,32875,1000,2,0,49020.0,,
34935,29943,1000,2,0,49080.0,,
34915,30454,1000,2,0,49140.0,,
34913,34857,1000,2,0,49200.0,,
34903,35183,1000,2,0,49260.0,,
34867,32063,1000,2,0,49320.0,,
34874,32947,1000,2,0,49380.0,,
34911,32807,1000,2,0,49440.0,,
34915,34491,1000,2,0,49500.0,,
34903,30995,1000,2,0,49560.0,,
34871,31489,1000,2,0,49620.0,,
34839,31279,1000,2,0,49680.0,,
34851,31058,1000,2,0,49740.0,,blankScreen_03
34839,32553,1000,2,0,49800.0,,blankScreen_03
34819,29465,1000,2,0,49860.0,,blankScreen_03
34763,25531,1000,2,0,49920.0,,BP_03
34773,33419,1000,2,0,49980.0,,
34767,33987,1000,2,0,50040.0,,
34755,32319,1000,2,0,50100.0,,
34722,34147,1000,2,0,50160.0,,
34783,33690,1000,3,1,50460.0,4962.0,blankScreen_04
34807,32886,1000,3,1,50520.0,4664.0,blankScreen_04
34811,32255,1000,3,1,50580.0,5382.0,BP_04
34807,32483,1000,3,1,50640.0,6087.0,BP_04
34793,30146,1000,3,1,50700.0,9525.0,
34819,33023,1000,3,1,50760.0,10691.0,
34819,31983,1000,3,1,50820.0,9917.0,
34781,33723,1000,3,1,50880.0,8729.0,Exercise
34547,34591,1000,3,1,50940.0,14601.0,Exercise
34457,32102,1000,3,1,51000.0,13882.0,Exercise
34323,25211,1000,3,1,51060.0,16102.0,Exercise
34287,32191,1000,3,1,51120.0,14885.0,BP_05
31321,25833,1000,3,1,51180.0,12355.0,BP_05
30507,56699,1000,3,1,51240.0,10623.0,blankScreen_05
30137,31635,1000,3,1,51300.0,8541.0,blankScreen_05
29923,28983,1000,3,1,51360.0,9618.0,blankScreen_05
29747,29887,1000,3,1,51420.0,9307.0,BP_06
29599,31783,1000,3,1,51480.0,8139.0,
29499,28243,1000,3,1,51540.0,10050.0,
29419,37903,1000,3,1,51600.0,9077.0,
29351,38953,1000,3,1,51660.0,7893.0,
29287,29603,1000,3,1,51720.0,7494.0,
29231,28359,1000,3,1,51780.0,7554.0,
