TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH1,CUSTOM/0.5/1.0/V_CH2,CUSTOM/0.5/1.0/V_CH3,Task
33812.0,55264.0,1000,2,0,53460.0,,,,
33808.0,34168.0,1000,2,0,53520.0,,,,
33828.0,37372.0,1000,2,0,53580.0,,,,
33840.0,32148.0,1000,2,0,53640.0,,,,
33840.0,30336.0,1000,2,0,53700.0,,,,
34832.0,28860.0,1000,2,0,53760.0,,,,
34804.0,31696.0,1000,2,0,53820.0,,,,
34384.0,31692.0,1000,2,0,53880.0,,,,blankScreen_02
32836.0,32960.0,1000,2,0,53940.0,,,,blankScreen_02
32856.0,31562.0,1000,2,0,54000.0,,,,blankScreen_02
32652.0,29544.0,1000,2,0,54060.0,,,,
32884.0,34216.0,1000,2,0,54120.0,,,,BP_02
31956.0,28372.0,1000,2,0,54180.0,,,,
31112.0,33018.0,1000,2,0,54240.0,,,,
30744.0,32760.0,1000,2,0,54300.0,,,,
30520.0,31280.0,1000,2,0,54360.0,,,,
30380.0,33332.0,1000,2,0,54420.0,,,,
31724.0,31516.0,1000,2,0,54480.0,,,,
31328.0,30536.0,1000,2,0,54540.0,,,,
30740.0,36416.0,1000,2,0,54600.0,,,,
32094.0,31176.0,1000,2,0,54660.0,,,,
29916.0,33952.0,1000,2,0,54720.0,,,,
28820.0,31284.0,1000,2,0,54780.0,,,,
28332.0,33172.0,1000,2,0,54840.0,,,,
28068.0,32428.0,1000,2,0,54900.0,,,,
27904.0,32624.0,1000,2,0,54960.0,,,,
27776.0,32764.0,1000,2,0,55020.0,,,,
29834.0,31600.0,1000,2,0,55080.0,,,,
33188.0,32172.0,1000,2,0,55140.0,,,,
34108.0,32296.0,1000,2,0,55200.0,,,,
34060.0,35296.0,1000,2,0,55260.0,,,,
34164.0,36768.0,1000,2,0,55320.0,,,,
34252.0,30644.0,1000,2,0,55380.0,,,,
34060.0,30372.0,1000,2,0,55440.0,,,,
34056.0,30784.0,1000,2,0,55500.0,,,,
34128.0,35580.0,1000,2,0,55560.0,,,,
34056.0,34656.0,1000,2,0,55620.0,,,,
33948.0,31700.0,1000,2,0,55680.0,,,,blankScreen_03
34192.0,32220.0,1000,2,0,55740.0,,,,blankScreen_03
33544.0,30072.0,1000,2,0,55800.0,,,,blankScreen_03
32988.0,29848.0,1000,2,0,55860.0,,,,BP_03
32956.0,33316.0,1000,2,0,55920.0,,,,BP_03
32704.0,30120.0,1000,2,0,55980.0,,,,
32936.0,36972.0,1000,2,0,56040.0,,,,
32904.0,33364.0,1000,2,0,56100.0,,,,
32104.0,30154.0,1000,2,0,56160.0,,,,
,,1000,3,1,56340.0,31708.0,32880.0,2434.0,blankScreen_04
,,1000,3,1,56400.0,31908.0,32044.0,2475.0,blankScreen_04
,,1000,3,1,56460.0,32124.0,32816.0,2657.0,blankScreen_04
,,1000,3,1,56520.0,32280.0,31601.0,2728.0,BP_04
,,1000,3,1,56580.0,32326.0,29800.0,3751.0,
,,1000,3,1,56640.0,32207.0,31301.0,3621.0,
,,1000,3,1,56700.0,32324.0,35424.0,3341.0,
,,1000,3,1,56760.0,32396.0,29620.0,3268.0,
,,1000,3,1,56820.0,34172.0,34386.0,7073.0,Exercise
,,1000,3,1,56880.0,33720.0,44144.0,7136.0,Exercise
,,1000,3,1,56940.0,33284.0,32372.0,6988.0,Exercise
,,1000,3,1,57000.0,33128.0,38864.0,6982.0,Exercise
,,1000,3,1,57060.0,33332.0,37724.0,7904.0,Exercise
,,1000,3,1,57120.0,33680.0,44640.0,8548.0,Exercise
,,1000,3,1,57180.0,33872.0,24324.0,8975.0,Exercise
,,1000,3,1,57240.0,34032.0,23960.0,10273.0,Exercise
,,1000,3,1,57300.0,34072.0,41528.0,10675.0,Exercise
,,1000,3,1,57360.0,34064.0,30696.0,11973.0,Exercise
,,1000,3,1,57420.0,34060.0,32424.0,10953.0,Exercise
,,1000,3,1,57480.0,33569.0,28596.0,11949.0,BP_05
,,1000,3,1,57540.0,32724.0,27864.0,10991.0,BP_05
,,1000,3,1,57600.0,32374.0,27182.0,11204.0,blankScreen_05
,,1000,3,1,57660.0,33864.0,32372.0,9784.0,blankScreen_05
,,1000,3,1,57720.0,34036.0,28460.0,9131.0,blankScreen_05
,,1000,3,1,57780.0,33562.0,30996.0,9686.0,BP_06
,,1000,3,1,57840.0,33384.0,29948.0,9628.0,BP_06
,,1000,3,1,57900.0,33156.0,37340.0,10055.0,
,,1000,3,1,57960.0,33214.0,60935.0,10830.0,
,,1000,3,1,58020.0,33230.0,31590.0,11348.0,
,,1000,3,1,58080.0,34246.0,31212.0,11588.0,
,,1000,3,1,58140.0,34604.0,36144.0,10446.0,
