TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
35128,32196,1000,2,0,45600.0,,
35184,33164,1000,2,0,45660.0,,
35236,32884,1000,2,0,45720.0,,
35224,32416,1000,2,0,45780.0,,
35256,32692,1000,2,0,45840.0,,
35300,31400,1000,2,0,45900.0,,
35320,34032,1000,2,0,45960.0,,
35368,31792,1000,2,0,46020.0,,
35396,31668,1000,2,0,46080.0,,
35410,32992,1000,2,0,46140.0,,
35352,28581,1000,2,0,46200.0,,
35326,34776,1000,2,0,46260.0,,
35344,31588,1000,2,0,46320.0,,
35348,32704,1000,2,0,46380.0,,
35336,32909,1000,2,0,46440.0,,
35328,30780,1000,2,0,46500.0,,
35340,34928,1000,2,0,46560.0,,
35344,32068,1000,2,0,46620.0,,
35296,32408,1000,2,0,46680.0,,
35248,32388,1000,2,0,46740.0,,
35252,33090,1000,2,0,46800.0,,
35236,32864,1000,2,0,46860.0,,
35260,29804,1000,2,0,46920.0,,
35248,30400,1000,2,0,46980.0,,
35256,34632,1000,2,0,47040.0,,
35232,32196,1000,2,0,47100.0,,
35244,33252,1000,2,0,47160.0,,
35264,30312,1000,2,0,47220.0,,
35260,27398,1000,2,0,47280.0,,
35264,32552,1000,2,0,47340.0,,
35264,31332,1000,2,0,47400.0,,
35252,34888,1000,2,0,47460.0,,
35208,32336,1000,2,0,47520.0,,
35200,31904,1000,2,0,47580.0,,
35208,30700,1000,2,0,47640.0,,
35200,32580,1000,2,0,47700.0,,
35224,32724,1000,2,0,47760.0,,
35260,32276,1000,2,0,47820.0,,
35248,32097,1000,2,0,47880.0,,
35240,35114,1000,2,0,47940.0,,
35232,32820,1000,2,0,48000.0,,
35192,48252,1000,2,0,48060.0,,
35084,31900,1000,2,0,48120.0,,
35080,33088,1000,2,0,48180.0,,
35088,33030,1000,2,0,48240.0,,
35100,63872,1000,2,0,48300.0,,
35032,32604,1000,2,0,48360.0,,
34996,32820,1000,2,0,48420.0,,
35008,31846,1000,2,0,48480.0,,
35008,33284,1000,2,0,48540.0,,
35024,27958,1000,2,0,48600.0,,
34972,32776,1000,2,0,48660.0,,blankScreen_00
34968,32136,1000,2,0,48720.0,,blankScreen_00
35090,27756,1000,2,0,48780.0,,blankScreen_00
35120,33508,1000,2,0,48840.0,,
35034,32364,1000,2,0,48900.0,,BP_00
34920,31880,1000,2,0,48960.0,,
34944,30956,1000,2,0,49020.0,,
34980,28552,1000,2,0,49080.0,,
34954,32928,1000,2,0,49140.0,,
35072,31384,1000,2,0,49200.0,,
34976,32944,1000,2,0,49260.0,,Exposure
35001,32644,1000,2,0,49320.0,,
35084,31504,1000,2,0,49380.0,,passiveViewing_01
35176,34072,1000,2,0,49440.0,,passiveViewing_01
35160,33732,1000,2,0,49500.0,,passiveViewing_01
35156,33098,1000,2,0,49560.0,,passiveViewing_01
35132,34332,1000,2,0,49620.0,,passiveViewing_01
35144,26688,1000,2,0,49680.0,,passiveViewing_01
35144,32984,1000,2,0,49740.0,,passiveViewing_01
35172,32608,1000,2,0,49800.0,,passiveViewing_01
35112,32620,1000,2,0,49860.0,,passiveViewing_01
35132,32648,1000,2,0,49920.0,,passiveViewing_01
35128,27950,1000,2,0,49980.0,,passiveViewing_01
35084,32456,1000,2,0,50040.0,,passiveViewing_01
35072,33100,1000,2,0,50100.0,,passiveViewing_01
35072,32092,1000,2,0,50160.0,,passiveViewing_01
35080,32458,1000,2,0,50220.0,,passiveViewing_01
35088,32350,1000,2,0,50280.0,,blankScreen_01
35100,32812,1000,2,0,50340.0,,blankScreen_01
35138,32708,1000,2,0,50400.0,,blankScreen_01
35144,30660,1000,2,0,50460.0,,BP_01
35004,33676,1000,2,0,50520.0,,BP_01
35036,34860,1000,2,0,50580.0,,BP_01
35040,32832,1000,2,0,50640.0,,
35036,32844,1000,2,0,50700.0,,
35008,32360,1000,2,0,50760.0,,
34980,32928,1000,2,0,50820.0,,
34956,33216,1000,2,0,50880.0,,
34942,32612,1000,2,0,50940.0,,
34916,31504,1000,2,0,51000.0,,
34920,32536,1000,2,0,51060.0,,
34932,31536,1000,2,0,51120.0,,
34920,51264,1000,2,0,51180.0,,
34960,32884,1000,2,0,51240.0,,
34952,33222,1000,2,0,51300.0,,
34936,27848,1000,2,0,51360.0,,
34964,31288,1000,2,0,51420.0,,
34908,27708,1000,2,0,51480.0,,blankScreen_02
35000,27972,1000,2,0,51540.0,,blankScreen_02
35000,28468,1000,2,0,51600.0,,blankScreen_02
34976,28558,1000,2,0,51660.0,,BP_02
34880,30426,1000,2,0,51720.0,,BP_02
34872,32376,1000,2,0,51780.0,,
34868,32560,1000,2,0,51840.0,,
34880,33492,1000,2,0,51900.0,,
34916,33088,1000,2,0,51960.0,,
34912,34752,1000,2,0,52020.0,,
34904,33186,1000,2,0,52080.0,,
34940,34266,1000,2,0,52140.0,,
34936,31784,1000,2,0,52200.0,,
34908,30600,1000,2,0,52260.0,,
30676,40040,1000,2,0,52320.0,,
32250,35540,1000,2,0,52380.0,,
35036,33576,1000,2,0,52440.0,,
33868,34510,1000,2,0,52500.0,,
32436,32680,1000,2,0,52560.0,,
32532,33540,1000,2,0,52620.0,,
32544,31896,1000,2,0,52680.0,,
32604,33060,1000,2,0,52740.0,,
32536,33296,1000,2,0,52800.0,,
32660,32316,1000,2,0,52860.0,,
32600,33356,1000,2,0,52920.0,,
32356,33208,1000,2,0,52980.0,,
32134,28458,1000,2,0,53040.0,,
32216,34860,1000,2,0,53100.0,,
32168,32254,1000,2,0,53160.0,,
32416,30108,1000,2,0,53220.0,,
32388,30076,1000,2,0,53280.0,,blankScreen_03
32376,30856,1000,2,0,53340.0,,blankScreen_03
32312,30912,1000,2,0,53400.0,,blankScreen_03
32284,33124,1000,2,0,53460.0,,BP_03
32060,31048,1000,2,0,53520.0,,BP_03
30848,33234,1000,2,0,53580.0,,
30820,33180,1000,2,0,53640.0,,
30616,32672,1000,2,0,53700.0,,
30820,33020,1000,2,0,53760.0,,
31420,33240,1000,2,0,53820.0,,
30788,32788,1000,3,1,54060.0,464.0,blankScreen_04
30824,32724,1000,3,1,54120.0,441.0,blankScreen_04
30548,21628,1000,3,1,54180.0,400.0,BP_04
31344,27736,1000,3,1,54240.0,704.0,BP_04
31636,33856,1000,3,1,54300.0,577.0,BP_04
30630,28258,1000,3,1,54360.0,870.0,
30482,35298,1000,3,1,54420.0,1056.0,
30564,32216,1000,3,1,54480.0,917.0,
30426,29624,1000,3,1,54540.0,796.0,
33532,37432,1000,3,1,54600.0,2006.0,Exercise
33428,27656,1000,3,1,54660.0,2066.0,Exercise
32840,30124,1000,3,1,54720.0,1700.0,Exercise
31420,28320,1000,3,1,54780.0,1455.0,BP_05
29628,35320,1000,3,1,54840.0,1321.0,
31144,32656,1000,3,1,54900.0,781.0,blankScreen_05
32136,32284,1000,3,1,54960.0,684.0,blankScreen_05
32180,33140,1000,3,1,55020.0,557.0,blankScreen_05
30045,34226,1000,3,1,55080.0,647.0,BP_06
31156,32304,1000,3,1,55140.0,594.0,
31448,32369,1000,3,1,55200.0,510.0,
31496,29585,1000,3,1,55260.0,472.0,
31309,64748,1000,3,1,55320.0,392.0,
30684,33018,1000,3,1,55380.0,424.0,
30890,29300,1000,3,1,55440.0,414.0,
31212,33385,1000,3,1,55500.0,369.0,
31256,9925,1000,3,1,55560.0,19.0,
