TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
37008,32102,3090,1000,3,0,34380.0,
36960,32060,3395,1000,3,0,34440.0,
37032,30426,3327,1000,3,0,34500.0,
36992,33780,3220,1000,3,0,34560.0,
36996,32184,2915,1000,3,0,34620.0,
37024,32038,2567,1000,3,0,34680.0,
36980,34232,2298,1000,3,0,34740.0,
36928,35944,2136,1000,3,0,34800.0,
36928,29652,2035,1000,3,0,34860.0,
36928,29537,2007,1000,3,0,34920.0,
36956,31780,1891,1000,3,0,34980.0,
37008,31372,1682,1000,3,0,35040.0,
37036,32060,1687,1000,3,0,35100.0,
37017,31880,1772,1000,3,0,35160.0,
37036,33668,1646,1000,3,0,35220.0,
37016,34256,1782,1000,3,0,35280.0,
37036,33248,1748,1000,3,0,35340.0,
37038,32244,1764,1000,3,0,35400.0,
37032,31628,1860,1000,3,0,35460.0,
37112,31464,1945,1000,3,0,35520.0,
37065,30568,1973,1000,3,0,35580.0,
37032,32992,2026,1000,3,0,35640.0,
37077,31928,1965,1000,3,0,35700.0,
37058,32017,1991,1000,3,0,35760.0,
37068,36912,2002,1000,3,0,35820.0,
37050,31824,1925,1000,3,0,35880.0,
37028,32016,1825,1000,3,0,35940.0,
36974,32286,1855,1000,3,0,36000.0,
36966,35050,1805,1000,3,0,36060.0,
36916,32220,2014,1000,3,0,36120.0,
36780,32044,2132,1000,3,0,36180.0,
36812,52748,2295,1000,3,0,36240.0,
36864,31938,2494,1000,3,0,36300.0,
36932,33196,2617,1000,3,0,36360.0,
36940,34977,3160,1000,3,0,36420.0,
36936,32170,3406,1000,3,0,36480.0,
36966,33161,3808,1000,3,0,36540.0,
36969,31160,4819,1000,3,0,36600.0,
36948,32324,5145,1000,3,0,36660.0,
36905,31524,5327,1000,3,0,36720.0,
36868,33480,5056,1000,3,0,36780.0,
36888,30695,4606,1000,3,0,36840.0,
36860,31120,4638,1000,3,0,36900.0,
36856,32128,4812,1000,3,0,36960.0,
36880,36088,4494,1000,3,0,37020.0,
36868,36308,4705,1000,3,0,37080.0,
36884,32772,4394,1000,3,0,37140.0,
36872,34593,4173,1000,3,0,37200.0,
36856,30998,3875,1000,3,0,37260.0,
36860,30500,4535,1000,3,0,37320.0,blankScreen_00
36832,31732,4035,1000,3,0,37380.0,blankScreen_00
36838,31472,3996,1000,3,0,37440.0,blankScreen_00
36726,35061,4211,1000,3,0,37500.0,BP_00
36596,31220,4244,1000,3,0,37560.0,
36656,32026,4397,1000,3,0,37620.0,
36676,31492,5457,1000,3,0,37680.0,
36740,32130,5433,1000,3,0,37740.0,
36768,32392,5300,1000,3,0,37800.0,
35860,29957,7077,1000,3,0,37860.0,
35864,32130,7468,1000,3,0,37920.0,Exposure
36388,32728,6988,1000,3,0,37980.0,Exposure
36520,33970,6435,1000,3,0,38040.0,Exposure
36600,29813,6355,1000,3,0,38100.0,passiveViewing_01
36612,33092,5957,1000,3,0,38160.0,passiveViewing_01
36692,32398,5724,1000,3,0,38220.0,passiveViewing_01
36752,32684,5579,1000,3,0,38280.0,passiveViewing_01
36804,32004,5162,1000,3,0,38340.0,passiveViewing_01
36792,32872,4937,1000,3,0,38400.0,passiveViewing_01
36766,29792,4590,1000,3,0,38460.0,passiveViewing_01
36736,29160,3656,1000,3,0,38520.0,passiveViewing_01
36700,33724,3771,1000,3,0,38580.0,passiveViewing_01
36704,30128,3313,1000,3,0,38640.0,passiveViewing_01
36680,32652,3338,1000,3,0,38700.0,passiveViewing_01
36692,33680,3421,1000,3,0,38760.0,passiveViewing_01
36704,34112,3655,1000,3,0,38820.0,passiveViewing_01
36692,30917,3429,1000,3,0,38880.0,passiveViewing_01
36732,30402,3433,1000,3,0,38940.0,passiveViewing_01
36720,33356,3406,1000,3,0,39000.0,passiveViewing_01
36680,33233,3266,1000,3,0,39060.0,
36672,29546,3262,1000,3,0,39120.0,blankScreen_01
36661,35702,3505,1000,3,0,39180.0,blankScreen_01
36660,33133,3299,1000,3,0,39240.0,blankScreen_01
36532,32804,3479,1000,3,0,39300.0,BP_01
36576,33292,3464,1000,3,0,39360.0,
36600,31292,3518,1000,3,0,39420.0,
36600,32948,3450,1000,3,0,39480.0,
36580,32120,3314,1000,3,0,39540.0,
36556,32576,3247,1000,3,0,39600.0,
36552,32896,3253,1000,3,0,39660.0,
36548,29408,3203,1000,3,0,39720.0,
36560,35068,3179,1000,3,0,39780.0,
36600,30192,3138,1000,3,0,39840.0,
36580,35376,3230,1000,3,0,39900.0,
36520,31033,3183,1000,3,0,39960.0,
36508,32196,3202,1000,3,0,40020.0,
36484,31768,3162,1000,3,0,40080.0,
36466,35456,3197,1000,3,0,40140.0,
36492,33232,3305,1000,3,0,40200.0,
36462,34075,3706,1000,3,0,40260.0,blankScreen_02
36506,33464,3546,1000,3,0,40320.0,blankScreen_02
36528,34540,3512,1000,3,0,40380.0,blankScreen_02
36537,32584,3348,1000,3,0,40440.0,BP_02
36490,30888,3380,1000,3,0,40500.0,BP_02
36492,34188,3604,1000,3,0,40560.0,
