TEMP_CH1,ECG_CH2,EDA_CH3,Freq,Channels,File,t,Task
36378,31504,1559,1000,3,0,44340.0,
36400,29830,1652,1000,3,0,44400.0,
36433,31368,1883,1000,3,0,44460.0,
36464,32302,1412,1000,3,0,44520.0,
36469,29333,1511,1000,3,0,44580.0,
36492,32261,1447,1000,3,0,44640.0,
36481,29293,1286,1000,3,0,44700.0,
36532,32500,1398,1000,3,0,44760.0,
36504,28196,1343,1000,3,0,44820.0,
36508,31905,1175,1000,3,0,44880.0,
36548,32612,1139,1000,3,0,44940.0,
36552,33025,1121,1000,3,0,45000.0,
36618,30132,1330,1000,3,0,45060.0,
36612,32998,1137,1000,3,0,45120.0,
36610,32684,1128,1000,3,0,45180.0,
36588,34288,1550,1000,3,0,45240.0,
36584,31652,1469,1000,3,0,45300.0,
36576,33773,1579,1000,3,0,45360.0,
36616,30914,1664,1000,3,0,45420.0,
36600,27790,1467,1000,3,0,45480.0,
36605,30116,1377,1000,3,0,45540.0,
36520,27322,1629,1000,3,0,45600.0,
36484,65022,1742,1000,3,0,45660.0,
36526,33180,1894,1000,3,0,45720.0,
36580,63680,1646,1000,3,0,45780.0,
36586,32652,1868,1000,3,0,45840.0,
36660,33416,1736,1000,3,0,45900.0,
36572,33265,1854,1000,3,0,45960.0,
36568,32047,2045,1000,3,0,46020.0,
36580,35388,2182,1000,3,0,46080.0,
36568,30628,2376,1000,3,0,46140.0,
36560,32288,2193,1000,3,0,46200.0,
36540,32429,2112,1000,3,0,46260.0,
36586,32884,1785,1000,3,0,46320.0,
36660,32644,1629,1000,3,1,46380.0,
36680,30256,1534,1000,3,1,46440.0,
36696,30353,1635,1000,3,1,46500.0,
36716,32168,1546,1000,3,1,46560.0,
36564,32320,2580,1000,3,1,46620.0,blankScreen_00
36536,30001,3142,1000,3,1,46680.0,blankScreen_00
36496,32737,2795,1000,3,1,46740.0,blankScreen_00
36448,32964,2978,1000,3,1,46800.0,BP_00
36394,33264,2642,1000,3,1,46860.0,
36400,32074,2548,1000,3,1,46920.0,
36436,33409,2322,1000,3,1,46980.0,
36424,30654,3426,1000,3,1,47040.0,
36434,32180,3020,1000,3,1,47100.0,
35982,33799,4269,1000,3,1,47160.0,
35236,27670,2927,1000,3,1,47220.0,Exposure
34650,31696,2470,1000,3,1,47280.0,Exposure
34450,31672,2470,1000,3,1,47340.0,Exposure
34728,29028,2216,1000,3,1,47400.0,passiveViewing_01
34424,33460,1831,1000,3,1,47460.0,passiveViewing_01
34264,31844,1728,1000,3,1,47520.0,passiveViewing_01
34396,32278,1791,1000,3,1,47580.0,passiveViewing_01
34308,64112,1594,1000,3,1,47640.0,passiveViewing_01
34228,33812,1575,1000,3,1,47700.0,passiveViewing_01
34300,31966,1934,1000,3,1,47760.0,passiveViewing_01
34254,27448,1523,1000,3,1,47820.0,passiveViewing_01
34241,30708,1535,1000,3,1,47880.0,passiveViewing_01
34368,34906,1341,1000,3,1,47940.0,passiveViewing_01
34200,31246,1326,1000,3,1,48000.0,passiveViewing_01
34322,33670,1326,1000,3,1,48060.0,passiveViewing_01
34364,37064,1364,1000,3,1,48120.0,passiveViewing_01
34532,33982,1570,1000,3,1,48180.0,passiveViewing_01
34417,30900,1539,1000,3,1,48240.0,passiveViewing_01
34472,32100,1277,1000,3,1,48300.0,passiveViewing_01
34595,32898,1413,1000,3,1,48360.0,passiveViewing_01
34412,28328,1429,1000,3,1,48420.0,blankScreen_01
34428,33050,1384,1000,3,1,48480.0,blankScreen_01
34440,32802,1440,1000,3,1,48540.0,blankScreen_01
34552,32610,2077,1000,3,1,48600.0,BP_01
34268,32758,3334,1000,3,1,48660.0,BP_01
33924,33216,2469,1000,3,1,48720.0,
33812,31132,2366,1000,3,1,48780.0,
33772,32100,2198,1000,3,1,48840.0,
33832,33316,2107,1000,3,1,48900.0,
33856,27408,1905,1000,3,1,48960.0,
33840,30428,1831,1000,3,1,49020.0,
33892,32746,1814,1000,3,1,49080.0,
34036,32582,1741,1000,3,1,49140.0,
34224,27047,2012,1000,3,1,49200.0,
34161,32764,2884,1000,3,1,49260.0,
34156,32913,2670,1000,3,1,49320.0,
34008,32680,2538,1000,3,1,49380.0,
33964,34592,2400,1000,3,1,49440.0,
33796,32772,2194,1000,3,1,49500.0,
