TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH1,CUSTOM/0.5/1.0/V_CH2,CUSTOM/0.5/1.0/V_CH3,Task
34016.0,31248.0,1000,2,0,51300.0,,,,passiveViewing_01
34064.0,33116.0,1000,2,0,51360.0,,,,passiveViewing_01
34068.0,31248.0,1000,2,0,51420.0,,,,passiveViewing_01
34176.0,33352.0,1000,2,0,51480.0,,,,blankScreen_01
34144.0,32172.0,1000,2,0,51540.0,,,,blankScreen_01
34096.0,30528.0,1000,2,0,51600.0,,,,blankScreen_01
34088.0,32680.0,1000,2,0,51660.0,,,,BP_01
34044.0,32496.0,1000,2,0,51720.0,,,,BP_01
33964.0,31072.0,1000,2,0,51780.0,,,,
34000.0,30744.0,1000,2,0,51840.0,,,,
34084.0,31488.0,1000,2,0,51900.0,,,,
34144.0,30150.0,1000,2,0,51960.0,,,,
34156.0,31976.0,1000,2,0,52020.0,,,,
34152.0,32528.0,1000,2,0,52080.0,,,,
34186.0,30576.0,1000,2,0,52140.0,,,,
34172.0,30464.0,1000,2,0,52200.0,,,,
34168.0,32660.0,1000,2,0,52260.0,,,,
34170.0,30700.0,1000,2,0,52320.0,,,,
34180.0,30392.0,1000,2,0,52380.0,,,,
34220.0,32956.0,1000,2,0,52440.0,,,,
34196.0,57480.0,1000,2,0,52500.0,,,,
34168.0,32314.0,1000,2,0,52560.0,,,,
34136.0,31064.0,1000,2,0,52620.0,,,,
34120.0,32392.0,1000,2,0,52680.0,,,,blankScreen_02
34132.0,32852.0,1000,2,0,52740.0,,,,blankScreen_02
34140.0,36448.0,1000,2,0,52800.0,,,,blankScreen_02
34096.0,32868.0,1000,2,0,52860.0,,,,BP_02
34028.0,30948.0,1000,2,0,52920.0,,,,
34128.0,32432.0,1000,2,0,52980.0,,,,
34188.0,36352.0,1000,2,0,53040.0,,,,
34180.0,32692.0,1000,2,0,53100.0,,,,
34184.0,31852.0,1000,2,0,53160.0,,,,
34190.0,29432.0,1000,2,0,53220.0,,,,
34148.0,35076.0,1000,2,0,53280.0,,,,
34172.0,32820.0,1000,2,0,53340.0,,,,
34192.0,33000.0,1000,2,0,53400.0,,,,
34200.0,31272.0,1000,2,0,53460.0,,,,
34192.0,30400.0,1000,2,0,53520.0,,,,
34240.0,51608.0,1000,2,0,53580.0,,,,
34260.0,33504.0,1000,2,0,53640.0,,,,
34300.0,37472.0,1000,2,0,53700.0,,,,
34304.0,29284.0,1000,2,0,53760.0,,,,
34292.0,32176.0,1000,2,0,53820.0,,,,
34316.0,31204.0,1000,2,0,53880.0,,,,
34312.0,29504.0,1000,2,0,53940.0,,,,
34336.0,31588.0,1000,2,0,54000.0,,,,
34332.0,32584.0,1000,2,0,54060.0,,,,
34334.0,33100.0,1000,2,0,54120.0,,,,
34332.0,33736.0,1000,2,0,54180.0,,,,
34344.0,29292.0,1000,2,0,54240.0,,,,blankScreen_03
34364.0,38136.0,1000,2,0,54300.0,,,,blankScreen_03
34376.0,32900.0,1000,2,0,54360.0,,,,blankScreen_03
34280.0,36348.0,1000,2,0,54420.0,,,,BP_03
34208.0,27640.0,1000,2,0,54480.0,,,,
34316.0,30816.0,1000,2,0,54540.0,,,,
34344.0,29720.0,1000,2,0,54600.0,,,,
34352.0,35436.0,1000,2,0,54660.0,,,,
34364.0,30320.0,1000,2,0,54720.0,,,,
,,1000,3,1,54900.0,34384.0,35908.0,1569.0,blankScreen_04
,,1000,3,1,54960.0,34400.0,31808.0,1545.0,blankScreen_04
,,1000,3,1,55020.0,34396.0,31964.0,1677.0,blankScreen_04
,,1000,3,1,55080.0,34318.0,32708.0,1653.0,BP_04
,,1000,3,1,55140.0,34248.0,34840.0,1840.0,
,,1000,3,1,55200.0,34360.0,31050.0,1871.0,
,,1000,3,1,55260.0,34384.0,31166.0,1781.0,
,,1000,3,1,55320.0,34406.0,34960.0,1839.0,
,,1000,3,1,55380.0,34176.0,31426.0,2702.0,Exercise
,,1000,3,1,55440.0,36000.0,27048.0,2702.0,Exercise
,,1000,3,1,55500.0,34804.0,30022.0,3983.0,Exercise
,,1000,3,1,55560.0,34256.0,29572.0,5708.0,Exercise
,,1000,3,1,55620.0,34064.0,34046.0,6045.0,Exercise
,,1000,3,1,55680.0,33852.0,26252.0,5916.0,Exercise
,,1000,3,1,55740.0,33896.0,33314.0,5578.0,Exercise
,,1000,3,1,55800.0,33856.0,37425.0,5665.0,Exercise
,,1000,3,1,55860.0,33824.0,38734.0,6154.0,Exercise
,,1000,3,1,55920.0,33816.0,35680.0,6365.0,Exercise
,,1000,3,1,55980.0,33872.0,35040.0,7779.0,Exercise
,,1000,3,1,56040.0,33938.0,31644.0,20.0,BP_05
,,1000,3,1,56100.0,34548.0,36724.0,6865.0,BP_05
,,1000,3,1,56160.0,34608.0,27496.0,5504.0,blankScreen_05
,,1000,3,1,56220.0,34658.0,31604.0,5090.0,blankScreen_05
,,1000,3,1,56280.0,34724.0,35204.0,4417.0,blankScreen_05
,,1000,3,1,56340.0,34664.0,26708.0,3555.0,BP_06
,,1000,3,1,56400.0,34594.0,31062.0,3410.0,
,,1000,3,1,56460.0,34708.0,29252.0,3578.0,
,,1000,3,1,56520.0,34754.0,31705.0,3590.0,
,,1000,3,1,56580.0,34736.0,32504.0,3186.0,
,,1000,3,1,56640.0,34748.0,37544.0,3084.0,
,,1000,3,1,56700.0,34772.0,33132.0,2964.0,
,,1000,3,1,56760.0,0.0,0.0,0.0,
