TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
34936,31332,1000,2,0,47640.0,,
35136,32736,1000,2,0,47700.0,,
35208,30054,1000,2,0,47760.0,,
35232,32804,1000,2,0,47820.0,,
35272,35244,1000,2,0,47880.0,,
35310,32532,1000,2,0,47940.0,,
35240,35946,1000,2,0,48000.0,,
35312,33636,1000,2,0,48060.0,,
35264,32152,1000,2,0,48120.0,,
35332,31120,1000,2,0,48180.0,,
35288,33564,1000,2,0,48240.0,,
35264,36656,1000,2,0,48300.0,,
35304,32932,1000,2,0,48360.0,,
35284,28806,1000,2,0,48420.0,,
35268,32488,1000,2,0,48480.0,,blankScreen_00
35232,29024,1000,2,0,48540.0,,blankScreen_00
35260,35994,1000,2,0,48600.0,,blankScreen_00
35292,25796,1000,2,0,48660.0,,BP_00
35368,34680,1000,2,0,48720.0,,BP_00
35384,32364,1000,2,0,48780.0,,
35404,24268,1000,2,0,48840.0,,
35360,32682,1000,2,0,48900.0,,Exposure
35424,33340,1000,2,0,48960.0,,Exposure
35360,32624,1000,2,0,49020.0,,Exposure
35216,19881,1000,2,0,49080.0,,passiveViewing_01
35148,63996,1000,2,0,49140.0,,passiveViewing_01
33952,30968,1000,2,0,49200.0,,passiveViewing_01
34844,33364,1000,2,0,49260.0,,passiveViewing_01
34936,28864,1000,2,0,49320.0,,passiveViewing_01
34980,32948,1000,2,0,49380.0,,passiveViewing_01
34928,31208,1000,2,0,49440.0,,passiveViewing_01
34968,48472,1000,2,0,49500.0,,passiveViewing_01
34984,36168,1000,2,0,49560.0,,passiveViewing_01
34984,26917,1000,2,0,49620.0,,passiveViewing_01
34988,32388,1000,2,0,49680.0,,passiveViewing_01
34936,31440,1000,2,0,49740.0,,passiveViewing_01
34960,33316,1000,2,0,49800.0,,passiveViewing_01
34940,32810,1000,2,0,49860.0,,passiveViewing_01
34880,53872,1000,2,0,49920.0,,
34932,32496,1000,2,0,49980.0,,blankScreen_01
34918,31560,1000,2,0,50040.0,,blankScreen_01
34904,33116,1000,2,0,50100.0,,blankScreen_01
34890,25168,1000,2,0,50160.0,,BP_01
34912,26388,1000,2,0,50220.0,,
34940,33180,1000,2,0,50280.0,,
34912,34004,1000,2,0,50340.0,,
34948,32344,1000,2,0,50400.0,,
34952,36744,1000,2,0,50460.0,,
34988,32616,1000,2,0,50520.0,,
34972,32688,1000,2,0,50580.0,,
34900,28384,1000,2,0,50640.0,,
34908,31874,1000,2,0,50700.0,,
34970,36484,1000,2,0,50760.0,,
34976,30828,1000,2,0,50820.0,,
34980,25794,1000,2,0,50880.0,,
35068,31760,1000,2,0,50940.0,,
35132,32764,1000,2,0,51000.0,,
35080,32610,1000,2,0,51060.0,,
35060,33176,1000,2,0,51120.0,,blankScreen_02
35130,33290,1000,2,0,51180.0,,blankScreen_02
35044,16034,1000,2,0,51240.0,,blankScreen_02
34826,31176,1000,2,0,51300.0,,BP_02
34832,32392,1000,2,0,51360.0,,
34892,35436,1000,2,0,51420.0,,
34876,28368,1000,2,0,51480.0,,
34908,35564,1000,2,0,51540.0,,
35024,32460,1000,2,0,51600.0,,
34992,32588,1000,2,0,51660.0,,
35016,29388,1000,2,0,51720.0,,
34988,30244,1000,2,0,51780.0,,
35004,22088,1000,2,0,51840.0,,
35060,27812,1000,2,0,51900.0,,
35056,30714,1000,2,0,51960.0,,
35012,26840,1000,2,0,52020.0,,
35040,32404,1000,2,0,52080.0,,
35008,34032,1000,2,0,52140.0,,
34992,26060,1000,2,0,52200.0,,
34996,29544,1000,2,0,52260.0,,
35004,33256,1000,2,0,52320.0,,
34884,32692,1000,2,0,52380.0,,
34984,29688,1000,2,0,52440.0,,
34980,33312,1000,2,0,52500.0,,
34896,32676,1000,2,0,52560.0,,
34948,28708,1000,2,0,52620.0,,
34996,32512,1000,2,0,52680.0,,
34968,35992,1000,2,0,52740.0,,
34960,31784,1000,2,0,52800.0,,
34936,31812,1000,2,0,52860.0,,
35016,31876,1000,2,0,52920.0,,blankScreen_03
35012,28788,1000,2,0,52980.0,,blankScreen_03
35016,23020,1000,2,0,53040.0,,blankScreen_03
34968,32196,1000,2,0,53100.0,,BP_03
35044,34004,1000,2,0,53160.0,,
35024,32908,1000,2,0,53220.0,,
35024,32896,1000,2,0,53280.0,,
35008,33332,1000,2,0,53340.0,,
34980,32053,1000,3,1,53520.0,7455.0,blankScreen_04
35004,59270,1000,3,1,53580.0,6692.0,blankScreen_04
34970,33184,1000,3,1,53640.0,7713.0,BP_04
34880,33724,1000,3,1,53700.0,10484.0,BP_04
34910,63536,1000,3,1,53760.0,11372.0,
34852,63398,1000,3,1,53820.0,7878.0,
34868,32356,1000,3,1,53880.0,6132.0,
34940,31765,1000,3,1,53940.0,13872.0,
34689,32152,1000,3,1,54000.0,17524.0,BP_05
34368,30508,1000,3,1,54060.0,16722.0,BP_05
34400,26402,1000,3,1,54120.0,17324.0,BP_05
34256,29064,1000,3,1,54180.0,17930.0,BP_05
34288,34566,1000,3,1,54240.0,19737.0,BP_05
34304,63092,1000,3,1,54300.0,20392.0,BP_05
34252,32320,1000,3,1,54360.0,20660.0,BP_05
34185,22824,1000,3,1,54420.0,20580.0,BP_05
34214,38516,1000,3,1,54480.0,20769.0,BP_05
34264,33652,1000,3,1,54540.0,22136.0,BP_05
34196,36052,1000,3,1,54600.0,25384.0,BP_05
34202,23382,1000,3,1,54660.0,25728.0,BP_05
34184,36484,1000,3,1,54720.0,25380.0,BP_05
28286,34708,1000,3,1,54780.0,26220.0,BP_05
27710,29900,1000,3,1,54840.0,23988.0,blankScreen_05
27448,33178,1000,3,1,54900.0,22592.0,blankScreen_05
27231,32036,1000,3,1,54960.0,21230.0,blankScreen_05
26998,24044,1000,3,1,55020.0,19192.0,BP_06
26800,32710,1000,3,1,55080.0,23174.0,
26632,33190,1000,3,1,55140.0,18244.0,
26504,35244,1000,3,1,55200.0,16152.0,
26388,32292,1000,3,1,55260.0,18536.0,
26280,36644,1000,3,1,55320.0,16378.0,
26216,31640,1000,3,1,55380.0,25797.0,
