TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
28132,32076,1000,2,0,41760.0,,
28332,34184,1000,2,0,41820.0,,
28276,29272,1000,2,0,41880.0,,
28304,30926,1000,2,0,41940.0,,
28264,33780,1000,2,0,42000.0,,
28232,32136,1000,2,0,42060.0,,
28057,32280,1000,2,0,42120.0,,
28044,32868,1000,2,0,42180.0,,
28008,45400,1000,2,0,42240.0,,
28104,32144,1000,2,0,42300.0,,
28128,30300,1000,2,0,42360.0,,
28096,24468,1000,2,0,42420.0,,
28184,33596,1000,2,0,42480.0,,
28025,33676,1000,2,0,42540.0,,
27920,32732,1000,2,0,42600.0,,
27786,49496,1000,2,0,42660.0,,
27712,34076,1000,2,0,42720.0,,
27628,32556,1000,2,0,42780.0,,
27624,31674,1000,2,0,42840.0,,
27612,34124,1000,2,0,42900.0,,
27596,33952,1000,2,0,42960.0,,blankScreen_00
27722,31974,1000,2,0,43020.0,,blankScreen_00
27649,33960,1000,2,0,43080.0,,blankScreen_00
27486,32908,1000,2,0,43140.0,,BP_00
27586,34044,1000,2,0,43200.0,,BP_00
27528,31914,1000,2,0,43260.0,,
27476,33236,1000,2,0,43320.0,,
27140,33378,1000,2,0,43380.0,,Exposure
27098,32092,1000,2,0,43440.0,,Exposure
26982,33622,1000,2,0,43500.0,,Exposure
26916,31408,1000,2,0,43560.0,,passiveViewing_01
26888,31300,1000,2,0,43620.0,,passiveViewing_01
26880,32450,1000,2,0,43680.0,,passiveViewing_01
26868,33100,1000,2,0,43740.0,,passiveViewing_01
26880,33452,1000,2,0,43800.0,,passiveViewing_01
26848,31784,1000,2,0,43860.0,,passiveViewing_01
26896,34056,1000,2,0,43920.0,,passiveViewing_01
26898,32352,1000,2,0,43980.0,,passiveViewing_01
26888,32596,1000,2,0,44040.0,,passiveViewing_01
26888,33116,1000,2,0,44100.0,,passiveViewing_01
26904,32122,1000,2,0,44160.0,,passiveViewing_01
26894,33532,1000,2,0,44220.0,,passiveViewing_01
26894,32704,1000,2,0,44280.0,,passiveViewing_01
26884,32688,1000,2,0,44340.0,,passiveViewing_01
26880,34156,1000,2,0,44400.0,,blankScreen_01
26874,31424,1000,2,0,44460.0,,blankScreen_01
26872,32604,1000,2,0,44520.0,,blankScreen_01
26894,31356,1000,2,0,44580.0,,BP_01
26888,32368,1000,2,0,44640.0,,BP_01
26880,32988,1000,2,0,44700.0,,
26856,32000,1000,2,0,44760.0,,
26864,33588,1000,2,0,44820.0,,
26852,32960,1000,2,0,44880.0,,
26852,32226,1000,2,0,44940.0,,
26844,34048,1000,2,0,45000.0,,
26856,31996,1000,2,0,45060.0,,
26856,32352,1000,2,0,45120.0,,
26862,32188,1000,2,0,45180.0,,
26864,32832,1000,2,0,45240.0,,
26868,37606,1000,2,0,45300.0,,
26880,33256,1000,2,0,45360.0,,
26888,32572,1000,2,0,45420.0,,
26888,31912,1000,2,0,45480.0,,
26884,34712,1000,2,0,45540.0,,blankScreen_02
26864,32456,1000,2,0,45600.0,,blankScreen_02
26878,32572,1000,2,0,45660.0,,blankScreen_02
26880,33048,1000,2,0,45720.0,,BP_02
26880,31124,1000,2,0,45780.0,,BP_02
26868,31796,1000,2,0,45840.0,,
26852,32676,1000,2,0,45900.0,,
26876,32592,1000,2,0,45960.0,,
26862,21391,1000,2,0,46020.0,,
26864,32916,1000,2,0,46080.0,,
26852,32166,1000,2,0,46140.0,,
26852,33356,1000,2,0,46200.0,,
26848,32984,1000,2,0,46260.0,,
26840,32556,1000,2,0,46320.0,,
26834,32348,1000,2,0,46380.0,,
26688,32672,1000,2,0,46440.0,,
26670,32992,1000,2,0,46500.0,,
