TEMP_CH2,ECG_CH3,EDA_CH4,Freq,Channels,File,t,Task
31216,31193,2244,1000,3,0,29820.0,
29361,31992,2296,1000,3,0,29880.0,
28906,34404,2459,1000,3,0,29940.0,
27938,36162,2499,1000,3,0,30000.0,
27668,28581,2545,1000,3,0,30060.0,
27504,24261,2541,1000,3,0,30120.0,
27388,32489,2394,1000,3,0,30180.0,
27304,28892,2402,1000,3,0,30240.0,
27228,29060,2353,1000,3,0,30300.0,
27184,32790,2361,1000,3,0,30360.0,
27092,33240,2283,1000,3,0,30420.0,
27096,30444,2182,1000,3,0,30480.0,
27052,31776,1972,1000,3,0,30540.0,
26976,31288,1908,1000,3,0,30600.0,
26964,29860,1963,1000,3,0,30660.0,
26932,32772,1811,1000,3,0,30720.0,
26888,32736,1889,1000,3,0,30780.0,
26868,31832,1784,1000,3,0,30840.0,
27296,34061,1851,1000,3,0,30900.0,
26748,32928,1715,1000,3,0,30960.0,
26700,22160,1761,1000,3,0,31020.0,
26688,29396,1790,1000,3,0,31080.0,
26672,33088,1746,1000,3,0,31140.0,
26600,33124,1851,1000,3,0,31200.0,
26642,32200,2152,1000,3,0,31260.0,
26612,33820,2126,1000,3,0,31320.0,
26592,32312,1831,1000,3,0,31380.0,
28222,34945,2574,1000,3,0,31440.0,
31988,32448,3088,1000,3,0,31500.0,
32340,32292,2899,1000,3,0,31560.0,
33920,32460,2679,1000,3,0,31620.0,
27968,33380,2959,1000,3,0,31680.0,
27064,31630,3239,1000,3,0,31740.0,
26792,32408,3370,1000,3,0,31800.0,
26684,27060,3592,1000,3,0,31860.0,
26626,32900,3639,1000,3,0,31920.0,
26572,32144,3577,1000,3,0,31980.0,
26528,31884,3401,1000,3,0,32040.0,
26497,34076,3850,1000,3,0,32100.0,
31712,32988,3693,1000,3,0,32160.0,
33352,31976,4146,1000,3,0,32220.0,
35032,33744,3998,1000,3,0,32280.0,
31520,31361,3939,1000,3,0,32340.0,
31716,30929,3891,1000,3,0,32400.0,
31964,32644,4367,1000,3,0,32460.0,blankScreen_00
32952,33736,3205,1000,3,0,32520.0,blankScreen_00
31440,32392,3955,1000,3,0,32580.0,blankScreen_00
30744,32796,3658,1000,3,0,32640.0,BP_00
31052,32796,4217,1000,3,0,32700.0,
32592,33452,4088,1000,3,0,32760.0,
32340,62868,4009,1000,3,0,32820.0,
33108,32570,3856,1000,3,0,32880.0,
33064,32948,3920,1000,3,0,32940.0,
30896,37688,4300,1000,3,0,33000.0,
32388,31872,4774,1000,3,0,33060.0,
33902,36560,4187,1000,3,0,33120.0,Exposure
32084,32000,4048,1000,3,0,33180.0,Exposure
32936,32964,3980,1000,3,0,33240.0,Exposure
31070,31028,3661,1000,3,0,33300.0,Exposure
34368,31992,3992,1000,3,0,33360.0,Exposure
31912,35660,3786,1000,3,0,33420.0,Exposure
33104,32304,4289,1000,3,0,33480.0,Exposure
31696,32364,4511,1000,3,0,33540.0,passiveViewing_01
32620,32628,3452,1000,3,0,33600.0,passiveViewing_01
33188,33224,3199,1000,3,0,33660.0,passiveViewing_01
32208,33336,3266,1000,3,0,33720.0,passiveViewing_01
32864,32664,3203,1000,3,0,33780.0,passiveViewing_01
33768,32432,3121,1000,3,0,33840.0,passiveViewing_01
32836,29310,2962,1000,3,0,33900.0,passiveViewing_01
33248,33030,2841,1000,3,0,33960.0,passiveViewing_01
30973,33652,2798,1000,3,0,34020.0,passiveViewing_01
29340,33068,2734,1000,3,0,34080.0,passiveViewing_01
29988,33976,2663,1000,3,0,34140.0,passiveViewing_01
29450,34368,2535,1000,3,0,34200.0,passiveViewing_01
30050,31528,2417,1000,3,0,34260.0,passiveViewing_01
33244,31714,2509,1000,3,0,34320.0,passiveViewing_01
30304,32177,2248,1000,3,0,34380.0,passiveViewing_01
33004,30550,2258,1000,3,0,34440.0,passiveViewing_01
26828,33232,2451,1000,3,0,34500.0,passiveViewing_01
26924,32848,2546,1000,3,0,34560.0,blankScreen_01
26808,30992,2862,1000,3,0,34620.0,blankScreen_01
26744,29760,3352,1000,3,0,34680.0,blankScreen_01
28648,33944,3862,1000,3,0,34740.0,BP_01
26836,32994,4096,1000,3,0,34800.0,BP_01
29912,31665,4661,1000,3,0,34860.0,
31606,34180,4313,1000,3,0,34920.0,
33120,32096,3882,1000,3,0,34980.0,
33600,33830,3760,1000,3,0,35040.0,
33584,31984,4208,1000,3,0,35100.0,
33378,31360,3963,1000,3,0,35160.0,
33028,32433,4158,1000,3,0,35220.0,
32344,27158,4026,1000,3,0,35280.0,
32876,32100,3972,1000,3,0,35340.0,
32860,35232,3900,1000,3,0,35400.0,
31341,34260,4142,1000,3,0,35460.0,
33224,33286,3879,1000,3,0,35520.0,
33340,31650,3788,1000,3,0,35580.0,
31914,32438,3890,1000,3,0,35640.0,
31920,22022,3824,1000,3,0,35700.0,
31800,33460,4319,1000,3,0,35760.0,blankScreen_02
29624,32292,5252,1000,3,0,35820.0,blankScreen_02
31240,32432,5661,1000,3,0,35880.0,blankScreen_02
29788,35904,6332,1000,3,0,35940.0,BP_02
30492,34148,6221,1000,3,0,36000.0,
30120,34860,5523,1000,3,0,36060.0,
30764,33406,5365,1000,3,0,36120.0,
30016,32916,5287,1000,3,0,36180.0,
31034,29268,5021,1000,3,0,36240.0,
29908,31272,5210,1000,3,0,36300.0,
28156,29160,4762,1000,3,0,36360.0,
27496,32680,4891,1000,3,0,36420.0,
27284,33600,4661,1000,3,0,36480.0,
27138,32474,4594,1000,3,0,36540.0,
26880,32816,4446,1000,3,0,36600.0,
30444,30285,4497,1000,3,0,36660.0,
31956,30992,4390,1000,3,0,36720.0,
31580,33444,4450,1000,3,0,36780.0,
33864,31801,4846,1000,3,0,36840.0,
28404,31166,5048,1000,3,0,36900.0,
26938,33384,5481,1000,3,0,36960.0,
26673,31852,5226,1000,3,0,37020.0,
26534,31368,5140,1000,3,0,37080.0,
26432,33041,4991,1000,3,0,37140.0,
26406,32796,5003,1000,3,0,37200.0,blankScreen_03
26764,31784,5134,1000,3,0,37260.0,blankScreen_03
26856,31144,5005,1000,3,0,37320.0,blankScreen_03
26944,32916,4971,1000,3,0,37380.0,BP_03
26912,28844,4667,1000,3,0,37440.0,BP_03
29612,32086,5914,1000,3,0,37500.0,
30004,32710,6954,1000,3,0,37560.0,
