TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
36388,32488,1000,2,0,48420.0,,
36496,33128,1000,2,0,48480.0,,
36464,33208,1000,2,0,48540.0,,
36512,32824,1000,2,0,48600.0,,
36552,31892,1000,2,0,48660.0,,
36512,33400,1000,2,0,48720.0,,
36520,30988,1000,2,0,48780.0,,
36460,33816,1000,2,0,48840.0,,
36316,32764,1000,2,0,48900.0,,
36384,33360,1000,2,0,48960.0,,
36392,30908,1000,2,1,49020.0,,
36416,32268,1000,2,1,49080.0,,
36400,33194,1000,2,1,49140.0,,
36400,31904,1000,2,1,49200.0,,
36372,33336,1000,2,1,49260.0,,
36540,31468,1000,2,1,49320.0,,
36588,33048,1000,2,1,49380.0,,
36568,33504,1000,2,1,49440.0,,
36532,32616,1000,2,1,49500.0,,
36544,30448,1000,2,1,49560.0,,
36204,32032,1000,2,1,49620.0,,
36360,30888,1000,2,1,49680.0,,
36304,35164,1000,2,1,49740.0,,
36300,33898,1000,2,1,49800.0,,
36340,31728,1000,2,1,49860.0,,
36280,33476,1000,2,1,49920.0,,
36292,33980,1000,2,1,49980.0,,
36312,33792,1000,2,1,50040.0,,
36288,34168,1000,2,1,50100.0,,
36320,32488,1000,2,1,50160.0,,
36328,32156,1000,2,1,50220.0,,
36312,35680,1000,2,1,50280.0,,
36316,31960,1000,2,1,50340.0,,
36368,30984,1000,2,1,50400.0,,
36368,33460,1000,2,1,50460.0,,blankScreen_00
36340,31256,1000,2,1,50520.0,,blankScreen_00
36256,32260,1000,2,1,50580.0,,blankScreen_00
36288,32608,1000,2,1,50640.0,,
36212,31224,1000,2,1,50700.0,,
36260,31580,1000,2,1,50760.0,,
36180,32360,1000,2,1,50820.0,,
36236,25316,1000,2,1,50880.0,,
36064,33152,1000,2,1,50940.0,,
35896,32282,1000,2,1,51000.0,,
36128,35512,1000,2,1,51060.0,,
36064,24936,1000,2,1,51120.0,,
36172,32012,1000,2,1,51180.0,,Exposure
36056,31916,1000,2,1,51240.0,,Exposure
36052,32328,1000,2,1,51300.0,,Exposure
36048,31544,1000,2,1,51360.0,,passiveViewing_01
36076,32676,1000,2,1,51420.0,,passiveViewing_01
36124,31672,1000,2,1,51480.0,,passiveViewing_01
36144,32116,1000,2,1,51540.0,,passiveViewing_01
36144,32042,1000,2,1,51600.0,,passiveViewing_01
36252,32460,1000,2,1,51660.0,,passiveViewing_01
36200,32984,1000,2,1,51720.0,,passiveViewing_01
36176,33000,1000,2,1,51780.0,,passiveViewing_01
36212,32756,1000,2,1,51840.0,,passiveViewing_01
36284,32480,1000,2,1,51900.0,,passiveViewing_01
36208,33480,1000,2,1,51960.0,,passiveViewing_01
36232,32072,1000,2,1,52020.0,,passiveViewing_01
36312,31692,1000,2,1,52080.0,,passiveViewing_01
36344,32060,1000,2,1,52140.0,,passiveViewing_01
36372,32100,1000,2,1,52200.0,,passiveViewing_01
36356,34592,1000,2,1,52260.0,,passiveViewing_01
36332,31604,1000,2,1,52320.0,,blankScreen_01
36304,32520,1000,2,1,52380.0,,blankScreen_01
36308,31574,1000,2,1,52440.0,,blankScreen_01
35908,34208,1000,2,1,52500.0,,BP_01
35932,32080,1000,2,1,52560.0,,BP_01
36048,31644,1000,2,1,52620.0,,
36020,31880,1000,2,1,52680.0,,
36072,34144,1000,2,1,52740.0,,
36112,34616,1000,2,1,52800.0,,
36152,32584,1000,2,1,52860.0,,
36136,32252,1000,2,1,52920.0,,
36084,31016,1000,2,1,52980.0,,
36116,32372,1000,2,1,53040.0,,
36116,33424,1000,2,1,53100.0,,
36188,29320,1000,2,1,53160.0,,
36200,33180,1000,2,1,53220.0,,
36128,31476,1000,2,1,53280.0,,
36080,34264,1000,2,1,53340.0,,
36172,31528,1000,2,1,53400.0,,
36200,32296,1000,2,1,53460.0,,blankScreen_02
36148,31580,1000,2,1,53520.0,,blankScreen_02
36168,32096,1000,2,1,53580.0,,blankScreen_02
36072,16528,1000,2,1,53640.0,,BP_02
35796,34152,1000,2,1,53700.0,,BP_02
35836,32392,1000,2,1,53760.0,,
35888,32240,1000,2,1,53820.0,,
36004,33032,1000,2,1,53880.0,,
36060,33364,1000,2,1,53940.0,,
36116,32366,1000,2,1,54000.0,,
36164,33128,1000,2,1,54060.0,,
36180,32560,1000,2,1,54120.0,,
36204,33952,1000,2,1,54180.0,,
36148,28624,1000,2,1,54240.0,,
36136,32184,1000,2,1,54300.0,,
36064,31972,1000,2,1,54360.0,,
36016,31444,1000,2,1,54420.0,,
36044,32492,1000,2,1,54480.0,,
36032,57232,1000,2,1,54540.0,,
36048,33536,1000,2,1,54600.0,,
36052,36536,1000,2,1,54660.0,,
36064,32904,1000,2,1,54720.0,,
36072,35732,1000,2,1,54780.0,,
36048,32740,1000,2,1,54840.0,,
36060,34188,1000,2,1,54900.0,,
36032,32560,1000,2,1,54960.0,,
33960,36668,1000,2,1,55020.0,,
35500,35712,1000,2,1,55080.0,,
35388,31232,1000,2,1,55140.0,,
35560,32448,1000,2,1,55200.0,,
35896,32400,1000,2,1,55260.0,,
35960,32964,1000,2,1,55320.0,,
36012,31680,1000,2,1,55380.0,,blankScreen_03
36100,24088,1000,2,1,55440.0,,blankScreen_03
36192,31804,1000,2,1,55500.0,,blankScreen_03
36204,30940,1000,2,1,55560.0,,BP_03
36076,32178,1000,2,1,55620.0,,BP_03
35868,33988,1000,2,1,55680.0,,
36032,31176,1000,2,1,55740.0,,
36116,33132,1000,2,1,55800.0,,
36172,32320,1000,2,1,55860.0,,
36244,31204,1000,2,1,55920.0,,
36168,35150,1000,3,2,56220.0,664.0,blankScreen_04
36112,33832,1000,3,2,56280.0,575.0,blankScreen_04
36074,25796,1000,3,2,56340.0,1434.0,BP_04
36052,31788,1000,3,2,56400.0,1763.0,BP_04
36116,36232,1000,3,2,56460.0,1908.0,
36186,33632,1000,3,2,56520.0,1579.0,
36202,32604,1000,3,2,56580.0,1158.0,
36244,32072,1000,3,2,56640.0,958.0,
36232,32772,1000,3,2,56700.0,1351.0,
36544,34768,1000,3,2,56760.0,3559.0,Exercise
35381,36080,1000,3,2,56820.0,3742.0,Exercise
35496,32330,1000,3,2,56880.0,3088.0,Exercise
35705,32312,1000,3,2,56940.0,2485.0,Exercise
35208,28618,1000,3,2,57000.0,3352.0,Exercise
36028,29154,1000,3,2,57060.0,4038.0,Exercise
35980,10792,1000,3,2,57120.0,4652.0,Exercise
35928,28888,1000,3,2,57180.0,6850.0,Exercise
35936,34084,1000,3,2,57240.0,6937.0,Exercise
35472,38720,1000,3,2,57300.0,5762.0,BP_05
35608,33505,1000,3,2,57360.0,7061.0,BP_05
35676,45452,1000,3,2,57420.0,6341.0,blankScreen_05
35620,14798,1000,3,2,57480.0,5202.0,blankScreen_05
35658,30644,1000,3,2,57540.0,4025.0,blankScreen_05
35610,32460,1000,3,2,57600.0,6054.0,BP_06
35428,36424,1000,3,2,57660.0,6950.0,
35708,35850,1000,3,2,57720.0,4932.0,
35776,31824,1000,3,2,57780.0,3346.0,
35708,33844,1000,3,2,57840.0,2545.0,
35724,31852,1000,3,2,57900.0,2233.0,
35724,31001,1000,3,2,57960.0,2119.0,
35724,34232,1000,3,2,58020.0,1807.0,
