TEMP_CH2,ECG_CH3,Freq,Channels,File,t,EDA_CH4,Task
33712,32012,1000,2,0,33240.0,,
33304,31120,1000,2,0,33300.0,,
32564,29548,1000,2,0,33360.0,,
32852,29872,1000,2,0,33420.0,,
32884,32440,1000,2,0,33480.0,,
32616,34116,1000,2,0,33540.0,,
32008,32004,1000,2,0,33600.0,,
31364,32328,1000,2,0,33660.0,,
31680,29618,1000,2,0,33720.0,,
32084,63924,1000,2,0,33780.0,,
32804,34372,1000,2,0,33840.0,,
31964,33520,1000,2,0,33900.0,,
31724,31748,1000,2,0,33960.0,,
32436,32596,1000,2,0,34020.0,,
32884,34784,1000,2,0,34080.0,,
33184,31784,1000,2,0,34140.0,,
33216,29004,1000,2,0,34200.0,,
32040,33216,1000,2,0,34260.0,,
31928,31600,1000,2,0,34320.0,,blankScreen_00
31476,32032,1000,2,0,34380.0,,blankScreen_00
31578,29172,1000,2,0,34440.0,,blankScreen_00
30352,30444,1000,2,0,34500.0,,
30280,37456,1000,2,0,34560.0,,BP_00
31256,31353,1000,2,0,34620.0,,
31896,30256,1000,2,0,34680.0,,
32032,34340,1000,2,0,34740.0,,
30908,31288,1000,2,0,34800.0,,
28888,32316,1000,2,0,34860.0,,
28472,32132,1000,2,0,34920.0,,
28436,35452,1000,2,0,34980.0,,
28426,32236,1000,2,0,35040.0,,
28460,33016,1000,2,0,35100.0,,Exposure
28448,30744,1000,2,0,35160.0,,Exposure
28572,33212,1000,2,0,35220.0,,Exposure
28560,31988,1000,2,0,35280.0,,Exposure
28552,31172,1000,2,0,35340.0,,Exposure
29108,31732,1000,2,0,35400.0,,passiveViewing_01
28800,34176,1000,2,0,35460.0,,passiveViewing_01
28752,31704,1000,2,0,35520.0,,passiveViewing_01
28528,28744,1000,2,0,35580.0,,passiveViewing_01
30324,32776,1000,2,0,35640.0,,passiveViewing_01
31612,35040,1000,2,0,35700.0,,passiveViewing_01
31828,33680,1000,2,0,35760.0,,passiveViewing_01
31292,32444,1000,2,0,35820.0,,passiveViewing_01
31606,35312,1000,2,0,35880.0,,passiveViewing_01
31400,29338,1000,2,0,35940.0,,passiveViewing_01
31124,30508,1000,2,0,36000.0,,passiveViewing_01
31784,32392,1000,2,0,36060.0,,passiveViewing_01
30072,33960,1000,2,0,36120.0,,passiveViewing_01
29740,29248,1000,2,0,36180.0,,passiveViewing_01
29632,32072,1000,2,0,36240.0,,passiveViewing_01
29584,32328,1000,2,0,36300.0,,blankScreen_01
29352,34672,1000,2,0,36360.0,,blankScreen_01
29304,33093,1000,2,0,36420.0,,blankScreen_01
29268,29470,1000,2,0,36480.0,,BP_01
34228,33769,1000,2,0,36540.0,,BP_01
34160,32784,1000,2,0,36600.0,,BP_01
36320,32744,1000,2,0,36660.0,,
36852,32452,1000,2,0,36720.0,,
36860,36492,1000,2,0,36780.0,,
36880,31824,1000,2,0,36840.0,,
36956,32692,1000,2,0,36900.0,,
37000,28644,1000,2,0,36960.0,,
36876,33432,1000,2,0,37020.0,,
36876,35912,1000,2,0,37080.0,,
36824,28796,1000,2,0,37140.0,,
36848,32568,1000,2,0,37200.0,,
36922,35160,1000,2,0,37260.0,,
36960,28472,1000,2,0,37320.0,,
36948,29024,1000,2,0,37380.0,,
37020,31976,1000,2,0,37440.0,,
37000,37160,1000,2,0,37500.0,,blankScreen_02
37024,63720,1000,2,0,37560.0,,blankScreen_02
36936,31474,1000,2,0,37620.0,,blankScreen_02
36892,30312,1000,2,0,37680.0,,
35020,32816,1000,2,0,37740.0,,BP_02
36036,33500,1000,2,0,37800.0,,
36748,29820,1000,2,0,37860.0,,
36786,32652,1000,2,0,37920.0,,
36640,27540,1000,2,0,37980.0,,
36668,34336,1000,2,0,38040.0,,
36588,32136,1000,2,0,38100.0,,
36524,27268,1000,2,0,38160.0,,
36442,32876,1000,2,0,38220.0,,
36368,32072,1000,2,0,38280.0,,
36352,38936,1000,2,0,38340.0,,
36312,34420,1000,2,0,38400.0,,
36304,33432,1000,2,0,38460.0,,
36344,32148,1000,2,0,38520.0,,
36304,28656,1000,2,0,38580.0,,
36394,32680,1000,2,0,38640.0,,
36808,33184,1000,2,0,38700.0,,
36832,32400,1000,2,0,38760.0,,
36876,32128,1000,2,0,38820.0,,
36932,32780,1000,2,0,38880.0,,
37048,32122,1000,2,0,38940.0,,
37072,32152,1000,2,0,39000.0,,
36700,26722,1000,2,0,39060.0,,
34632,32600,1000,2,0,39120.0,,
35384,31464,1000,2,0,39180.0,,
36164,35552,1000,2,0,39240.0,,
36329,33068,1000,2,0,39300.0,,blankScreen_03
36372,32016,1000,2,0,39360.0,,blankScreen_03
36312,32109,1000,2,0,39420.0,,blankScreen_03
36160,28068,1000,2,0,39480.0,,BP_03
36120,35832,1000,2,0,39540.0,,
36256,29728,1000,2,0,39600.0,,
36312,36308,1000,2,0,39660.0,,
36624,32000,1000,2,0,39720.0,,
36628,31828,1000,2,0,39780.0,,
36440,27552,1000,2,0,39840.0,,
36320,31460,1000,3,1,40080.0,43.0,blankScreen_04
36314,28746,1000,3,1,40140.0,42.0,blankScreen_04
36280,30470,1000,3,1,40200.0,43.0,
36236,36728,1000,3,1,40260.0,43.0,BP_04
36204,33528,1000,3,1,40320.0,44.0,
36344,33492,1000,3,1,40380.0,45.0,
36444,32800,1000,3,1,40440.0,44.0,
36396,35008,1000,3,1,40500.0,45.0,
36350,33429,1000,3,1,40560.0,44.0,
36381,31600,1000,3,1,40620.0,44.0,
35976,32488,1000,3,1,40680.0,45.0,
36044,29972,1000,3,1,40740.0,44.0,
36136,32308,1000,3,1,40800.0,45.0,
36008,31438,1000,3,1,40860.0,44.0,
35808,31088,1000,3,1,40920.0,43.0,
35764,33858,1000,3,1,40980.0,43.0,
35736,32033,1000,3,1,41040.0,44.0,
35720,21640,1000,3,1,41100.0,45.0,
35732,27822,1000,3,1,41160.0,44.0,
35600,29260,1000,3,1,41220.0,45.0,
35596,24744,1000,3,1,41280.0,45.0,
35576,32086,1000,3,1,41340.0,45.0,
35564,24996,1000,3,1,41400.0,44.0,
35564,64468,1000,3,1,41460.0,45.0,Exercise
35560,26220,1000,3,1,41520.0,47.0,Exercise
34924,26204,1000,3,1,41580.0,45.0,BP_05
32872,22028,1000,3,1,41640.0,45.0,BP_05
33912,31133,1000,3,1,41700.0,46.0,blankScreen_05
34132,31272,1000,3,1,41760.0,49.0,blankScreen_05
34288,28530,1000,3,1,41820.0,88.0,blankScreen_05
34316,30448,1000,3,1,41880.0,126.0,BP_06
34468,33034,1000,3,1,41940.0,129.0,BP_06
34052,32144,1000,3,1,42000.0,161.0,
33932,27824,1000,3,1,42060.0,205.0,
33984,62752,1000,3,1,42120.0,223.0,
34052,28734,1000,3,1,42180.0,270.0,
34024,30104,1000,3,1,42240.0,328.0,
