TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
36228,29492,1000,2,0,31560.0,,
36528,33256,1000,2,0,31620.0,,
35892,32464,1000,2,0,31680.0,,
36152,32644,1000,2,0,31740.0,,
36150,34516,1000,2,0,31800.0,,
36140,30100,1000,2,0,31860.0,,
35920,31636,1000,2,0,31920.0,,
36116,28780,1000,2,0,31980.0,,
36348,33492,1000,2,0,32040.0,,
36108,35740,1000,2,0,32100.0,,
36140,30664,1000,2,0,32160.0,,
35812,30224,1000,2,0,32220.0,,
35896,33576,1000,2,0,32280.0,,
35644,32012,1000,2,0,32340.0,,
35841,31464,1000,2,0,32400.0,,
35816,35864,1000,2,0,32460.0,,
35616,35512,1000,2,0,32520.0,,
35580,31072,1000,2,0,32580.0,,
35772,35816,1000,2,0,32640.0,,
35756,32400,1000,2,0,32700.0,,
35716,32620,1000,2,0,32760.0,,
35736,31304,1000,2,0,32820.0,,
35752,33092,1000,2,0,32880.0,,
35836,30940,1000,2,0,32940.0,,
35732,31376,1000,2,0,33000.0,,
35652,31796,1000,2,0,33060.0,,blankScreen_00
35564,32748,1000,2,0,33120.0,,blankScreen_00
35616,31516,1000,2,0,33180.0,,blankScreen_00
35496,30928,1000,2,0,33240.0,,BP_00
35336,30076,1000,2,0,33300.0,,BP_00
35428,56208,1000,2,0,33360.0,,
35168,30328,1000,2,0,33420.0,,
35644,30940,1000,2,0,33480.0,,
35676,31328,1000,2,0,33540.0,,
35484,33232,1000,2,0,33600.0,,
35672,27548,1000,2,0,33660.0,,Exposure
35580,40292,1000,2,0,33720.0,,Exposure
35284,28712,1000,2,0,33780.0,,Exposure
35468,32160,1000,2,0,33840.0,,Exposure
35604,30204,1000,2,0,33900.0,,Exposure
35424,30644,1000,2,0,33960.0,,passiveViewing_01
35404,31528,1000,2,0,34020.0,,passiveViewing_01
35364,32256,1000,2,0,34080.0,,passiveViewing_01
35216,32488,1000,2,0,34140.0,,passiveViewing_01
35120,32796,1000,2,0,34200.0,,passiveViewing_01
35092,35204,1000,2,0,34260.0,,passiveViewing_01
35552,31924,1000,2,0,34320.0,,passiveViewing_01
35792,30820,1000,2,0,34380.0,,passiveViewing_01
35880,31116,1000,2,0,34440.0,,passiveViewing_01
35888,32844,1000,2,0,34500.0,,passiveViewing_01
35768,32972,1000,2,0,34560.0,,passiveViewing_01
35672,32356,1000,2,0,34620.0,,passiveViewing_01
35616,34512,1000,2,0,34680.0,,passiveViewing_01
35650,33192,1000,2,0,34740.0,,passiveViewing_01
35588,28484,1000,2,0,34800.0,,passiveViewing_01
35648,32352,1000,2,0,34860.0,,blankScreen_01
35748,35444,1000,2,0,34920.0,,blankScreen_01
35540,34164,1000,2,0,34980.0,,blankScreen_01
35532,31182,1000,2,0,35040.0,,BP_01
35400,33380,1000,2,0,35100.0,,BP_01
35356,32666,1000,2,0,35160.0,,
34888,30900,1000,2,0,35220.0,,
33528,28664,1000,2,0,35280.0,,
33348,29212,1000,2,0,35340.0,,
34208,34072,1000,2,0,35400.0,,
33596,34312,1000,2,0,35460.0,,
32820,32076,1000,2,0,35520.0,,
32304,33080,1000,2,0,35580.0,,
33672,32676,1000,2,0,35640.0,,
33944,34092,1000,2,0,35700.0,,
35100,31444,1000,2,0,35760.0,,
35860,27744,1000,2,0,35820.0,,
35372,34688,1000,2,0,35880.0,,
34812,32232,1000,2,0,35940.0,,
34812,33808,1000,2,0,36000.0,,blankScreen_02
35104,33532,1000,2,0,36060.0,,blankScreen_02
35080,32036,1000,2,0,36120.0,,blankScreen_02
35204,35060,1000,2,0,36180.0,,BP_02
34520,34064,1000,2,0,36240.0,,BP_02
34716,36468,1000,2,0,36300.0,,
33144,27288,1000,2,0,36360.0,,
32668,37380,1000,2,0,36420.0,,
32884,37710,1000,2,0,36480.0,,
33144,34316,1000,2,0,36540.0,,
32372,32108,1000,2,0,36600.0,,
32148,30340,1000,2,0,36660.0,,
32956,32456,1000,2,0,36720.0,,
33204,31208,1000,2,0,36780.0,,
33000,31408,1000,2,0,36840.0,,
32844,33630,1000,2,0,36900.0,,
33768,32520,1000,2,0,36960.0,,
34016,31908,1000,2,0,37020.0,,
33620,33652,1000,2,0,37080.0,,
32532,55000,1000,2,0,37140.0,,
32268,32768,1000,2,0,37200.0,,
33532,33168,1000,2,0,37260.0,,
33584,32608,1000,2,0,37320.0,,
35072,34684,1000,2,0,37380.0,,
35152,32616,1000,2,0,37440.0,,
35152,32692,1000,2,0,37500.0,,
35228,29440,1000,2,0,37560.0,,blankScreen_03
35452,33180,1000,2,0,37620.0,,blankScreen_03
35412,30172,1000,2,0,37680.0,,blankScreen_03
35196,26396,1000,2,0,37740.0,,
33108,30584,1000,2,0,37800.0,,BP_03
34184,32596,1000,2,0,37860.0,,
34828,32856,1000,2,0,37920.0,,
35132,29316,1000,2,0,37980.0,,
35352,34696,1000,2,0,38040.0,,
31292,31808,1000,3,1,38340.0,2286.0,blankScreen_04
31100,33506,1000,3,1,38400.0,1689.0,blankScreen_04
30812,32548,1000,3,1,38460.0,1670.0,BP_04
30884,32824,1000,3,1,38520.0,1759.0,BP_04
31120,28488,1000,3,1,38580.0,3020.0,
31780,33020,1000,3,1,38640.0,3980.0,
31860,32316,1000,3,1,38700.0,3713.0,
31644,31792,1000,3,1,38760.0,4119.0,
35706,29252,1000,3,1,38820.0,4310.0,
35580,28634,1000,3,1,38880.0,4784.0,
35692,34520,1000,3,1,38940.0,5237.0,
35524,34764,1000,3,1,39000.0,6292.0,
35526,29166,1000,3,1,39060.0,6416.0,
35180,35132,1000,3,1,39120.0,6863.0,
35380,32864,1000,3,1,39180.0,6989.0,
35142,39900,1000,3,1,39240.0,7805.0,BP_05
34468,32328,1000,3,1,39300.0,7233.0,BP_05
34172,31688,1000,3,1,39360.0,7126.0,blankScreen_05
33440,31286,1000,3,1,39420.0,7929.0,blankScreen_05
32332,33716,1000,3,1,39480.0,6789.0,blankScreen_05
32192,35700,1000,3,1,39540.0,5416.0,BP_06
32380,33740,1000,3,1,39600.0,4346.0,BP_06
32192,23748,1000,3,1,39660.0,3458.0,
32170,51568,1000,3,1,39720.0,2850.0,
32240,30534,1000,3,1,39780.0,2543.0,
32048,33820,1000,3,1,39840.0,2881.0,
32046,30950,1000,3,1,39900.0,2420.0,
