TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
35616,32452,1000,2,0,29340.0,,
36104,32084,1000,2,0,29400.0,,
36564,33880,1000,2,0,29460.0,,
36576,33020,1000,2,0,29520.0,,
36504,27840,1000,2,0,29580.0,,
36212,33152,1000,2,0,29640.0,,
36164,34124,1000,2,0,29700.0,,
35852,33236,1000,2,0,29760.0,,
35972,32076,1000,2,0,29820.0,,
36064,32408,1000,2,0,29880.0,,
35800,32028,1000,2,0,29940.0,,
35896,35536,1000,2,0,30000.0,,
35720,33672,1000,2,0,30060.0,,
35644,29912,1000,2,0,30120.0,,
35552,32548,1000,2,0,30180.0,,
35276,32668,1000,2,0,30240.0,,
34972,32408,1000,2,0,30300.0,,
35248,32800,1000,2,0,30360.0,,
35016,32706,1000,2,0,30420.0,,
34556,32652,1000,2,0,30480.0,,blankScreen_00
34496,32744,1000,2,0,30540.0,,blankScreen_00
34145,32624,1000,2,0,30600.0,,blankScreen_00
34080,41844,1000,2,0,30660.0,,BP_00
34252,32168,1000,2,0,30720.0,,
34304,29856,1000,2,0,30780.0,,
33934,34824,1000,2,0,30840.0,,Exposure
32780,33604,1000,2,0,30900.0,,Exposure
33740,33420,1000,2,0,30960.0,,Exposure
34744,32053,1000,2,0,31020.0,,Exposure
33864,29640,1000,2,0,31080.0,,
33156,32704,1000,2,0,31140.0,,passiveViewing_01
31812,32692,1000,2,0,31200.0,,passiveViewing_01
31296,33692,1000,2,0,31260.0,,passiveViewing_01
30540,31916,1000,2,0,31320.0,,passiveViewing_01
30228,32908,1000,2,0,31380.0,,passiveViewing_01
30180,33177,1000,2,0,31440.0,,passiveViewing_01
30172,33926,1000,2,0,31500.0,,passiveViewing_01
30188,33372,1000,2,0,31560.0,,passiveViewing_01
30176,33196,1000,2,0,31620.0,,passiveViewing_01
30160,32356,1000,2,0,31680.0,,passiveViewing_01
31368,32528,1000,2,0,31740.0,,passiveViewing_01
32432,32898,1000,2,0,31800.0,,passiveViewing_01
32476,32352,1000,2,0,31860.0,,passiveViewing_01
32560,33720,1000,2,0,31920.0,,passiveViewing_01
32492,32208,1000,2,0,31980.0,,blankScreen_01
32476,32172,1000,2,0,32040.0,,blankScreen_01
32500,31824,1000,2,0,32100.0,,blankScreen_01
33018,31856,1000,2,0,32160.0,,BP_01
32472,30720,1000,2,0,32220.0,,BP_01
32508,32272,1000,2,0,32280.0,,
32512,32476,1000,2,0,32340.0,,
32956,32308,1000,2,0,32400.0,,
32580,32424,1000,2,0,32460.0,,
32608,32264,1000,2,0,32520.0,,
32540,33440,1000,2,0,32580.0,,
32464,33112,1000,2,0,32640.0,,
32152,32540,1000,2,0,32700.0,,
31540,32948,1000,2,0,32760.0,,
31256,33724,1000,2,0,32820.0,,
31352,28524,1000,2,0,32880.0,,
31272,33072,1000,2,0,32940.0,,
31944,34300,1000,2,0,33000.0,,
31912,36652,1000,2,0,33060.0,,
31900,31748,1000,2,0,33120.0,,blankScreen_02
31932,32000,1000,2,0,33180.0,,blankScreen_02
31800,32632,1000,2,0,33240.0,,blankScreen_02
31880,33944,1000,2,0,33300.0,,
32408,32744,1000,2,0,33360.0,,BP_02
32208,21160,1000,2,0,33420.0,,
31960,32740,1000,2,0,33480.0,,
31608,32516,1000,2,0,33540.0,,
31476,39072,1000,2,0,33600.0,,
31516,32496,1000,2,0,33660.0,,
31436,32484,1000,2,0,33720.0,,
31364,38664,1000,2,0,33780.0,,
31356,29096,1000,2,0,33840.0,,
31216,31948,1000,2,0,33900.0,,
31148,35324,1000,2,0,33960.0,,
31096,33128,1000,2,0,34020.0,,
30996,33044,1000,2,0,34080.0,,
31066,32632,1000,2,0,34140.0,,
31402,32392,1000,2,0,34200.0,,
31280,32618,1000,2,0,34260.0,,
31364,32664,1000,2,0,34320.0,,
31498,32600,1000,2,0,34380.0,,
31424,33416,1000,2,0,34440.0,,
31428,32628,1000,2,0,34500.0,,
31436,33140,1000,2,0,34560.0,,
31344,35606,1000,2,0,34620.0,,
30968,33300,1000,2,0,34680.0,,
31072,38404,1000,2,0,34740.0,,
32036,32072,1000,2,0,34800.0,,
32240,32728,1000,2,0,34860.0,,
32240,32288,1000,2,0,34920.0,,
32152,32120,1000,2,0,34980.0,,
32056,32264,1000,2,0,35040.0,,blankScreen_03
31792,36556,1000,2,0,35100.0,,blankScreen_03
32284,28204,1000,2,0,35160.0,,blankScreen_03
32572,31984,1000,2,0,35220.0,,BP_03
35312,27992,1000,2,0,35280.0,,
34932,32072,1000,2,0,35340.0,,
33932,33720,1000,2,0,35400.0,,
32944,33424,1000,2,0,35460.0,,
32572,33292,1000,2,0,35520.0,,
