TEMP_CH1,ECG_CH2,Freq,Channels,File,t,EDA_CH3,Task
36506,33032,1000,2,0,45660.0,,
36512,29276,1000,2,0,45720.0,,
36568,26164,1000,2,0,45780.0,,
36548,31060,1000,2,0,45840.0,,
36612,28538,1000,2,0,45900.0,,
36616,30812,1000,2,0,45960.0,,
36616,27612,1000,2,0,46020.0,,
36632,33512,1000,2,0,46080.0,,
36580,26028,1000,2,0,46140.0,,
36644,32849,1000,2,0,46200.0,,
36628,29836,1000,2,0,46260.0,,
36628,27708,1000,2,0,46320.0,,
36632,29874,1000,2,0,46380.0,,
36592,29064,1000,2,0,46440.0,,
36568,28236,1000,2,0,46500.0,,
36584,30369,1000,2,0,46560.0,,
36572,33102,1000,2,0,46620.0,,
36496,32756,1000,2,0,46680.0,,
36572,32746,1000,2,0,46740.0,,
36592,29690,1000,2,0,46800.0,,
36620,30468,1000,2,0,46860.0,,
36624,32028,1000,2,0,46920.0,,
36632,33104,1000,2,0,46980.0,,
36612,33140,1000,2,0,47040.0,,
36572,32500,1000,2,0,47100.0,,
36532,33944,1000,2,0,47160.0,,
36528,33512,1000,2,0,47220.0,,
36556,39712,1000,2,0,47280.0,,
36564,24583,1000,2,0,47340.0,,BP_00
36536,33300,1000,2,0,47400.0,,BP_00
36472,27438,1000,2,0,47460.0,,
36532,39320,1000,2,0,47520.0,,
36516,27655,1000,2,0,47580.0,,
36456,32390,1000,2,0,47640.0,,Exposure
36464,28152,1000,2,0,47700.0,,Exposure
36464,28708,1000,2,0,47760.0,,Exposure
36424,32704,1000,2,0,47820.0,,passiveViewing_01
36476,31034,1000,2,0,47880.0,,passiveViewing_01
36448,32992,1000,2,0,47940.0,,passiveViewing_01
36448,30744,1000,2,0,48000.0,,passiveViewing_01
36436,29324,1000,2,0,48060.0,,passiveViewing_01
36432,33140,1000,2,0,48120.0,,passiveViewing_01
36444,29720,1000,2,0,48180.0,,passiveViewing_01
36448,32858,1000,2,0,48240.0,,passiveViewing_01
