TEMP_CH3,ECG_CH4,Freq,Channels,File,t,EDA_CH5,Task
35151,26995,1000,2,0,30000.0,,
35081,33031,1000,2,0,30060.0,,
34959,33615,1000,2,0,30120.0,,
35027,31182,1000,2,0,30180.0,,
35038,32114,1000,2,0,30240.0,,
34959,32951,1000,2,0,30300.0,,
34983,32267,1000,2,0,30360.0,,
34999,32531,1000,2,0,30420.0,,
34947,31551,1000,2,0,30480.0,,
34999,33417,1000,2,0,30540.0,,
35099,32671,1000,2,0,30600.0,,
35015,31655,1000,2,0,30660.0,,
35611,34871,1000,2,0,30720.0,,
35791,32041,1000,2,0,30780.0,,
35835,36455,1000,2,0,30840.0,,
35819,34239,1000,2,0,30900.0,,
35827,32821,1000,2,0,30960.0,,
35775,30991,1000,2,0,31020.0,,
35787,35271,1000,2,0,31080.0,,
35819,32695,1000,2,0,31140.0,,
35775,32283,1000,2,0,31200.0,,
35735,30979,1000,2,0,31260.0,,blankScreen_00
35715,32057,1000,2,0,31320.0,,blankScreen_00
35697,32307,1000,2,0,31380.0,,blankScreen_00
35583,33539,1000,2,0,31440.0,,BP_00
35495,32549,1000,2,0,31500.0,,BP_00
35471,32171,1000,2,0,31560.0,,
35155,38651,1000,2,0,31620.0,,
34327,26855,1000,2,0,31680.0,,Exposure
34629,32555,1000,2,0,31740.0,,Exposure
34875,32929,1000,2,0,31800.0,,Exposure
34727,12893,1000,2,0,31860.0,,passiveViewing_01
34689,30587,1000,2,0,31920.0,,passiveViewing_01
34563,33355,1000,2,0,31980.0,,passiveViewing_01
34719,32415,1000,2,0,32040.0,,passiveViewing_01
34671,34742,1000,2,0,32100.0,,passiveViewing_01
34799,33315,1000,2,0,32160.0,,passiveViewing_01
34771,32699,1000,2,0,32220.0,,passiveViewing_01
34795,32511,1000,2,0,32280.0,,passiveViewing_01
34859,34191,1000,2,0,32340.0,,passiveViewing_01
34915,32531,1000,2,0,32400.0,,passiveViewing_01
